,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-01-16-11,21.56,14.0,7,10,29.0,27.0,11.0,13.0
2019-01-16-12,18.94,17.0,6,7,27.0,26.0,11.0,14.0
2019-01-16-13,14.89,18.0,7,8,27.0,28.0,14.0,16.0
2019-01-16-14,13.0,16.5,11,9,26.0,30.0,15.0,15.0
2019-01-16-15,13.72,16.5,10,7,25.0,33.0,16.0,15.0
2019-01-16-16,13.5,15.0,5,8,24.0,36.0,19.0,14.0
2019-01-16-17,16.17,15.0,3,7,29.0,40.0,23.0,14.0
2019-01-16-18,17.06,14.5,1,10,34.0,40.0,22.0,13.0
2019-01-16-19,17.44,13.5,4,8,51.0,43.0,24.0,12.0
2019-01-16-20,16.72,13.5,2,1,52.0,43.0,25.0,10.0
2019-01-16-21,16.06,13.0,5,2,57.0,44.0,24.0,10.0
2019-01-16-22,15.12,12.0,2,3,64.0,47.0,24.0,9.0
2019-01-16-23,15.89,11.5,8,5,69.0,48.0,26.0,9.0
2019-01-17-00,17.28,10.0,12,3,67.0,48.0,29.0,9.0
2019-01-17-01,20.33,14.0,21,3,64.0,49.0,32.0,10.0
2019-01-17-02,21.67,12.5,15,2,63.0,50.0,33.0,9.0
2019-01-17-03,22.22,10.0,13,2,52.0,54.0,31.0,13.0
2019-01-17-04,23.5,11.5,5,0,44.0,58.0,29.0,26.0
2019-01-17-05,23.89,11.0,4,3,34.0,60.0,29.0,30.0
2019-01-17-06,25.89,9.5,5,4,28.0,64.0,28.0,39.0
2019-01-17-07,28.47,7.0,1,2,26.0,67.0,26.0,42.0
2019-01-17-08,32.47,12.5,4,3,26.0,71.0,24.0,44.0
2019-01-17-09,33.59,14.5,3,6,29.0,77.0,25.0,45.0
2019-01-17-10,31.33,16.5,8,8,28.0,77.0,20.0,43.0
2019-01-17-11,26.28,14.0,9,8,25.0,80.0,21.0,42.0
2019-01-17-12,23.06,13.5,4,4,20.0,81.0,22.0,42.0
2019-01-17-13,17.89,17.0,16,7,23.0,78.0,23.0,41.0
2019-01-17-14,14.0,15.0,22,6,22.0,73.0,25.0,40.0
2019-01-17-15,15.76,20.0,16,4,25.0,72.0,33.0,42.0
2019-01-17-16,16.22,22.5,3,0,29.0,72.0,33.0,38.0
2019-01-17-17,19.11,21.5,0,1,35.0,74.0,35.0,33.0
2019-01-17-18,21.24,21.0,-3,2,42.0,85.0,35.0,26.0
2019-01-17-19,23.76,26.0,-5,0,57.0,89.0,39.0,27.0
2019-01-17-20,24.59,23.0,2,2,70.0,103.0,41.0,31.0
2019-01-17-21,24.06,26.0,1,2,77.0,105.0,41.0,32.0
2019-01-17-22,21.28,23.0,3,4,85.0,104.0,42.0,33.0
2019-01-17-23,20.06,26.5,3,3,88.0,103.0,37.0,36.0
2019-01-18-00,19.28,25.5,4,3,90.0,100.0,31.0,38.0
2019-01-18-01,18.44,23.5,9,4,79.0,96.0,30.0,36.0
2019-01-18-02,19.61,23.5,6,6,69.0,95.0,31.0,33.0
2019-01-18-03,18.94,24.5,1,5,65.0,96.0,34.0,27.0
2019-01-18-04,18.94,26.0,2,7,58.0,99.0,36.0,24.0
2019-01-18-05,19.28,24.5,1,3,61.0,97.0,37.0,23.0
2019-01-18-06,20.28,24.5,5,6,60.0,98.0,39.0,24.0
2019-01-18-07,22.5,24.5,2,5,59.0,98.0,39.0,25.0
2019-01-18-08,27.33,31.5,4,7,58.0,101.0,38.0,26.0
2019-01-18-09,29.39,32.0,2,6,59.0,107.0,35.0,26.0
2019-01-18-10,36.06,25.0,5,7,65.0,108.0,34.0,27.0
2019-01-18-11,33.53,26.0,2,6,64.0,103.0,32.0,23.0
2019-01-18-12,28.82,24.5,4,6,62.0,95.0,32.0,24.0
2019-01-18-13,33.94,28.0,3,7,55.0,89.0,32.0,23.0
2019-01-18-14,45.88,27.0,5,8,52.0,78.0,31.0,26.0
2019-01-18-15,53.53,26.5,8,7,54.0,62.0,30.0,26.0
2019-01-18-16,59.0,27.0,4,6,58.0,57.0,28.0,26.0
2019-01-18-17,62.39,29.0,7,8,70.0,64.0,27.0,25.0
2019-01-18-18,64.67,28.5,7,9,76.0,63.0,30.0,26.0
2019-01-18-19,66.28,38.5,6,8,76.0,65.0,33.0,27.0
2019-01-18-20,68.0,37.0,6,11,83.0,69.0,38.0,26.0
2019-01-18-21,66.53,34.0,7,6,81.0,63.0,37.0,27.0
2019-01-18-22,69.28,30.0,7,6,81.0,58.0,37.0,30.0
2019-01-18-23,70.33,29.5,6,6,63.0,55.0,38.0,30.0
2019-01-19-00,71.17,19.5,6,6,30.0,52.0,37.0,29.0
2019-01-19-01,70.78,17.0,12,3,18.0,48.0,37.0,29.0
2019-01-19-02,71.06,23.0,5,3,13.0,43.0,36.0,35.0
2019-01-19-03,69.72,24.0,4,1,8.0,43.0,36.0,43.0
2019-01-19-04,70.33,17.0,4,4,8.0,46.0,31.0,38.0
2019-01-19-05,69.72,18.0,9,3,7.0,44.0,32.0,44.0
2019-01-19-06,71.06,15.0,5,4,8.0,47.0,34.0,48.0
2019-01-19-07,71.5,18.0,6,7,7.0,48.0,33.0,54.0
2019-01-19-08,75.06,21.0,6,7,7.0,48.0,33.0,49.0
2019-01-19-09,78.83,23.5,3,8,9.0,54.0,36.0,51.0
2019-01-19-10,83.0,25.5,9,10,10.0,57.0,35.0,48.0
2019-01-19-11,86.0,31.5,7,4,12.0,60.0,30.0,38.0
2019-01-19-12,86.94,33.0,3,7,10.0,71.0,27.0,30.0
2019-01-19-13,79.89,32.5,11,4,11.0,78.0,26.0,29.0
2019-01-19-14,64.28,35.0,23,6,11.0,85.0,22.0,30.0
2019-01-19-15,44.89,33.0,16,6,10.0,91.0,21.0,30.0
2019-01-19-16,38.94,37.0,7,6,11.0,89.0,22.0,27.0
2019-01-19-17,38.28,32.5,-1,7,14.0,92.0,24.0,26.0
2019-01-19-18,45.28,27.5,-3,9,14.0,97.0,24.0,26.0
2019-01-19-19,48.56,26.0,-1,8,18.0,109.0,25.0,26.0
2019-01-19-20,57.28,29.5,5,8,19.0,117.0,29.0,26.0
2019-01-19-21,70.56,38.0,5,7,17.0,118.0,32.0,28.0
2019-01-19-22,81.33,33.5,5,7,12.0,117.0,33.0,27.0
2019-01-19-23,80.5,51.5,7,7,9.0,123.0,36.0,27.0
2019-01-20-00,77.28,65.5,7,7,5.0,132.0,40.0,30.0
2019-01-20-01,80.44,52.0,1,6,6.0,140.0,42.0,35.0
2019-01-20-02,90.28,47.0,8,8,6.0,151.0,44.0,38.0
2019-01-20-03,90.61,50.5,9,8,5.0,156.0,44.0,39.0
2019-01-20-04,77.17,33.0,12,8,6.0,153.0,41.0,45.0
2019-01-20-05,51.67,17.0,9,7,5.0,136.0,39.0,52.0
2019-01-20-06,38.06,18.5,12,10,5.0,115.0,39.0,65.0
2019-01-20-07,37.39,18.5,10,9,7.0,130.0,38.0,67.0
2019-01-20-08,32.61,20.0,5,10,7.0,146.0,43.0,69.0
2019-01-20-09,22.67,43.0,9,11,6.0,150.0,48.0,73.0
2019-01-20-10,18.17,35.0,10,9,7.0,144.0,53.0,52.0
2019-01-20-11,16.67,24.0,-999,11,6.0,136.0,58.0,46.0
2019-01-20-12,15.89,18.0,-999,7,5.0,125.0,63.0,47.0
2019-01-20-13,15.89,15.5,-999,9,8.0,118.0,69.0,43.0
2019-01-20-14,13.94,14.0,-999,8,9.0,110.0,68.0,49.0
2019-01-20-15,12.89,14.0,-999,7,9.0,82.0,59.0,50.0
2019-01-20-16,10.67,11.0,-999,9,7.0,43.0,58.0,52.0
2019-01-20-17,9.78,13.5,-999,9,8.0,23.0,54.0,52.0
2019-01-20-18,11.89,14.0,-999,10,10.0,16.0,48.0,56.0
2019-01-20-19,11.61,11.0,-999,8,14.0,16.0,42.0,62.0
2019-01-20-20,13.44,12.5,-999,10,15.0,15.0,42.0,61.0
2019-01-20-21,14.06,14.0,-999,9,15.0,16.0,44.0,57.0
2019-01-20-22,14.56,12.0,-999,9,28.0,17.0,47.0,62.0
2019-01-20-23,14.28,12.5,-999,8,34.0,15.0,46.0,57.0
2019-01-21-00,14.0,12.5,-999,6,36.0,17.0,48.0,57.0
2019-01-21-01,14.22,12.0,-999,7,37.0,20.0,68.0,64.0
2019-01-21-02,13.67,12.5,-999,7,38.0,19.0,84.0,64.0
2019-01-21-03,13.11,13.0,-999,7,33.0,19.0,95.0,61.0
2019-01-21-04,14.56,10.5,-999,9,23.0,20.0,97.0,64.0
2019-01-21-05,15.11,10.0,-999,13,14.0,24.0,97.0,65.0
2019-01-21-06,16.94,12.0,-999,12,14.0,28.0,96.0,68.0
2019-01-21-07,19.06,15.0,-999,13,14.0,32.0,90.0,73.0
2019-01-21-08,20.33,13.0,-999,17,16.0,37.0,85.0,76.0
2019-01-21-09,20.0,13.5,-999,15,16.0,39.0,83.0,76.0
2019-01-21-10,19.83,12.0,-999,15,15.0,42.0,77.0,53.0
2019-01-21-11,20.56,9.5,-999,18,14.0,40.0,72.0,48.0
2019-01-21-12,23.22,8.0,-999,15,14.0,40.0,65.0,46.0
2019-01-21-13,22.06,10.5,-999,18,11.0,45.0,68.0,42.0
2019-01-21-14,21.5,13.5,-999,18,10.0,50.0,63.0,38.0
2019-01-21-15,23.31,14.0,-999,20,14.0,52.0,62.0,40.0
2019-01-21-16,27.56,14.0,-999,18,15.0,54.0,61.0,39.0
2019-01-21-17,31.28,14.0,-999,20,20.0,58.0,61.0,27.0
2019-01-21-18,33.47,19.0,-999,21,29.0,57.0,60.0,34.0
2019-01-21-19,30.94,18.0,-999,20,33.0,60.0,64.0,49.0
2019-01-21-20,24.39,23.0,-999,19,35.0,68.0,63.0,60.0
2019-01-21-21,20.0,21.5,-999,20,40.0,71.0,61.0,59.0
2019-01-21-22,20.0,18.5,-999,21,41.0,71.0,60.0,51.0
2019-01-21-23,20.78,17.0,-999,22,45.0,73.0,65.0,54.0
2019-01-22-00,22.28,14.5,-999,20,45.0,77.0,70.0,55.0
2019-01-22-01,22.28,19.5,-999,19,44.0,79.0,72.0,60.0
2019-01-22-02,23.94,18.5,-999,18,48.0,81.0,73.0,63.0
2019-01-22-03,25.28,16.0,-999,16,35.0,82.0,73.0,61.0
2019-01-22-04,25.22,18.0,-999,19,24.0,80.0,74.0,63.0
2019-01-22-05,27.11,15.0,-999,19,17.0,81.0,76.0,66.0
2019-01-22-06,28.17,17.5,-999,17,17.0,84.0,77.0,67.0
2019-01-22-07,30.94,22.5,-999,16,16.0,92.0,78.0,69.0
2019-01-22-08,32.89,28.5,-999,18,22.0,98.0,77.0,67.0
2019-01-22-09,36.72,29.0,-999,20,23.0,104.0,72.0,62.0
2019-01-22-10,41.22,22.0,-999,19,23.0,107.0,65.0,43.0
2019-01-22-11,39.71,22.0,-999,16,27.0,101.0,60.0,24.0
2019-01-22-12,31.83,26.5,-999,13,24.0,90.0,53.0,18.0
2019-01-22-13,26.72,30.0,30,13,24.0,85.0,53.0,23.0
2019-01-22-14,24.71,36.0,27,13,19.0,87.0,48.0,24.0
2019-01-22-15,27.61,35.5,25,13,19.0,89.0,44.0,30.0
2019-01-22-16,32.06,34.0,27,15,17.0,73.0,43.0,43.0
2019-01-22-17,36.94,39.5,23,13,20.0,62.0,57.0,52.0
2019-01-22-18,40.0,56.0,15,16,24.0,58.0,58.0,52.0
2019-01-22-19,41.56,62.5,10,14,31.0,64.0,59.0,52.0
2019-01-22-20,44.94,57.5,15,15,36.0,67.0,60.0,53.0
2019-01-22-21,45.39,56.5,16,15,40.0,74.0,59.0,53.0
2019-01-22-22,49.61,59.5,16,13,42.0,79.0,59.0,54.0
2019-01-22-23,52.28,67.0,17,14,41.0,83.0,60.0,53.0
2019-01-23-00,54.67,64.0,17,14,42.0,87.0,59.0,58.0
2019-01-23-01,54.61,58.0,20,14,33.0,92.0,56.0,61.0
2019-01-23-02,58.22,52.5,20,14,26.0,95.0,58.0,61.0
2019-01-23-03,58.11,53.5,17,13,23.0,95.0,56.0,49.0
2019-01-23-04,61.78,54.0,23,13,20.0,93.0,55.0,47.0
2019-01-23-05,61.78,55.5,22,10,16.0,94.0,53.0,46.0
2019-01-23-06,65.78,42.5,20,11,15.0,94.0,51.0,52.0
2019-01-23-07,67.44,35.0,20,12,13.0,98.0,50.0,53.0
2019-01-23-08,73.06,39.0,20,14,16.0,100.0,50.0,57.0
2019-01-23-09,81.11,43.0,18,14,17.0,98.0,50.0,56.0
2019-01-23-10,91.83,42.5,20,15,16.0,102.0,49.0,47.0
2019-01-23-11,74.11,48.0,26,14,15.0,101.0,48.0,44.0
2019-01-23-12,55.94,45.5,16,12,13.0,91.0,48.0,40.0
2019-01-23-13,34.17,50.0,19,13,15.0,83.0,48.0,36.0
2019-01-23-14,24.33,56.0,16,11,13.0,77.0,44.0,36.0
2019-01-23-15,18.44,61.0,10,15,14.0,68.0,42.0,40.0
2019-01-23-16,14.94,71.0,12,13,15.0,65.0,44.0,41.0
2019-01-23-17,12.44,72.0,13,12,18.0,64.0,51.0,42.0
2019-01-23-18,11.29,65.5,19,12,20.0,76.0,45.0,43.0
2019-01-23-19,12.59,54.5,16,11,40.0,90.0,47.0,50.0
2019-01-23-20,18.11,36.0,17,12,46.0,121.0,52.0,48.0
2019-01-23-21,20.06,37.0,16,14,35.0,131.0,56.0,47.0
2019-01-23-22,20.28,37.5,21,14,33.0,122.0,58.0,50.0
2019-01-23-23,19.56,13.0,14,14,39.0,126.0,58.0,54.0
2019-01-24-00,19.61,12.5,11,13,51.0,130.0,58.0,55.0
2019-01-24-01,19.44,12.5,10,14,53.0,131.0,54.0,54.0
2019-01-24-02,20.22,10.5,17,14,51.0,129.0,50.0,51.0
2019-01-24-03,19.72,12.0,20,11,50.0,124.0,49.0,48.0
2019-01-24-04,20.22,13.0,16,13,49.0,121.0,48.0,45.0
2019-01-24-05,20.67,13.5,14,11,50.0,119.0,48.0,43.0
2019-01-24-06,20.89,12.0,17,11,49.0,121.0,48.0,42.0
2019-01-24-07,22.61,15.5,15,12,53.0,123.0,49.0,44.0
2019-01-24-08,23.39,25.5,13,14,56.0,124.0,49.0,54.0
2019-01-24-09,24.89,16.0,13,14,59.0,125.0,48.0,58.0
2019-01-24-10,29.22,13.0,15,15,64.0,115.0,45.0,48.0
2019-01-24-11,26.33,14.5,18,9,66.0,96.0,45.0,41.0
2019-01-24-12,22.5,16.0,24,12,64.0,92.0,44.0,34.0
2019-01-24-13,19.44,13.5,22,11,63.0,87.0,47.0,33.0
2019-01-24-14,16.61,16.0,20,11,65.0,78.0,51.0,38.0
2019-01-24-15,15.24,15.5,18,8,63.0,77.0,47.0,40.0
2019-01-24-16,18.94,15.5,13,7,64.0,80.0,42.0,40.0
2019-01-24-17,18.44,19.0,9,7,57.0,78.0,45.0,40.0
2019-01-24-18,18.0,22.0,12,6,60.0,77.0,50.0,39.0
2019-01-24-19,20.76,23.0,6,8,62.0,70.0,56.0,40.0
2019-01-24-20,20.35,22.5,1,9,68.0,71.0,57.0,43.0
2019-01-24-21,18.39,15.5,1,10,70.0,71.0,56.0,43.0
2019-01-24-22,18.28,17.0,-3,9,71.0,65.0,57.0,43.0
2019-01-24-23,18.11,13.0,-4,10,66.0,58.0,56.0,40.0
2019-01-25-00,18.5,8.0,-2,9,56.0,53.0,54.0,36.0
2019-01-25-01,18.72,12.0,6,10,40.0,48.0,52.0,34.0
2019-01-25-02,18.61,14.0,3,8,13.0,42.0,51.0,39.0
2019-01-25-03,17.89,9.0,1,8,7.0,37.0,52.0,45.0
2019-01-25-04,15.72,10.0,2,8,7.0,31.0,50.0,54.0
2019-01-25-05,15.78,7.5,4,8,5.0,29.0,50.0,58.0
2019-01-25-06,15.94,10.0,4,6,5.0,28.0,51.0,61.0
2019-01-25-07,17.5,14.0,7,7,7.0,26.0,50.0,62.0
2019-01-25-08,21.11,24.0,2,8,9.0,27.0,52.0,71.0
2019-01-25-09,22.28,19.5,5,9,10.0,26.0,52.0,78.0
2019-01-25-10,21.33,18.0,6,7,10.0,24.0,53.0,69.0
2019-01-25-11,23.29,18.0,6,8,9.0,22.0,50.0,56.0
2019-01-25-12,26.24,21.0,4,8,8.0,23.0,48.0,43.0
2019-01-25-13,23.94,21.5,13,7,9.0,25.0,46.0,37.0
2019-01-25-14,21.0,26.0,16,6,10.0,29.0,40.0,42.0
2019-01-25-15,23.06,27.0,10,5,8.0,31.0,35.0,43.0
2019-01-25-16,24.94,28.0,9,4,9.0,28.0,33.0,39.0
2019-01-25-17,26.44,36.0,9,2,9.0,24.0,30.0,36.0
2019-01-25-18,26.06,30.0,6,5,7.0,22.0,42.0,35.0
2019-01-25-19,21.67,17.0,5,6,11.0,24.0,53.0,40.0
2019-01-25-20,18.94,20.0,8,6,14.0,39.0,62.0,40.0
2019-01-25-21,18.72,18.0,5,5,15.0,46.0,68.0,41.0
2019-01-25-22,18.29,13.5,7,5,12.0,31.0,72.0,42.0
2019-01-25-23,16.11,13.5,4,5,11.0,19.0,74.0,45.0
2019-01-26-00,15.71,15.0,5,3,9.0,15.0,72.0,48.0
2019-01-26-01,15.06,14.5,6,3,14.0,15.0,70.0,44.0
2019-01-26-02,15.56,19.0,15,3,9.0,14.0,70.0,45.0
2019-01-26-03,14.94,19.0,11,3,7.0,13.0,65.0,46.0
2019-01-26-04,15.78,17.0,14,4,7.0,14.0,56.0,38.0
2019-01-26-05,16.33,10.0,14,4,6.0,16.0,50.0,39.0
2019-01-26-06,18.56,14.0,3,4,7.0,15.0,49.0,43.0
2019-01-26-07,18.61,15.0,3,4,7.0,13.0,47.0,49.0
2019-01-26-08,19.06,15.5,0,1,9.0,11.0,42.0,54.0
2019-01-26-09,19.39,14.0,3,1,9.0,10.0,44.0,53.0
2019-01-26-10,20.94,10.5,4,1,9.0,11.0,50.0,52.0
2019-01-26-11,21.17,12.0,4,0,10.0,12.0,55.0,50.0
2019-01-26-12,23.83,11.0,1,-1,10.0,15.0,56.0,42.0
2019-01-26-13,22.94,11.5,7,0,14.0,17.0,54.0,39.0
2019-01-26-14,23.11,12.5,9,3,20.0,18.0,51.0,45.0
2019-01-26-15,21.61,14.0,4,2,23.0,16.0,49.0,46.0
2019-01-26-16,20.11,13.0,8,2,28.0,15.0,48.0,49.0
2019-01-26-17,19.59,14.0,8,1,29.0,15.0,49.0,48.0
2019-01-26-18,18.11,14.0,1,2,34.0,15.0,51.0,51.0
2019-01-26-19,20.44,13.0,1,1,39.0,14.0,52.0,46.0
2019-01-26-20,21.61,12.5,5,1,48.0,15.0,48.0,45.0
2019-01-26-21,21.12,12.5,7,0,55.0,14.0,40.0,44.0
2019-01-26-22,21.56,10.0,8,1,63.0,13.0,32.0,38.0
2019-01-26-23,21.28,10.0,13,1,66.0,13.0,27.0,34.0
2019-01-27-00,22.72,10.0,10,1,82.0,14.0,23.0,30.0
2019-01-27-01,19.17,12.5,16,1,84.0,14.0,21.0,25.0
2019-01-27-02,18.39,12.0,16,0,79.0,14.0,23.0,27.0
2019-01-27-03,19.28,12.5,11,1,74.0,13.0,21.0,29.0
2019-01-27-04,20.39,12.5,10,1,68.0,15.0,22.0,31.0
2019-01-27-05,21.06,10.5,8,2,59.0,15.0,21.0,38.0
2019-01-27-06,22.83,10.5,12,3,64.0,15.0,22.0,38.0
2019-01-27-07,22.33,14.0,21,2,65.0,16.0,24.0,36.0
2019-01-27-08,24.61,14.5,23,3,63.0,19.0,26.0,35.0
2019-01-27-09,26.94,14.5,23,3,64.0,20.0,26.0,30.0
2019-01-27-10,29.44,12.5,16,4,69.0,19.0,27.0,24.0
2019-01-27-11,27.39,11.5,16,4,72.0,18.0,27.0,18.0
2019-01-27-12,24.56,13.0,13,3,71.0,19.0,27.0,19.0
2019-01-27-13,24.33,12.5,13,4,76.0,18.0,25.0,20.0
2019-01-27-14,19.94,14.0,10,3,75.0,18.0,26.0,20.0
2019-01-27-15,16.17,13.5,15,2,64.0,14.0,22.0,20.0
2019-01-27-16,14.94,18.0,14,4,45.0,12.0,13.0,17.0
2019-01-27-17,14.11,15.0,13,1,30.0,14.0,12.0,16.0
2019-01-27-18,12.61,15.0,13,1,12.0,16.0,15.0,14.0
2019-01-27-19,9.59,24.0,11,3,10.0,21.0,16.0,14.0
2019-01-27-20,11.67,18.0,14,3,8.0,21.0,17.0,17.0
2019-01-27-21,12.67,15.5,7,3,8.0,24.0,20.0,31.0
2019-01-27-22,16.11,11.5,-3,1,7.0,24.0,21.0,22.0
2019-01-27-23,16.83,10.0,-4,3,6.0,24.0,23.0,14.0
2019-01-28-00,17.94,11.5,1,1,6.0,23.0,19.0,13.0
2019-01-28-01,19.28,11.0,4,2,6.0,23.0,17.0,14.0
2019-01-28-02,20.56,11.0,2,0,7.0,21.0,16.0,14.0
2019-01-28-03,17.28,14.0,1,1,5.0,21.0,15.0,15.0
2019-01-28-04,21.0,15.5,3,1,6.0,23.0,15.0,19.0
2019-01-28-05,29.94,14.0,5,1,7.0,25.0,15.0,22.0
2019-01-28-06,46.17,13.5,1,2,8.0,26.0,14.0,27.0
2019-01-28-07,54.94,13.0,6,1,7.0,29.0,16.0,31.0
2019-01-28-08,61.5,14.5,3,2,9.0,31.0,18.0,36.0
2019-01-28-09,57.0,18.0,5,1,8.0,33.0,21.0,38.0
2019-01-28-10,32.67,23.0,6,-999,9.0,37.0,19.0,36.0
2019-01-28-11,18.67,34.0,5,2,8.0,44.0,17.0,25.0
2019-01-28-12,18.06,38.0,3,0,14.0,51.0,17.0,21.0
2019-01-28-13,18.61,49.0,8,0,22.0,61.0,15.0,19.0
2019-01-28-14,15.17,66.0,4,2,33.0,67.0,15.0,17.0
2019-01-28-15,13.0,63.0,7,1,35.0,72.0,16.0,17.0
2019-01-28-16,10.35,46.0,5,0,39.0,80.0,17.0,16.0
2019-01-28-17,10.94,40.5,3,1,47.0,77.0,15.0,12.0
2019-01-28-18,11.39,30.0,6,2,56.0,79.0,16.0,13.0
2019-01-28-19,13.78,28.0,4,0,61.0,82.0,19.0,16.0
2019-01-28-20,15.0,21.5,1,3,65.0,85.0,19.0,19.0
2019-01-28-21,14.71,16.0,2,2,81.0,79.0,18.0,22.0
2019-01-28-22,14.83,14.5,4,0,97.0,78.0,21.0,22.0
2019-01-28-23,14.89,11.5,3,3,103.0,88.0,21.0,21.0
2019-01-29-00,14.89,14.5,0,1,102.0,94.0,20.0,22.0
2019-01-29-01,15.17,14.5,-3,4,97.0,97.0,20.0,20.0
2019-01-29-02,15.72,14.5,1,3,95.0,96.0,25.0,21.0
2019-01-29-03,15.94,15.0,1,3,92.0,92.0,25.0,25.0
2019-01-29-04,16.39,16.0,1,4,88.0,78.0,23.0,23.0
2019-01-29-05,16.5,16.0,0,7,86.0,63.0,24.0,26.0
2019-01-29-06,17.39,17.0,4,3,78.0,55.0,26.0,23.0
2019-01-29-07,18.94,20.0,2,2,73.0,50.0,21.0,22.0
2019-01-29-08,20.41,17.0,4,2,76.0,44.0,28.0,25.0
2019-01-29-09,22.28,17.5,4,3,77.0,39.0,22.0,29.0
2019-01-29-10,25.0,19.5,-999,4,81.0,38.0,22.0,29.0
2019-01-29-11,23.56,19.0,-999,4,93.0,36.0,19.0,21.0
2019-01-29-12,23.65,15.0,-999,6,100.0,30.0,20.0,19.0
2019-01-29-13,24.44,14.0,33,3,106.0,27.0,23.0,17.0
2019-01-29-14,25.67,18.0,34,3,110.0,26.0,25.0,18.0
2019-01-29-15,28.83,19.0,28,7,118.0,26.0,21.0,18.0
2019-01-29-16,30.83,18.0,18,5,123.0,20.0,21.0,17.0
2019-01-29-17,32.33,20.0,-3,7,126.0,18.0,22.0,17.0
2019-01-29-18,31.0,20.0,-1,9,124.0,19.0,25.0,17.0
2019-01-29-19,25.89,31.5,-4,15,130.0,18.0,29.0,19.0
2019-01-29-20,25.39,33.5,-4,17,136.0,18.0,33.0,22.0
2019-01-29-21,26.11,26.5,0,19,135.0,16.0,41.0,23.0
2019-01-29-22,28.11,26.0,1,17,136.0,14.0,42.0,23.0
2019-01-29-23,29.0,24.0,-2,14,137.0,14.0,42.0,27.0
2019-01-30-00,28.94,21.5,4,14,136.0,13.0,40.0,30.0
2019-01-30-01,28.67,18.5,9,9,131.0,13.0,36.0,32.0
2019-01-30-02,30.11,18.5,3,11,123.0,15.0,34.0,36.0
2019-01-30-03,28.33,18.5,1,11,112.0,15.0,31.0,37.0
2019-01-30-04,29.89,17.5,0,12,76.0,15.0,29.0,34.0
2019-01-30-05,30.28,17.5,0,14,31.0,16.0,29.0,38.0
2019-01-30-06,30.33,21.0,-3,19,21.0,17.0,28.0,44.0
2019-01-30-07,32.33,27.0,-1,20,14.0,16.0,28.0,49.0
2019-01-30-08,36.89,26.5,4,20,10.0,17.0,29.0,51.0
2019-01-30-09,42.33,24.5,3,16,10.0,19.0,29.0,52.0
2019-01-30-10,48.78,27.0,15,18,10.0,23.0,28.0,51.0
2019-01-30-11,44.94,25.0,11,14,12.0,24.0,27.0,44.0
2019-01-30-12,37.56,20.0,15,21,12.0,26.0,23.0,47.0
2019-01-30-13,34.44,20.5,25,19,15.0,32.0,18.0,39.0
2019-01-30-14,31.72,17.5,29,17,11.0,35.0,18.0,37.0
2019-01-30-15,34.35,21.5,24,16,10.0,35.0,19.0,36.0
2019-01-30-16,36.75,21.5,10,18,11.0,31.0,21.0,36.0
2019-01-30-17,29.5,19.5,-6,15,11.0,30.0,22.0,34.0
2019-01-30-18,26.17,20.0,-4,14,9.0,26.0,27.0,39.0
2019-01-30-19,28.44,27.0,-10,11,9.0,27.0,31.0,33.0
2019-01-30-20,30.78,21.0,-999,11,9.0,27.0,33.0,29.0
2019-01-30-21,30.76,20.5,-8,14,7.0,31.0,35.0,29.0
2019-01-30-22,31.67,17.0,-6,14,6.0,34.0,36.0,29.0
2019-01-30-23,34.94,17.0,-1,8,6.0,34.0,39.0,31.0
2019-01-31-00,42.33,16.0,-2,4,5.0,30.0,41.0,30.0
2019-01-31-01,44.06,17.0,-999,4,6.0,23.0,39.0,34.0
2019-01-31-02,38.5,26.0,-2,2,4.0,18.0,40.0,41.0
2019-01-31-03,32.39,21.0,1,1,5.0,14.0,38.0,48.0
2019-01-31-04,22.72,22.0,-3,6,5.0,7.0,37.0,55.0
2019-01-31-05,20.22,25.5,-3,3,7.0,5.0,37.0,62.0
2019-01-31-06,15.89,28.0,-1,3,6.0,5.0,35.0,61.0
2019-01-31-07,14.0,25.0,-5,0,9.0,6.0,34.0,57.0
2019-01-31-08,12.94,31.0,1,2,8.0,6.0,35.0,51.0
2019-01-31-09,13.44,28.5,-4,4,7.0,4.0,35.0,41.0
2019-01-31-10,15.0,16.5,3,6,8.0,7.0,34.0,31.0
2019-01-31-11,15.11,16.5,1,0,7.0,6.0,33.0,28.0
2019-01-31-12,16.06,14.0,10,3,6.0,7.0,29.0,23.0
2019-01-31-13,15.65,10.0,4,3,6.0,7.0,12.0,13.0
2019-01-31-14,15.59,10.0,13,4,6.0,7.0,10.0,13.0
2019-01-31-15,15.94,12.0,12,3,7.0,9.0,10.0,13.0
2019-01-31-16,16.29,12.5,-1,5,6.0,10.0,11.0,15.0
2019-01-31-17,15.72,12.5,-1,5,8.0,13.0,13.0,19.0
2019-01-31-18,16.56,14.0,-9,7,15.0,15.0,17.0,24.0
2019-01-31-19,16.78,13.5,-11,4,21.0,18.0,23.0,32.0
2019-01-31-20,15.88,11.5,-5,4,28.0,17.0,16.0,40.0
2019-01-31-21,13.94,14.5,-2,6,33.0,20.0,11.0,53.0
2019-01-31-22,12.11,12.5,-1,3,37.0,21.0,9.0,44.0
2019-01-31-23,10.72,12.0,1,2,40.0,23.0,9.0,21.0
2019-02-01-00,10.5,10.5,0,3,41.0,27.0,9.0,13.0
2019-02-01-01,9.5,9.5,13,3,43.0,33.0,10.0,12.0
