,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-01-16-14,3.94,2.5,1,1,2.67,3.44,1.53,2.67
2019-01-16-15,4.0,2.5,1,0,2.29,3.82,1.53,2.67
2019-01-16-16,3.94,2.5,1,0,2.29,3.82,1.53,2.67
2019-01-16-17,4.06,2.5,1,0,2.29,3.82,1.53,2.67
2019-01-16-18,4.44,2.5,1,0,2.29,3.44,1.53,2.29
2019-01-16-19,4.83,2.5,1,0,2.67,3.82,1.53,1.91
2019-01-16-20,4.72,2.5,1,0,3.06,3.82,1.53,1.91
2019-01-16-21,4.5,2.5,1,0,9.93,3.82,1.53,1.53
2019-01-16-22,4.44,2.5,1,0,3.82,3.82,1.53,1.53
2019-01-16-23,4.44,2.5,1,1,4.2,3.82,1.53,1.91
2019-01-17-00,4.22,2.5,1,0,4.2,3.44,1.53,2.29
2019-01-17-01,4.33,2.0,1,0,10.7,3.82,1.53,2.29
2019-01-17-02,4.28,2.0,1,0,4.97,3.82,1.53,2.29
2019-01-17-03,4.39,2.5,1,0,3.06,3.82,1.53,2.29
2019-01-17-04,4.67,2.5,1,1,3.06,4.2,1.53,3.06
2019-01-17-05,4.56,2.0,1,0,3.06,4.2,1.53,2.67
2019-01-17-06,4.67,2.5,1,0,3.06,4.58,1.53,2.67
2019-01-17-07,4.83,2.5,1,0,3.06,4.97,1.53,2.67
2019-01-17-08,5.11,2.5,1,0,3.82,5.35,1.53,2.67
2019-01-17-09,5.44,2.5,1,0,4.2,6.11,1.53,3.44
2019-01-17-10,5.11,2.5,1,0,4.58,5.73,1.91,3.44
2019-01-17-11,4.89,2.5,1,0,4.2,6.11,1.53,3.44
2019-01-17-12,4.94,3.0,1,0,4.2,6.49,1.53,3.06
2019-01-17-13,4.78,3.0,1,0,3.82,6.11,1.53,2.67
2019-01-17-14,4.71,3.0,1,1,3.44,5.73,1.53,2.67
2019-01-17-15,4.65,3.0,1,1,3.44,5.73,1.53,2.67
2019-01-17-16,4.67,3.0,1,0,10.7,5.35,1.91,2.67
2019-01-17-17,4.89,3.0,1,0,3.44,5.35,1.91,2.67
2019-01-17-18,5.11,3.0,1,1,3.44,5.35,1.91,2.67
2019-01-17-19,5.33,4.0,1,0,4.58,5.73,1.91,2.29
2019-01-17-20,5.5,4.0,1,0,5.35,5.73,1.91,1.91
2019-01-17-21,5.22,4.0,0,0,6.11,5.73,1.91,2.29
2019-01-17-22,4.72,4.0,1,0,6.88,4.97,1.91,2.29
2019-01-17-23,4.78,3.5,1,0,6.88,4.2,1.91,3.44
2019-01-18-00,4.44,3.5,1,1,6.49,3.82,1.91,4.2
2019-01-18-01,4.56,3.5,1,0,5.73,3.82,2.29,3.44
2019-01-18-02,4.67,3.0,1,1,4.97,3.82,2.29,2.67
2019-01-18-03,4.56,3.0,0,1,5.35,3.82,2.29,2.29
2019-01-18-04,4.72,3.0,0,1,5.35,3.82,1.91,2.67
2019-01-18-05,4.83,3.0,0,0,6.11,3.82,2.29,2.29
2019-01-18-06,5.0,3.0,1,1,5.73,4.2,2.29,1.53
2019-01-18-07,5.17,3.5,1,1,5.35,4.2,2.29,1.91
2019-01-18-08,5.78,3.5,0,1,5.73,4.97,2.29,1.53
2019-01-18-09,6.06,4.0,0,0,5.73,5.73,2.29,1.53
2019-01-18-10,5.76,4.0,0,0,6.11,6.11,2.29,1.91
2019-01-18-11,5.82,4.0,0,0,7.26,6.11,2.67,1.91
2019-01-18-12,5.18,4.0,0,0,7.26,5.73,2.67,2.29
2019-01-18-13,5.28,4.0,0,0,6.88,5.35,2.29,1.91
2019-01-18-14,5.82,4.0,0,0,6.49,4.58,2.29,1.91
2019-01-18-15,6.41,4.0,0,0,6.11,4.2,2.29,1.91
2019-01-18-16,6.39,3.5,0,0,6.11,4.2,2.29,2.29
2019-01-18-17,6.06,3.5,0,0,6.11,3.82,2.29,2.29
2019-01-18-18,6.06,3.5,0,0,6.11,3.82,2.29,2.29
2019-01-18-19,6.11,3.0,0,0,5.73,3.44,2.29,2.67
2019-01-18-20,6.17,3.0,0,0,5.73,3.44,2.29,2.29
2019-01-18-21,6.11,3.5,0,1,5.35,3.44,2.29,2.29
2019-01-18-22,5.89,3.0,0,1,5.35,3.06,2.29,2.67
2019-01-18-23,6.17,3.0,0,0,4.58,2.67,1.91,3.82
2019-01-19-00,5.94,3.0,0,1,2.29,2.67,1.91,3.44
2019-01-19-01,6.17,2.5,0,0,9.17,2.67,1.91,2.67
2019-01-19-02,5.94,3.0,0,1,3.06,2.67,1.91,2.29
2019-01-19-03,5.56,3.0,0,1,1.53,2.67,1.91,2.29
2019-01-19-04,5.72,3.0,0,1,1.15,3.06,2.29,2.67
2019-01-19-05,5.78,3.5,0,1,1.53,3.06,2.67,3.44
2019-01-19-06,5.89,3.0,0,0,1.53,3.06,3.06,4.2
2019-01-19-07,5.83,3.0,0,0,1.91,3.44,3.44,4.58
2019-01-19-08,6.06,3.0,0,1,1.91,3.44,3.06,4.2
2019-01-19-09,6.39,5.0,0,0,2.29,3.82,3.82,4.97
2019-01-19-10,6.83,7.0,0,1,2.29,3.82,3.44,4.97
2019-01-19-11,7.22,5.5,0,1,1.91,4.2,2.67,3.82
2019-01-19-12,7.61,3.5,0,1,1.91,4.2,2.29,2.29
2019-01-19-13,8.06,6.5,0,0,1.91,4.58,2.29,2.29
2019-01-19-14,7.89,5.0,0,0,1.53,4.58,1.91,3.06
2019-01-19-15,6.44,3.0,1,0,1.53,4.2,1.91,3.44
2019-01-19-16,6.22,3.0,1,1,1.91,4.2,1.91,2.67
2019-01-19-17,5.94,3.0,1,0,1.91,4.2,1.91,2.67
2019-01-19-18,5.83,3.0,1,1,1.91,4.2,2.67,1.91
2019-01-19-19,5.72,2.5,2,1,2.29,4.58,3.44,1.91
2019-01-19-20,5.67,2.5,1,0,1.91,4.97,2.67,1.91
2019-01-19-21,5.5,3.0,1,0,1.91,5.35,2.67,1.91
2019-01-19-22,5.33,3.0,1,0,1.53,6.11,2.67,2.29
2019-01-19-23,5.11,3.0,1,1,1.15,6.88,2.67,2.29
2019-01-20-00,4.89,3.5,1,0,1.15,7.64,2.67,2.29
2019-01-20-01,4.67,3.0,0,0,1.15,6.88,2.29,2.29
2019-01-20-02,4.56,3.0,1,0,1.15,6.11,2.29,2.29
2019-01-20-03,4.56,3.0,1,0,1.15,5.35,2.29,2.29
2019-01-20-04,5.39,2.5,1,0,1.15,4.97,2.29,4.2
2019-01-20-05,5.11,3.0,1,0,1.15,4.58,2.29,4.97
2019-01-20-06,4.94,2.5,1,0,1.53,4.58,2.29,4.97
2019-01-20-07,5.06,2.5,0,0,1.53,4.97,2.67,4.58
2019-01-20-08,5.06,3.0,1,0,1.15,5.35,2.67,4.58
2019-01-20-09,4.83,3.5,1,0,1.15,5.35,3.06,5.73
2019-01-20-10,4.89,4.0,1,1,1.15,4.97,3.06,4.97
2019-01-20-11,4.89,3.5,1,0,1.15,4.97,2.67,4.58
2019-01-20-12,4.78,3.0,1,1,1.15,4.97,2.29,5.35
2019-01-20-13,4.56,3.0,1,0,0.76,5.35,1.91,4.2
2019-01-20-14,4.5,2.5,1,1,0.76,5.35,1.91,2.67
2019-01-20-15,4.39,3.0,1,1,0.76,3.82,1.53,2.29
2019-01-20-16,4.22,2.5,1,1,1.15,3.06,1.91,1.91
2019-01-20-17,4.11,3.0,2,1,1.15,2.67,1.91,1.91
2019-01-20-18,4.33,2.5,1,0,1.15,2.29,1.91,1.91
2019-01-20-19,4.5,2.5,2,1,1.15,2.67,1.91,1.91
2019-01-20-20,4.39,2.5,2,1,1.53,2.67,1.91,1.91
2019-01-20-21,4.28,2.5,2,0,1.53,2.67,1.91,1.91
2019-01-20-22,4.56,2.5,2,1,2.29,2.67,1.91,2.29
2019-01-20-23,4.33,2.5,2,0,2.67,2.67,1.53,2.29
2019-01-21-00,4.17,2.0,1,0,2.67,3.06,1.53,1.91
2019-01-21-01,4.0,2.0,1,1,9.55,3.06,1.91,3.06
2019-01-21-02,4.22,2.0,1,1,3.44,3.06,1.91,2.67
2019-01-21-03,4.22,2.0,1,0,1.91,3.06,2.29,2.67
2019-01-21-04,4.28,2.0,1,0,1.91,3.44,2.29,2.67
2019-01-21-05,4.39,2.5,1,-999,1.91,3.82,2.29,3.06
2019-01-21-06,4.61,2.5,1,1,1.91,3.82,2.29,2.67
2019-01-21-07,4.89,2.5,0,1,1.91,4.2,2.29,3.06
2019-01-21-08,4.78,2.5,0,0,2.29,5.35,2.29,3.06
2019-01-21-09,5.11,3.0,1,0,2.67,5.73,2.29,3.44
2019-01-21-10,5.33,3.0,1,0,2.67,6.11,2.29,3.06
2019-01-21-11,5.5,2.5,1,1,2.67,6.49,2.67,3.06
2019-01-21-12,5.28,3.0,1,0,2.29,6.11,2.67,2.67
2019-01-21-13,4.94,3.0,1,1,2.29,6.11,2.67,1.91
2019-01-21-14,4.81,3.0,1,1,1.91,5.73,2.67,1.91
2019-01-21-15,4.76,3.0,1,1,1.91,5.35,2.67,1.91
2019-01-21-16,4.76,3.0,1,1,1.91,4.97,2.67,1.91
2019-01-21-17,4.78,3.0,0,1,1.91,4.97,2.29,2.29
2019-01-21-18,4.44,3.0,0,1,2.29,4.2,2.29,2.67
2019-01-21-19,4.5,3.0,0,1,2.29,4.2,2.29,2.67
2019-01-21-20,4.83,3.0,0,1,2.67,4.2,2.29,3.44
2019-01-21-21,4.61,3.5,0,1,2.67,4.2,2.67,3.82
2019-01-21-22,4.83,3.0,1,1,2.67,4.2,2.67,3.44
2019-01-21-23,4.72,3.0,1,1,2.67,4.2,2.67,3.44
2019-01-22-00,4.78,3.0,0,0,3.06,4.58,2.67,3.82
2019-01-22-01,4.39,3.0,-999,-999,2.67,4.58,2.67,4.2
2019-01-22-02,4.28,3.0,1,1,2.67,4.97,2.67,4.2
2019-01-22-03,4.33,3.0,1,1,2.67,4.97,2.67,4.2
2019-01-22-04,4.44,3.0,1,1,2.67,4.97,2.67,4.2
2019-01-22-05,4.44,3.0,1,0,2.67,5.35,2.29,4.58
2019-01-22-06,4.72,3.5,1,0,2.67,6.11,1.91,4.97
2019-01-22-07,5.06,3.0,1,0,2.67,6.11,1.91,4.97
2019-01-22-08,5.33,3.5,1,0,3.06,6.49,1.91,4.97
2019-01-22-09,5.72,4.0,1,0,3.44,6.88,2.29,4.97
2019-01-22-10,5.83,3.5,-999,1,4.2,6.88,2.29,3.82
2019-01-22-11,5.67,4.0,1,1,3.82,7.26,2.29,2.29
2019-01-22-12,5.67,4.0,1,1,3.82,6.88,2.29,2.29
2019-01-22-13,5.72,4.0,1,0,3.44,6.11,2.29,2.67
2019-01-22-14,5.56,4.5,1,0,3.06,6.49,2.29,2.29
2019-01-22-15,5.44,5.0,1,1,2.67,5.73,16.43,2.67
2019-01-22-16,5.39,5.0,1,0,2.67,5.35,2.29,2.67
2019-01-22-17,5.17,5.0,1,0,2.29,4.97,2.67,2.67
2019-01-22-18,5.06,4.5,1,1,2.29,4.97,2.29,2.67
2019-01-22-19,5.61,4.0,1,0,2.29,4.97,2.29,2.67
2019-01-22-20,5.72,4.5,1,1,2.29,4.97,2.29,2.67
2019-01-22-21,6.06,4.0,1,1,2.29,5.35,2.67,2.67
2019-01-22-22,5.83,4.0,1,1,2.67,5.35,2.29,2.29
2019-01-22-23,5.67,4.0,1,0,2.67,5.35,2.29,3.06
2019-01-23-00,5.5,4.5,1,1,2.67,5.35,1.91,3.44
2019-01-23-01,5.33,4.5,1,1,2.67,5.73,1.91,4.58
2019-01-23-02,5.22,4.5,1,1,2.67,5.35,1.91,5.35
2019-01-23-03,4.83,4.5,1,0,2.67,5.35,1.91,4.97
2019-01-23-04,4.94,4.5,1,1,2.29,5.35,1.91,4.58
2019-01-23-05,4.83,4.5,1,0,2.29,5.35,1.91,3.06
2019-01-23-06,5.0,4.0,1,0,2.29,5.73,1.91,2.67
2019-01-23-07,5.17,3.5,1,0,2.29,6.11,1.53,2.29
2019-01-23-08,5.56,4.0,1,0,2.29,6.49,1.91,2.67
2019-01-23-09,6.28,4.0,1,0,2.29,7.64,1.91,3.44
2019-01-23-10,6.5,4.0,1,0,2.67,8.79,2.29,3.06
2019-01-23-11,7.06,5.5,1,1,1.91,8.02,2.67,2.67
2019-01-23-12,6.0,5.5,1,0,1.53,6.49,2.67,2.29
2019-01-23-13,5.12,5.5,1,1,1.53,6.11,2.29,2.29
2019-01-23-14,4.94,5.5,1,0,1.53,6.11,2.29,2.67
2019-01-23-15,4.78,6.0,1,0,1.53,4.97,2.29,2.67
2019-01-23-16,4.5,6.5,1,1,1.91,4.97,2.29,2.29
2019-01-23-17,4.11,5.0,1,1,1.53,4.97,2.29,2.67
2019-01-23-18,4.11,5.0,1,1,1.91,5.73,2.67,2.67
2019-01-23-19,4.44,5.5,1,0,3.06,6.49,2.29,2.67
2019-01-23-20,4.94,3.5,1,0,3.44,6.49,2.29,2.67
2019-01-23-21,4.83,3.5,1,0,3.06,5.73,2.29,2.67
2019-01-23-22,4.67,3.5,1,0,3.06,5.35,2.29,2.29
2019-01-23-23,4.89,2.5,1,0,3.06,4.97,2.29,3.06
2019-01-24-00,4.67,2.5,1,0,2.29,4.97,2.29,3.82
2019-01-24-01,4.56,2.5,1,0,1.91,4.58,1.91,3.82
2019-01-24-02,4.44,2.5,1,1,2.29,4.58,1.91,2.67
2019-01-24-03,4.72,2.5,1,0,2.67,4.58,1.91,2.29
2019-01-24-04,5.0,2.0,1,1,3.44,4.58,1.91,2.29
2019-01-24-05,4.83,2.5,1,1,3.44,5.35,1.91,1.91
2019-01-24-06,4.83,2.0,1,0,4.2,5.73,1.91,1.91
2019-01-24-07,5.0,2.0,1,1,4.97,5.73,2.29,2.67
2019-01-24-08,5.06,3.0,1,1,4.58,5.73,3.06,3.44
2019-01-24-09,5.56,2.5,2,1,4.97,6.49,3.06,3.82
2019-01-24-10,5.5,2.5,2,1,6.11,6.49,3.06,3.06
2019-01-24-11,5.22,2.5,2,0,6.88,6.88,3.06,2.29
2019-01-24-12,4.89,2.5,2,1,7.26,7.64,2.67,2.67
2019-01-24-13,4.67,3.0,2,0,7.26,7.26,2.67,2.67
2019-01-24-14,4.44,3.5,2,1,6.88,6.88,2.67,2.67
2019-01-24-15,4.29,3.0,3,1,6.49,6.49,3.06,2.29
2019-01-24-16,4.76,2.5,3,1,5.73,5.73,3.06,2.67
2019-01-24-17,4.94,2.5,3,0,4.58,4.97,2.67,2.67
2019-01-24-18,4.78,2.5,2,0,3.82,4.58,2.29,2.67
2019-01-24-19,5.06,2.5,2,0,3.82,4.2,2.29,2.67
2019-01-24-20,5.5,2.0,1,1,3.82,3.82,2.29,2.67
2019-01-24-21,5.33,2.0,1,1,3.44,3.44,2.29,2.29
2019-01-24-22,5.28,2.0,1,1,3.44,3.06,2.29,2.67
2019-01-24-23,5.65,2.0,1,0,3.82,3.06,1.91,2.67
2019-01-25-00,5.24,2.0,1,0,4.2,3.06,2.29,2.67
2019-01-25-01,5.33,2.0,1,0,3.06,3.06,2.29,3.06
2019-01-25-02,4.83,2.0,1,1,1.15,3.06,1.91,3.06
2019-01-25-03,4.61,1.5,1,1,1.15,3.06,1.91,2.67
2019-01-25-04,4.5,1.5,1,1,1.15,3.44,1.91,2.67
2019-01-25-05,4.44,1.5,1,0,1.15,3.44,2.29,3.44
2019-01-25-06,4.83,2.0,1,1,1.15,3.82,1.91,3.44
2019-01-25-07,4.89,2.5,1,1,1.53,3.82,1.91,3.06
2019-01-25-08,5.39,3.0,1,0,1.91,4.2,1.91,3.44
2019-01-25-09,5.56,3.5,1,1,1.91,4.2,2.29,4.58
2019-01-25-10,5.33,4.0,1,1,1.53,3.82,3.06,4.97
2019-01-25-11,5.0,4.5,1,0,1.53,3.44,3.06,3.44
2019-01-25-12,4.67,3.5,1,0,1.15,3.44,3.06,3.06
2019-01-25-13,4.89,3.0,1,0,1.15,3.44,2.67,2.67
2019-01-25-14,4.94,2.5,2,1,1.15,3.44,2.29,2.29
2019-01-25-15,4.83,2.5,3,1,0.76,3.06,2.29,1.91
2019-01-25-16,4.83,2.5,3,0,1.15,3.06,2.29,2.29
2019-01-25-17,4.89,2.5,2,1,0.76,2.67,1.91,2.29
2019-01-25-18,4.56,2.5,2,1,1.15,2.67,2.67,2.29
2019-01-25-19,4.67,2.0,2,0,1.15,2.67,2.67,1.91
2019-01-25-20,4.67,1.5,1,0,1.53,2.67,2.29,2.29
2019-01-25-21,4.5,1.5,1,0,1.53,3.06,2.29,2.29
2019-01-25-22,4.67,1.5,2,1,1.53,3.06,2.29,2.29
2019-01-25-23,4.17,1.5,3,1,1.53,2.67,2.29,2.29
2019-01-26-00,4.17,1.5,2,1,1.53,2.29,2.29,2.29
2019-01-26-01,4.17,1.5,1,0,1.53,2.29,2.67,1.91
2019-01-26-02,4.17,1.5,1,1,1.53,2.29,2.29,2.29
2019-01-26-03,4.17,2.0,1,1,1.53,2.29,2.67,3.06
2019-01-26-04,4.0,2.0,1,0,1.15,2.29,2.67,3.06
2019-01-26-05,4.33,2.0,1,0,1.15,2.29,2.29,2.67
2019-01-26-06,4.44,2.5,1,1,1.15,2.29,2.29,3.06
2019-01-26-07,4.61,2.5,1,0,1.15,2.29,2.29,3.06
2019-01-26-08,4.39,2.5,1,0,1.53,2.29,1.91,3.06
2019-01-26-09,4.83,2.0,1,0,1.53,2.29,1.91,2.67
2019-01-26-10,4.78,2.0,1,0,1.53,2.29,2.29,3.06
2019-01-26-11,4.56,1.5,1,1,1.53,2.29,2.29,3.06
2019-01-26-12,4.33,2.0,1,1,1.53,2.29,2.29,2.67
2019-01-26-13,4.39,2.5,1,1,1.53,2.67,2.29,2.67
2019-01-26-14,4.28,1.5,1,0,1.91,2.29,2.29,2.67
2019-01-26-15,4.5,2.5,1,1,1.91,2.29,1.91,2.29
2019-01-26-16,4.61,2.5,1,1,1.91,2.29,1.91,2.29
2019-01-26-17,4.17,2.0,1,0,1.91,2.29,1.91,2.29
2019-01-26-18,4.11,2.0,1,0,2.29,2.29,1.53,1.91
2019-01-26-19,4.56,1.5,1,0,2.29,1.91,1.53,2.29
2019-01-26-20,4.39,1.5,1,0,2.67,2.29,1.53,2.29
2019-01-26-21,4.44,2.0,1,1,3.44,2.29,1.53,2.29
2019-01-26-22,4.5,2.0,1,0,3.44,2.29,1.53,2.29
2019-01-26-23,4.67,1.5,1,0,3.82,2.29,1.53,2.29
2019-01-27-00,4.67,1.5,1,1,4.58,2.29,1.53,2.29
2019-01-27-01,4.44,1.5,1,1,4.58,2.29,1.53,1.91
2019-01-27-02,4.44,1.5,1,0,6.88,2.67,1.53,1.53
2019-01-27-03,4.5,1.5,1,0,5.35,2.67,1.53,1.53
2019-01-27-04,4.28,1.5,1,0,4.58,2.29,1.53,1.53
2019-01-27-05,4.94,1.5,1,1,4.58,2.29,1.53,1.53
2019-01-27-06,4.56,2.5,1,1,4.97,2.29,1.53,1.91
2019-01-27-07,4.67,3.0,1,0,4.58,2.29,1.53,1.53
2019-01-27-08,4.89,1.5,1,1,4.58,2.67,1.91,1.15
2019-01-27-09,4.94,2.5,1,0,4.58,3.06,1.91,1.53
2019-01-27-10,5.06,2.0,1,0,5.73,2.67,1.91,1.53
2019-01-27-11,5.39,2.0,1,0,6.49,3.06,1.91,1.91
2019-01-27-12,5.39,2.0,1,0,6.49,2.67,1.91,1.91
2019-01-27-13,5.06,2.0,1,0,5.73,2.67,1.91,1.91
2019-01-27-14,5.17,2.0,1,0,5.35,2.29,1.91,1.91
2019-01-27-15,5.17,2.0,1,0,4.2,2.29,1.91,1.91
2019-01-27-16,4.89,2.5,1,0,3.06,2.29,1.91,1.91
2019-01-27-17,4.67,2.5,1,0,1.53,2.29,1.91,1.91
2019-01-27-18,4.44,2.0,1,0,0.76,2.29,1.53,1.53
2019-01-27-19,4.33,1.5,1,1,0.76,2.29,1.53,1.53
2019-01-27-20,4.33,1.5,1,0,0.76,2.29,1.53,1.91
2019-01-27-21,4.28,1.5,1,0,0.76,2.29,1.91,1.91
2019-01-27-22,4.78,1.5,1,0,0.76,2.29,1.53,2.29
2019-01-27-23,4.78,1.5,1,1,0.76,2.29,1.53,2.29
2019-01-28-00,4.56,1.5,1,1,0.76,2.29,1.53,2.67
2019-01-28-01,4.33,1.5,-999,0,0.76,2.29,1.53,1.91
2019-01-28-02,4.33,1.5,1,1,0.76,2.29,1.53,1.53
2019-01-28-03,4.0,1.5,1,0,1.15,2.67,1.53,1.91
2019-01-28-04,4.11,1.5,1,0,1.15,2.67,1.53,1.91
2019-01-28-05,4.33,1.5,1,1,1.15,2.67,1.53,1.91
2019-01-28-06,4.72,1.5,1,1,1.53,2.67,1.53,2.29
2019-01-28-07,4.67,1.5,1,0,1.91,3.06,1.53,2.29
2019-01-28-08,5.06,2.0,1,0,1.91,3.44,1.91,2.29
2019-01-28-09,5.56,2.0,1,1,2.29,3.82,2.29,2.67
2019-01-28-10,4.61,2.0,1,1,1.91,4.97,2.29,4.2
2019-01-28-11,4.33,2.0,1,1,1.53,6.11,2.29,2.67
2019-01-28-12,4.17,2.0,1,1,1.91,7.26,1.91,1.91
2019-01-28-13,4.29,2.5,1,1,2.29,6.11,1.91,2.29
2019-01-28-14,3.88,3.5,1,0,2.67,5.35,1.91,2.29
2019-01-28-15,3.76,4.0,1,1,2.67,4.58,1.91,2.29
2019-01-28-16,3.88,3.5,1,1,2.67,4.2,1.91,1.53
2019-01-28-17,3.89,3.0,1,1,2.67,3.82,2.29,1.91
2019-01-28-18,3.89,2.5,1,1,2.67,3.44,2.29,1.91
2019-01-28-19,4.11,2.5,0,0,2.67,3.44,1.91,1.53
2019-01-28-20,4.17,2.5,1,0,2.67,3.06,1.91,1.53
2019-01-28-21,4.44,2.5,1,0,3.82,3.44,1.91,1.91
2019-01-28-22,4.39,2.5,1,0,5.35,3.44,1.53,1.53
2019-01-28-23,4.5,2.0,1,0,4.97,3.44,1.91,1.91
2019-01-29-00,4.61,1.5,1,0,4.97,3.44,1.91,2.29
2019-01-29-01,4.56,1.5,1,-999,4.97,3.44,1.53,1.91
2019-01-29-02,4.56,1.5,1,0,5.35,3.44,1.53,1.91
2019-01-29-03,4.61,1.5,1,0,5.73,3.06,1.53,2.29
2019-01-29-04,4.67,1.5,1,1,5.73,3.06,1.91,2.29
2019-01-29-05,4.44,2.0,1,1,5.35,3.06,1.53,1.91
2019-01-29-06,4.44,1.5,1,0,5.73,3.06,1.53,1.91
2019-01-29-07,4.67,1.5,1,0,4.97,3.06,1.53,1.91
2019-01-29-08,5.0,2.5,1,0,4.97,3.06,1.91,1.91
2019-01-29-09,5.22,2.5,1,1,4.97,3.06,1.91,2.29
2019-01-29-10,5.22,2.5,1,0,5.35,3.06,2.29,2.29
2019-01-29-11,5.11,4.5,-999,1,6.11,3.06,2.29,2.29
2019-01-29-12,4.83,4.0,1,1,6.88,3.06,10.31,1.91
2019-01-29-13,4.78,3.0,1,0,7.26,3.06,1.91,2.29
2019-01-29-14,4.94,4.0,1,0,7.26,2.67,1.91,1.91
2019-01-29-15,5.11,4.0,2,1,7.26,2.67,2.29,1.53
2019-01-29-16,5.5,4.0,2,0,8.02,2.67,2.29,1.91
2019-01-29-17,6.28,4.0,2,0,8.02,2.67,1.91,1.91
2019-01-29-18,5.94,2.5,2,1,7.26,2.67,1.91,1.53
2019-01-29-19,5.72,2.5,1,0,6.49,3.06,1.91,1.91
2019-01-29-20,5.72,2.5,1,1,6.11,2.67,1.91,1.91
2019-01-29-21,5.67,2.5,1,1,6.11,2.67,1.91,1.91
2019-01-29-22,5.83,2.5,1,0,6.11,2.67,1.91,1.53
2019-01-29-23,5.94,2.0,1,1,7.64,2.67,1.91,1.53
2019-01-30-00,5.89,2.0,1,0,9.17,2.67,1.91,1.53
2019-01-30-01,5.44,2.0,1,1,8.4,2.29,1.53,1.91
2019-01-30-02,5.5,2.0,1,1,6.88,2.29,1.91,2.29
2019-01-30-03,5.28,2.5,1,1,5.73,2.29,1.91,1.91
2019-01-30-04,5.17,2.5,1,0,3.44,2.29,1.91,1.91
2019-01-30-05,5.22,3.5,1,0,1.53,2.29,1.91,2.29
2019-01-30-06,5.5,3.0,1,0,1.15,2.67,1.91,2.29
2019-01-30-07,5.33,3.5,1,1,1.15,2.67,1.91,2.29
2019-01-30-08,5.94,3.5,1,1,1.15,2.67,1.91,2.67
2019-01-30-09,6.61,3.5,1,1,1.15,3.06,1.91,3.06
2019-01-30-10,6.67,3.5,1,0,1.53,3.06,2.29,3.44
2019-01-30-11,6.0,3.5,1,0,1.53,3.44,1.91,3.82
2019-01-30-12,5.67,3.5,1,0,1.53,3.44,1.91,2.67
2019-01-30-13,5.28,3.5,1,1,1.53,3.06,1.53,2.67
2019-01-30-14,5.39,3.0,2,1,1.53,3.44,1.53,2.29
2019-01-30-15,5.65,3.5,2,1,1.53,3.44,1.53,2.29
2019-01-30-16,5.47,3.5,2,1,1.53,3.06,1.53,2.29
2019-01-30-17,5.06,3.0,2,1,1.53,3.06,1.53,2.29
2019-01-30-18,4.72,2.5,2,1,1.15,2.67,1.91,2.67
2019-01-30-19,4.78,2.5,1,1,1.15,2.67,1.91,1.91
2019-01-30-20,5.0,2.5,1,1,1.15,2.67,1.91,1.91
2019-01-30-21,4.89,2.0,1,0,1.15,2.67,1.91,3.44
2019-01-30-22,5.0,2.0,1,0,1.15,2.29,1.91,2.29
2019-01-30-23,4.67,2.0,1,0,1.15,2.29,1.91,2.29
2019-01-31-00,4.61,2.0,1,0,1.15,2.29,1.91,2.67
2019-01-31-01,4.67,2.5,1,0,0.76,2.29,1.53,1.91
2019-01-31-02,4.67,3.0,1,0,1.53,1.91,1.53,1.91
2019-01-31-03,4.67,2.5,1,0,1.15,1.91,1.91,2.67
2019-01-31-04,4.67,1.5,1,0,1.15,1.91,1.91,3.44
2019-01-31-05,4.44,1.5,1,0,1.15,1.91,1.53,3.06
2019-01-31-06,4.39,1.5,1,0,1.53,1.91,1.53,3.06
2019-01-31-07,4.5,2.0,1,0,1.91,1.91,1.53,3.06
2019-01-31-08,4.44,3.0,1,0,2.29,1.91,1.53,3.06
2019-01-31-09,4.39,3.0,1,0,2.29,1.91,1.91,3.06
2019-01-31-10,4.17,3.0,1,1,2.29,1.91,1.91,2.67
2019-01-31-11,4.22,2.5,1,0,1.91,1.91,1.91,3.06
2019-01-31-12,4.41,1.5,1,1,1.53,1.91,1.91,2.67
2019-01-31-13,4.65,1.5,1,0,1.15,1.91,1.53,1.91
2019-01-31-14,4.71,1.5,1,0,1.15,1.91,1.53,1.91
2019-01-31-15,4.59,2.0,1,0,1.15,1.91,1.53,1.53
2019-01-31-16,4.5,2.0,1,0,1.53,1.91,1.53,1.53
2019-01-31-17,4.44,1.5,1,0,1.53,1.91,1.53,1.91
2019-01-31-18,4.39,1.5,1,1,1.91,1.91,1.53,1.91
2019-01-31-19,4.44,1.5,1,0,2.67,1.91,1.53,1.91
2019-01-31-20,4.28,1.5,1,1,3.44,1.91,1.53,1.91
2019-01-31-21,4.22,1.5,1,0,3.44,1.91,1.53,1.91
2019-01-31-22,3.94,1.5,1,1,3.44,1.91,1.53,1.91
2019-01-31-23,3.83,1.5,1,0,3.82,1.91,1.53,1.53
2019-02-01-00,4.06,1.5,1,0,3.44,1.91,1.53,1.53
2019-02-01-01,4.0,1.5,1,0,3.44,1.91,1.53,1.53
2019-02-01-02,4.22,1.5,1,1,3.06,1.91,1.53,1.53
2019-02-01-03,4.11,1.5,1,0,2.67,1.91,1.15,1.53
2019-02-01-04,4.06,1.5,1,0,2.29,1.91,1.53,1.15
2019-02-01-05,4.56,1.5,1,0,1.91,2.29,1.53,1.53
2019-02-01-06,4.56,1.5,1,0,1.91,2.29,1.15,1.53
