,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-03-28-15,21.56,19.0,12,3,11.15,28.67,9.56,3.72
2019-03-28-16,26.24,26.0,9,4,11.15,32.39,12.21,5.31
2019-03-28-17,30.17,25.5,6,4,11.68,31.33,13.81,6.9
2019-03-28-18,34.56,23.0,5,4,13.81,32.92,16.46,10.62
2019-03-28-19,36.11,25.0,5,2,15.93,37.7,16.46,12.21
2019-03-28-20,39.39,20.0,4,2,18.05,37.17,18.05,12.21
2019-03-28-21,45.44,20.0,4,2,19.65,35.05,22.83,10.62
2019-03-28-22,43.5,20.5,3,2,19.65,33.45,19.65,18.05
2019-03-28-23,28.61,15.0,4,3,19.65,29.74,13.81,21.77
2019-03-29-00,20.61,13.5,4,2,21.24,33.45,10.62,22.3
2019-03-29-01,13.28,13.5,4,1,20.71,33.45,7.43,22.83
2019-03-29-02,11.94,14.5,4,1,20.71,21.24,6.37,31.86
2019-03-29-03,10.67,13.5,3,1,19.65,18.05,6.9,32.39
2019-03-29-04,10.44,14.0,2,1,19.12,19.65,7.43,32.39
2019-03-29-05,13.11,19.5,2,1,21.24,21.77,7.97,31.86
2019-03-29-06,21.0,28.0,3,2,29.74,26.55,8.5,29.74
2019-03-29-07,28.89,24.5,3,3,32.39,31.33,9.56,26.55
2019-03-29-08,28.0,27.5,4,3,32.92,35.58,12.74,18.05
2019-03-29-09,27.39,21.0,5,2,30.27,31.86,14.34,12.21
2019-03-29-10,27.83,15.0,8,2,27.08,27.61,16.99,10.62
2019-03-29-11,23.33,19.5,8,2,23.36,22.3,19.12,11.68
2019-03-29-12,18.56,20.0,8,2,19.12,16.99,19.65,9.03
2019-03-29-13,18.39,15.0,8,3,15.4,16.99,15.4,5.31
2019-03-29-14,19.33,13.0,8,3,14.87,16.99,13.81,5.31
2019-03-29-15,23.61,13.5,8,2,13.28,20.18,15.93,5.31
2019-03-29-16,27.78,14.5,8,2,10.09,21.24,19.12,8.5
2019-03-29-17,30.61,20.0,8,4,6.37,26.55,16.99,9.56
2019-03-29-18,37.33,23.5,10,4,4.25,26.02,16.99,9.03
2019-03-29-19,39.94,27.5,12,3,4.25,28.67,16.46,13.81
2019-03-29-20,38.67,22.5,13,4,4.25,32.39,16.99,16.46
2019-03-29-21,37.5,21.5,14,3,4.25,37.17,16.46,14.87
2019-03-29-22,33.44,18.5,13,4,3.19,37.7,10.62,11.68
2019-03-29-23,27.83,18.0,9,3,3.19,37.7,10.62,14.34
2019-03-30-00,17.22,17.0,11,2,3.19,36.11,13.28,14.34
2019-03-30-01,12.11,10.5,9,3,3.72,32.92,11.68,11.68
2019-03-30-02,12.17,9.5,11,3,4.25,34.52,11.15,11.15
2019-03-30-03,11.33,12.5,12,2,4.25,32.39,11.15,11.15
2019-03-30-04,12.0,10.0,13,1,4.25,33.45,12.21,10.62
2019-03-30-05,16.72,11.0,10,1,4.25,37.17,10.09,11.15
2019-03-30-06,24.39,12.0,14,6,4.78,38.76,11.15,12.74
2019-03-30-07,29.28,15.5,21,6,5.84,40.36,14.34,20.18
2019-03-30-08,31.61,15.5,22,6,4.78,39.83,14.34,21.24
2019-03-30-09,32.78,12.5,23,5,3.72,37.17,15.4,21.24
2019-03-30-10,28.44,13.0,19,6,3.19,36.64,11.68,18.58
2019-03-30-11,22.61,10.5,17,5,3.19,33.45,7.97,14.87
2019-03-30-12,22.28,11.0,-999,6,2.66,33.98,5.84,12.74
2019-03-30-13,20.22,12.0,17,4,2.12,20.71,4.78,15.4
2019-03-30-14,14.56,11.5,15,5,2.12,17.52,5.31,10.09
2019-03-30-15,12.83,13.0,14,5,2.12,17.52,5.84,5.31
2019-03-30-16,14.0,16.0,15,4,2.12,16.99,8.5,4.78
2019-03-30-17,14.33,13.5,16,3,2.66,17.52,10.09,8.5
2019-03-30-18,15.67,14.0,16,3,3.19,18.05,10.09,10.09
2019-03-30-19,16.67,12.5,17,4,4.78,19.65,10.62,11.15
2019-03-30-20,16.33,9.0,17,4,5.31,19.12,9.03,10.62
2019-03-30-21,16.83,8.5,20,4,6.9,17.52,8.5,10.62
2019-03-30-22,15.67,7.5,14,3,10.62,15.93,6.9,12.21
2019-03-30-23,13.44,6.0,13,3,13.28,15.93,6.9,9.03
2019-03-31-00,11.78,5.5,10,3,17.52,13.28,4.25,10.09
2019-03-31-01,10.89,5.0,11,2,19.65,11.15,3.72,7.97
2019-03-31-02,10.39,4.5,12,1,26.02,10.62,4.78,8.5
2019-03-31-03,9.78,4.0,11,2,28.67,10.09,5.31,7.43
2019-03-31-04,10.17,4.0,16,2,27.61,9.56,5.84,5.84
2019-03-31-05,11.89,5.0,16,4,20.71,10.09,5.31,4.78
2019-03-31-06,13.72,5.5,14,4,21.77,12.74,4.78,5.84
2019-03-31-07,15.39,8.0,13,10,25.49,15.93,6.9,8.5
2019-03-31-08,15.17,8.5,16,11,22.3,14.34,7.43,10.62
2019-03-31-09,14.94,7.5,19,14,14.34,13.28,7.97,11.15
2019-03-31-10,14.28,7.0,21,11,7.97,14.34,7.43,10.62
2019-03-31-11,13.5,7.0,20,9,5.31,13.81,7.97,9.56
2019-03-31-12,13.5,7.0,23,7,3.72,11.68,7.43,8.5
2019-03-31-13,14.39,7.0,25,6,2.66,11.15,6.37,6.9
2019-03-31-14,13.33,7.0,25,5,3.19,10.09,6.9,5.84
2019-03-31-15,10.67,7.0,27,6,3.72,10.09,7.43,5.84
2019-03-31-16,9.89,8.0,25,9,4.25,10.09,7.97,5.84
2019-03-31-17,10.67,8.5,25,8,4.25,11.15,9.03,7.97
2019-03-31-18,12.61,9.0,26,10,4.78,14.87,7.97,8.5
2019-03-31-19,16.83,8.5,24,6,7.43,15.4,7.43,9.03
2019-03-31-20,16.39,8.0,25,6,9.03,14.87,7.97,8.5
2019-03-31-21,18.44,8.0,26,4,9.56,18.58,8.5,9.03
2019-03-31-22,22.06,7.0,24,3,16.99,20.71,7.43,9.03
2019-03-31-23,22.67,5.0,21,3,11.15,20.71,7.97,7.97
2019-04-01-00,22.33,5.0,22,2,15.4,23.36,5.84,6.37
2019-04-01-01,20.5,4.5,7,3,17.52,23.9,5.84,6.37
2019-04-01-02,19.39,4.0,7,4,18.58,23.36,5.31,7.97
2019-04-01-03,18.72,5.0,6,3,20.18,22.3,4.78,7.43
2019-04-01-04,20.78,5.0,7,4,19.65,22.3,4.25,6.37
2019-04-01-05,30.56,6.0,7,5,24.96,23.36,4.25,5.84
2019-04-01-06,40.72,9.5,9,4,26.55,25.49,3.72,3.72
2019-04-01-07,39.0,15.0,9,5,25.49,32.92,5.31,7.43
2019-04-01-08,30.56,13.0,11,5,22.3,29.74,7.97,12.21
2019-04-01-09,21.56,11.0,11,5,16.46,24.43,9.56,13.81
2019-04-01-10,13.61,10.5,12,5,12.21,23.36,8.5,13.81
2019-04-01-11,10.5,9.5,12,3,8.5,20.18,9.03,10.62
2019-04-01-12,9.22,8.5,8,3,5.84,15.4,6.9,9.03
2019-04-01-13,10.0,10.0,16,3,6.37,14.87,4.78,7.97
2019-04-01-14,11.59,10.5,26,2,7.43,14.34,5.31,5.84
2019-04-01-15,13.0,12.0,24,2,6.9,14.87,5.84,7.43
2019-04-01-16,13.88,11.0,26,3,5.84,16.99,7.43,6.9
2019-04-01-17,15.47,12.5,26,3,6.9,19.12,7.43,8.5
2019-04-01-18,20.22,16.5,35,4,9.03,21.77,7.43,11.15
2019-04-01-19,24.39,18.5,33,5,11.68,27.61,6.37,13.81
2019-04-01-20,27.06,17.0,15,4,16.46,27.08,6.9,13.81
2019-04-01-21,28.83,18.0,9,2,21.24,30.8,7.43,11.68
2019-04-01-22,28.44,18.0,10,3,24.96,29.2,6.9,11.15
2019-04-01-23,28.61,13.0,8,3,24.96,24.96,7.43,9.56
2019-04-02-00,29.67,9.5,6,2,23.9,20.71,7.43,10.09
2019-04-02-01,27.83,8.5,5,2,23.36,17.52,6.9,9.03
2019-04-02-02,29.61,9.0,5,2,23.9,15.93,9.56,6.37
2019-04-02-03,33.28,9.0,7,2,28.67,14.87,9.03,4.78
2019-04-02-04,37.94,9.5,7,2,30.8,15.93,9.03,5.31
2019-04-02-05,44.0,11.5,8,2,34.52,18.58,10.09,5.84
2019-04-02-06,52.28,15.5,9,3,36.11,21.24,8.5,11.68
2019-04-02-07,51.61,19.0,13,5,33.98,27.61,10.62,19.12
2019-04-02-08,43.72,17.0,12,9,30.27,28.67,15.93,20.18
2019-04-02-09,33.78,12.5,6,6,27.61,24.96,18.58,17.52
2019-04-02-10,24.5,12.5,7,6,22.83,21.24,19.65,17.52
2019-04-02-11,19.89,11.5,10,5,19.12,18.05,15.93,13.28
2019-04-02-12,14.06,11.5,12,4,12.74,16.46,12.21,11.15
2019-04-02-13,12.61,10.5,11,3,6.9,18.05,11.15,10.09
2019-04-02-14,11.78,9.5,31,4,6.37,19.65,10.09,10.09
2019-04-02-15,11.88,13.0,23,3,5.84,19.65,10.62,12.74
2019-04-02-16,15.33,15.0,20,4,5.84,21.77,9.03,17.52
2019-04-02-17,19.0,17.0,15,4,5.84,23.36,10.09,21.77
2019-04-02-18,22.89,19.5,14,4,6.9,25.49,12.21,21.77
2019-04-02-19,26.22,20.0,7,6,12.21,35.05,11.68,19.65
2019-04-02-20,28.67,24.0,6,6,21.77,37.7,11.68,16.99
2019-04-02-21,30.67,25.0,7,5,23.36,43.01,13.28,20.18
2019-04-02-22,28.0,20.5,7,5,29.74,45.14,15.93,12.74
2019-04-02-23,27.78,15.5,7,4,28.67,42.48,18.58,12.21
2019-04-03-00,32.06,18.0,8,3,25.49,36.11,19.12,11.15
2019-04-03-01,28.39,13.0,-999,3,29.74,35.05,16.46,7.97
2019-04-03-02,23.39,12.0,8,3,29.74,36.64,17.52,9.03
2019-04-03-03,22.06,11.0,9,2,29.2,35.58,24.43,9.56
2019-04-03-04,30.22,10.5,8,2,30.8,38.23,22.3,12.21
2019-04-03-05,43.22,14.5,8,2,32.39,43.01,21.24,13.28
2019-04-03-06,54.83,31.0,9,3,35.05,44.07,15.4,14.34
2019-04-03-07,55.11,47.0,12,4,36.11,45.14,19.12,15.93
2019-04-03-08,49.56,20.0,12,6,34.52,46.73,23.36,18.05
2019-04-03-09,45.06,13.5,9,6,31.86,50.98,23.9,14.34
2019-04-03-10,39.53,9.0,-999,5,28.67,40.36,23.36,12.21
2019-04-03-11,31.35,9.0,5,6,28.67,32.39,22.83,14.34
2019-04-03-12,26.11,8.5,5,8,28.67,29.2,17.52,14.34
2019-04-03-13,18.94,8.5,4,5,27.61,28.67,14.87,10.09
2019-04-03-14,17.75,8.5,5,6,21.77,30.8,11.68,10.09
2019-04-03-15,14.59,8.5,5,5,18.58,32.39,10.62,14.87
2019-04-03-16,17.0,9.0,4,5,16.99,32.92,10.62,16.99
2019-04-03-17,21.41,10.5,5,5,16.46,29.74,10.62,18.05
2019-04-03-18,25.17,14.5,6,6,15.93,27.08,9.56,20.71
2019-04-03-19,30.33,18.5,6,6,16.46,26.55,9.03,23.36
2019-04-03-20,31.28,21.5,6,5,20.18,23.9,8.5,19.12
2019-04-03-21,32.0,22.0,7,4,23.9,22.3,10.62,15.4
2019-04-03-22,35.83,17.5,9,4,24.43,22.83,8.5,12.21
2019-04-03-23,35.72,12.5,10,4,25.49,22.83,6.37,11.68
2019-04-04-00,33.56,11.0,8,3,27.61,22.3,6.37,10.62
2019-04-04-01,30.44,8.5,8,-999,30.8,18.58,5.31,9.03
2019-04-04-02,27.56,8.0,8,3,36.64,15.4,5.84,6.37
2019-04-04-03,27.5,9.5,11,3,40.36,14.87,6.37,4.78
2019-04-04-04,28.72,7.5,10,3,45.14,14.34,9.56,5.31
2019-04-04-05,35.17,11.5,9,3,47.79,13.28,10.09,5.31
2019-04-04-06,45.44,23.5,12,3,47.79,16.99,13.28,8.5
2019-04-04-07,46.56,39.0,38,6,46.2,23.9,12.21,13.28
2019-04-04-08,42.17,23.0,35,7,49.38,26.55,16.46,22.3
2019-04-04-09,36.94,20.0,25,8,49.91,21.24,17.52,18.58
2019-04-04-10,29.78,14.0,20,6,50.44,19.65,15.93,21.24
2019-04-04-11,21.53,12.5,20,4,45.67,18.58,12.74,23.36
2019-04-04-12,16.33,12.0,38,5,32.92,19.12,16.99,18.05
2019-04-04-13,14.53,12.5,29,4,30.27,18.58,17.52,17.52
2019-04-04-14,14.35,12.0,25,5,25.49,18.58,19.65,16.99
2019-04-04-15,15.0,12.0,21,6,19.12,19.12,18.58,15.4
2019-04-04-16,16.0,13.0,25,5,16.99,19.12,18.05,20.18
2019-04-04-17,18.0,14.0,25,5,16.46,20.18,18.58,17.52
2019-04-04-18,23.44,18.0,22,7,13.81,22.83,22.3,16.46
2019-04-04-19,26.94,28.0,23,5,8.5,22.3,26.55,12.74
2019-04-04-20,25.56,20.5,24,5,6.9,21.77,27.08,18.58
2019-04-04-21,24.5,16.0,26,4,6.9,23.36,30.27,17.52
2019-04-04-22,23.33,14.5,26,3,6.37,21.24,31.33,13.28
2019-04-04-23,22.17,11.5,23,2,5.31,21.24,32.39,10.62
2019-04-05-00,19.39,7.5,33,2,4.78,20.71,29.74,11.68
2019-04-05-01,14.78,6.5,38,2,6.9,18.58,28.67,13.81
2019-04-05-02,13.33,6.5,42,1,10.62,18.05,27.61,7.97
2019-04-05-03,14.28,6.0,49,1,11.15,18.05,24.96,10.62
2019-04-05-04,14.94,7.5,48,1,13.28,18.58,22.3,20.71
2019-04-05-05,18.28,11.5,46,1,15.4,21.77,20.18,23.36
2019-04-05-06,26.89,22.5,45,2,19.65,27.61,19.12,28.14
2019-04-05-07,39.28,31.0,43,3,26.55,29.74,18.58,23.9
2019-04-05-08,39.56,19.5,40,3,23.36,30.8,20.18,20.71
2019-04-05-09,34.72,15.5,37,3,18.58,31.86,19.12,18.05
2019-04-05-10,28.11,14.5,40,4,14.87,30.8,15.4,16.46
2019-04-05-11,17.33,13.0,31,4,12.21,26.55,8.5,16.99
2019-04-05-12,14.89,14.5,23,4,11.68,21.24,6.37,12.74
2019-04-05-13,13.61,15.0,15,3,9.03,19.65,3.72,12.74
2019-04-05-14,14.94,15.0,15,5,8.5,19.12,3.19,10.62
2019-04-05-15,16.53,15.0,13,7,9.03,21.24,2.66,7.97
2019-04-05-16,16.35,15.5,13,5,9.56,22.83,3.19,6.9
2019-04-05-17,18.41,19.0,11,4,10.09,24.43,3.72,7.43
2019-04-05-18,24.94,22.0,10,4,10.62,26.55,7.43,10.09
2019-04-05-19,35.67,23.0,9,6,10.62,28.67,11.68,14.87
2019-04-05-20,40.56,30.5,10,5,10.62,31.33,11.15,13.28
2019-04-05-21,37.61,27.0,11,5,12.21,33.98,12.21,17.52
2019-04-05-22,37.28,23.5,17,7,13.28,40.89,12.21,18.05
2019-04-05-23,37.0,14.5,16,8,12.21,39.83,13.28,19.65
2019-04-06-00,39.33,14.0,12,6,14.34,35.05,13.28,13.81
2019-04-06-01,37.56,15.0,17,6,23.36,33.45,14.34,11.15
2019-04-06-02,41.5,17.5,13,7,27.61,38.23,12.21,16.99
2019-04-06-03,45.17,18.5,6,5,25.49,39.29,13.81,11.68
2019-04-06-04,46.78,14.5,6,7,26.02,35.58,18.05,10.09
2019-04-06-05,49.61,24.0,6,6,29.74,36.11,16.99,10.09
2019-04-06-06,53.72,34.0,6,9,33.98,36.64,14.87,11.15
2019-04-06-07,54.72,45.5,9,19,31.86,39.29,18.05,15.4
2019-04-06-08,54.72,29.0,13,14,26.55,35.05,18.05,16.46
2019-04-06-09,53.94,23.5,12,7,21.24,28.67,16.46,15.93
2019-04-06-10,56.0,21.0,13,7,17.52,24.43,16.46,18.05
2019-04-06-11,55.17,20.0,11,6,13.81,19.12,14.34,15.93
2019-04-06-12,56.78,19.5,11,3,10.62,15.93,12.21,10.09
2019-04-06-13,61.11,17.0,12,2,9.56,13.28,9.03,6.9
2019-04-06-14,64.0,17.0,22,4,10.09,12.74,7.97,5.31
2019-04-06-15,65.56,18.0,22,5,9.03,11.68,6.9,4.78
2019-04-06-16,55.22,20.5,24,6,9.56,13.81,6.9,9.56
2019-04-06-17,51.11,24.5,25,4,11.15,18.05,7.97,8.5
2019-04-06-18,35.72,33.5,25,4,11.68,20.71,10.09,11.15
2019-04-06-19,29.44,24.5,21,4,13.28,22.3,11.68,16.46
2019-04-06-20,19.78,20.0,17,5,19.65,23.9,11.68,18.05
2019-04-06-21,21.61,19.0,16,6,22.83,26.02,13.28,15.93
2019-04-06-22,27.06,28.5,12,6,18.58,27.08,14.34,13.81
2019-04-06-23,29.11,29.5,10,7,18.05,26.02,16.99,17.52
2019-04-07-00,30.39,28.5,7,6,18.05,24.43,20.71,16.99
2019-04-07-01,29.0,21.0,8,5,20.71,26.55,26.02,15.93
2019-04-07-02,27.33,20.0,9,6,31.86,30.8,27.61,22.3
2019-04-07-03,26.33,17.0,8,6,35.58,30.27,25.49,29.74
2019-04-07-04,26.39,15.0,7,7,37.17,32.92,25.49,24.43
2019-04-07-05,28.44,18.0,7,5,32.92,35.05,23.9,21.77
2019-04-07-06,33.67,28.0,9,8,33.98,40.89,23.36,22.3
2019-04-07-07,32.22,36.0,9,7,35.05,43.01,21.24,25.49
2019-04-07-08,29.22,25.5,10,7,31.33,45.14,19.12,29.2
2019-04-07-09,24.94,19.5,9,2,23.36,46.73,20.71,22.3
2019-04-07-10,22.72,28.5,11,2,16.46,36.64,21.24,26.02
2019-04-07-11,19.33,23.5,8,2,14.87,27.08,22.3,18.58
2019-04-07-12,16.94,17.5,7,2,14.34,22.83,23.9,13.28
2019-04-07-13,14.39,20.5,8,2,13.28,19.65,23.9,11.68
2019-04-07-14,12.61,14.0,8,2,11.68,15.4,21.77,14.87
2019-04-07-15,12.78,12.0,7,2,11.15,15.4,17.52,13.28
2019-04-07-16,13.5,13.0,14,4,11.68,17.52,14.34,11.15
2019-04-07-17,14.89,14.0,16,3,13.81,26.55,12.74,11.68
2019-04-07-18,19.22,15.0,20,4,15.4,33.45,12.74,12.74
2019-04-07-19,20.89,17.0,23,4,16.99,32.39,22.83,26.55
2019-04-07-20,22.11,17.0,25,4,16.99,32.39,31.86,30.8
2019-04-07-21,28.44,20.0,22,4,18.05,29.2,38.76,32.39
2019-04-07-22,35.39,21.5,22,3,19.12,28.67,38.23,27.61
2019-04-07-23,38.56,11.5,17,2,17.52,28.67,35.05,30.8
2019-04-08-00,26.28,10.5,12,3,17.52,27.61,32.39,30.8
2019-04-08-01,16.5,9.0,9,2,20.18,25.49,29.2,25.49
2019-04-08-02,15.83,8.5,7,2,24.96,32.92,26.55,27.08
2019-04-08-03,17.67,8.5,5,3,28.67,37.17,24.43,31.33
2019-04-08-04,21.89,8.5,4,3,29.2,43.01,21.77,26.02
2019-04-08-05,30.78,10.5,4,4,30.8,44.07,18.58,23.9
2019-04-08-06,38.72,14.5,7,3,33.45,43.01,17.52,26.55
2019-04-08-07,37.67,27.5,9,11,35.05,40.36,15.4,27.61
2019-04-08-08,31.89,42.0,15,15,31.33,36.64,14.87,28.14
2019-04-08-09,23.0,27.5,15,7,27.61,33.45,14.34,20.71
2019-04-08-10,16.22,17.5,16,4,20.71,30.27,13.81,20.71
2019-04-08-11,11.83,20.5,13,3,13.28,24.43,12.74,12.21
2019-04-08-12,10.41,19.5,12,4,10.62,22.3,13.81,11.68
2019-04-08-13,9.83,18.0,12,3,9.03,27.08,11.68,12.74
2019-04-08-14,10.89,17.5,13,4,9.56,30.27,9.56,12.21
2019-04-08-15,11.89,17.0,14,5,9.56,31.86,9.03,9.03
2019-04-08-16,14.67,16.0,29,5,9.03,33.98,8.5,14.87
2019-04-08-17,21.83,20.5,19,8,9.56,31.86,9.03,14.87
2019-04-08-18,29.39,28.0,12,5,10.09,27.08,10.62,12.74
2019-04-08-19,34.89,28.5,14,4,11.15,20.71,11.68,15.93
2019-04-08-20,38.94,29.5,15,5,11.68,17.52,11.15,21.77
2019-04-08-21,45.67,42.5,14,3,13.81,15.93,12.21,22.83
2019-04-08-22,52.17,33.5,12,3,14.34,14.87,11.68,17.52
2019-04-08-23,55.39,30.0,13,3,14.87,13.28,11.15,23.9
2019-04-09-00,53.33,19.5,11,2,12.74,14.34,11.15,23.36
2019-04-09-01,52.61,16.0,-999,1,14.87,12.21,10.62,23.9
2019-04-09-02,49.28,13.0,11,1,16.46,10.09,11.68,21.24
2019-04-09-03,43.0,10.5,10,1,14.87,9.03,12.74,18.58
2019-04-09-04,34.67,9.0,9,1,9.56,9.03,12.21,15.93
2019-04-09-05,31.22,8.5,8,1,7.97,9.56,15.93,12.74
2019-04-09-06,35.0,9.0,9,2,8.5,11.68,18.58,11.68
2019-04-09-07,37.0,10.0,10,4,11.15,14.34,18.05,12.74
2019-04-09-08,31.83,10.0,9,4,12.21,14.87,16.99,9.03
2019-04-09-09,25.71,9.0,7,5,10.62,13.28,16.46,7.97
2019-04-09-10,23.41,9.0,5,4,10.09,14.34,15.4,5.84
2019-04-09-11,21.17,9.0,5,4,10.62,14.87,12.74,5.31
2019-04-09-12,22.12,9.0,4,4,9.56,14.34,12.74,7.97
2019-04-09-13,22.29,9.5,4,3,9.56,13.81,7.97,9.03
2019-04-09-14,20.89,9.0,4,5,8.5,14.34,3.72,6.37
2019-04-09-15,20.0,9.0,4,4,7.43,16.46,3.72,6.9
2019-04-09-16,20.28,11.0,5,4,6.9,22.3,4.78,6.9
2019-04-09-17,18.22,11.0,5,4,8.5,24.96,5.31,11.15
2019-04-09-18,21.39,10.5,6,4,9.03,26.02,6.9,14.34
2019-04-09-19,22.22,10.0,6,4,10.62,24.43,10.09,14.34
2019-04-09-20,19.67,9.5,7,3,12.21,21.77,11.15,15.4
2019-04-09-21,17.11,9.0,8,2,16.46,18.05,13.28,16.99
2019-04-09-22,16.22,9.0,9,2,18.58,15.93,16.99,16.46
2019-04-09-23,14.28,7.5,11,1,17.52,13.81,13.81,13.28
2019-04-10-00,11.56,7.0,12,1,16.46,12.21,18.05,15.4
2019-04-10-01,8.78,6.5,9,1,16.46,11.68,21.77,14.87
2019-04-10-02,7.39,6.5,8,1,19.12,11.68,26.55,15.4
2019-04-10-03,7.67,6.5,12,1,23.36,11.68,26.02,13.28
2019-04-10-04,8.61,7.5,15,1,21.77,11.15,24.43,15.93
2019-04-10-05,13.5,8.0,17,1,24.43,11.68,23.36,16.99
2019-04-10-06,21.39,10.0,13,1,27.08,13.28,21.77,20.18
2019-04-10-07,28.06,14.5,16,2,26.55,15.93,20.18,20.71
2019-04-10-08,32.33,20.5,19,2,23.36,18.58,18.58,20.71
2019-04-10-09,33.11,17.0,24,3,16.46,18.58,16.46,22.3
2019-04-10-10,31.22,17.5,27,4,10.09,18.05,16.99,19.12
2019-04-10-11,25.89,17.0,26,4,6.37,18.58,10.62,15.4
2019-04-10-12,21.33,15.0,28,5,4.78,19.12,7.97,19.65
2019-04-10-13,18.61,13.5,-999,5,4.25,19.65,6.9,19.65
2019-04-10-14,20.78,14.0,28,4,3.72,21.24,9.03,21.77
2019-04-10-15,20.61,14.0,22,4,4.25,21.77,10.09,15.4
2019-04-10-16,21.72,15.5,21,4,4.25,21.77,10.62,12.21
2019-04-10-17,24.22,15.5,21,4,5.84,19.12,12.21,16.99
2019-04-10-18,24.44,17.5,19,4,8.5,18.05,12.21,14.87
2019-04-10-19,26.11,16.5,17,4,12.21,15.93,12.21,13.81
2019-04-10-20,25.11,14.5,13,4,14.87,15.4,10.62,12.21
2019-04-10-21,29.06,15.0,16,3,15.93,14.87,10.62,11.68
2019-04-10-22,34.61,11.5,17,3,17.52,14.87,9.56,11.68
2019-04-10-23,40.28,10.0,10,3,19.65,15.4,7.97,10.09
2019-04-11-00,41.89,8.5,7,2,21.77,13.28,7.43,8.5
2019-04-11-01,40.67,8.0,7,-999,25.49,12.21,6.37,10.62
2019-04-11-02,37.67,8.5,5,6,28.14,12.21,6.37,9.03
2019-04-11-03,35.06,8.5,6,6,29.74,12.74,5.31,8.5
2019-04-11-04,35.83,10.0,7,3,30.8,14.34,4.78,9.03
2019-04-11-05,37.22,11.5,7,3,28.14,16.99,4.25,7.97
2019-04-11-06,39.78,15.0,8,4,29.74,19.12,4.78,7.43
2019-04-11-07,42.56,25.0,13,5,30.8,24.43,5.31,11.68
2019-04-11-08,43.72,30.5,8,7,31.33,24.96,8.5,15.4
2019-04-11-09,42.11,17.5,6,7,32.92,22.3,11.68,18.58
2019-04-11-10,39.67,15.5,5,8,24.96,18.58,13.28,16.99
2019-04-11-11,39.28,16.0,4,6,14.87,16.99,13.81,18.58
2019-04-11-12,32.28,15.0,5,6,9.56,18.05,12.74,42.48
2019-04-11-13,22.61,17.0,4,5,9.56,17.52,12.21,40.36
2019-04-11-14,17.72,15.0,3,4,-999.0,-999.0,12.74,-999.0
2019-04-11-15,18.41,14.5,4,6,7.97,18.05,12.74,37.17
2019-04-11-16,20.82,13.5,5,7,8.5,19.12,13.81,30.8
2019-04-11-17,25.06,18.0,4,7,9.03,20.71,20.18,32.39
2019-04-11-18,30.94,18.5,5,5,10.09,23.36,27.08,29.2
2019-04-11-19,34.67,20.0,5,6,13.28,29.74,25.49,23.9
2019-04-11-20,34.94,19.0,6,5,14.87,34.52,21.24,20.71
2019-04-11-21,38.61,24.0,8,5,16.46,39.29,18.58,18.05
2019-04-11-22,45.0,19.0,9,5,16.46,40.89,12.21,15.4
2019-04-11-23,46.89,22.0,10,3,18.05,44.07,10.09,10.09
2019-04-12-00,43.56,15.0,7,4,21.24,44.6,9.56,5.31
2019-04-12-01,39.44,9.0,5,2,22.83,44.07,8.5,6.37
2019-04-12-02,38.78,8.0,6,3,24.96,48.32,7.97,6.9
2019-04-12-03,37.94,8.5,6,5,27.08,54.69,7.97,7.43
2019-04-12-04,39.39,8.0,4,3,28.67,56.82,7.43,7.97
2019-04-12-05,43.67,12.5,5,4,30.27,54.16,5.84,10.62
2019-04-12-06,47.44,21.0,7,2,33.45,52.04,5.31,11.15
2019-04-12-07,47.33,25.5,10,5,34.52,49.38,7.97,12.21
2019-04-12-08,46.72,15.0,17,8,37.17,45.14,11.15,11.68
2019-04-12-09,45.11,14.5,16,5,35.05,36.11,10.09,10.62
2019-04-12-10,38.94,12.0,14,3,32.92,28.14,10.62,9.56
2019-04-12-11,31.39,8.5,16,5,31.33,27.08,10.09,10.09
2019-04-12-12,28.67,8.5,17,3,24.43,22.3,10.09,10.09
2019-04-12-13,25.72,10.0,15,3,16.99,21.77,7.97,9.56
2019-04-12-14,24.0,11.0,12,3,11.15,21.77,6.37,8.5
2019-04-12-15,20.82,11.5,13,5,7.97,20.71,6.9,12.21
2019-04-12-16,21.0,15.0,14,3,7.43,21.24,8.5,16.99
2019-04-12-17,22.56,18.0,18,3,7.43,20.71,8.5,18.58
2019-04-12-18,29.5,15.5,16,3,10.09,20.71,10.62,17.52
2019-04-12-19,38.78,18.5,15,3,13.81,24.43,14.34,16.46
2019-04-12-20,41.61,24.5,18,4,13.81,23.36,10.09,16.99
2019-04-12-21,46.83,23.0,15,4,14.87,23.36,11.15,18.05
2019-04-12-22,52.44,19.5,15,4,14.34,24.96,9.56,15.4
2019-04-12-23,49.56,15.5,11,3,15.93,23.9,8.5,14.87
2019-04-13-00,42.61,12.5,16,2,18.05,24.43,10.09,11.68
2019-04-13-01,39.0,10.5,18,2,19.65,21.77,10.09,9.03
2019-04-13-02,40.72,9.5,22,2,22.3,19.65,11.15,7.97
2019-04-13-03,46.56,8.0,24,2,25.49,20.71,11.15,5.84
2019-04-13-04,50.61,8.0,17,2,28.67,19.12,9.56,4.78
2019-04-13-05,52.0,14.5,14,2,33.45,18.05,8.5,4.78
2019-04-13-06,58.5,25.5,14,3,35.58,21.24,7.43,6.9
2019-04-13-07,61.28,42.5,20,6,33.98,25.49,7.97,10.62
