,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-11-21-06,28.44,21.0,0,18,130.0,29.0,37.0,34.0
2019-11-21-07,29.72,20.0,9,17,133.0,44.0,39.0,33.0
2019-11-21-08,33.5,25.0,0,17,138.0,58.0,42.0,35.0
2019-11-21-09,35.78,23.0,9,15,144.0,50.0,50.0,35.0
2019-11-21-10,36.56,23.0,3,16,146.0,35.0,44.0,36.0
2019-11-21-11,34.78,23.0,3,17,150.0,24.0,40.0,36.0
2019-11-21-12,39.22,30.0,0,17,153.0,24.0,38.0,35.0
2019-11-21-13,43.53,28.0,0,16,157.0,27.0,33.0,35.0
2019-11-21-14,48.38,37.0,0,20,168.0,28.0,35.0,35.0
2019-11-21-15,45.0,25.0,7,21,176.0,32.0,36.0,41.0
2019-11-21-16,45.44,33.0,9,21,177.0,35.0,39.0,45.0
2019-11-21-17,41.06,24.0,5,18,177.0,34.0,40.0,52.0
2019-11-21-18,43.61,29.0,13,14,177.0,38.0,43.0,65.0
2019-11-21-19,45.61,26.0,16,15,175.0,42.0,42.0,71.0
2019-11-21-20,47.11,19.0,14,20,174.0,43.0,44.0,65.0
2019-11-21-21,45.17,19.0,20,22,171.0,42.0,47.0,62.0
2019-11-21-22,44.33,22.0,8,20,177.0,41.0,46.0,62.0
2019-11-21-23,42.39,15.0,11,28,179.0,42.0,44.0,66.0
2019-11-22-00,43.28,26.0,8,29,172.0,41.0,42.0,69.0
2019-11-22-01,40.89,27.0,13,28,168.0,37.0,39.0,69.0
2019-11-22-02,41.78,27.0,20,32,163.0,38.0,46.0,70.0
2019-11-22-03,41.5,32.0,14,32,158.0,33.0,38.0,72.0
2019-11-22-04,42.72,32.0,16,31,154.0,30.0,42.0,76.0
2019-11-22-05,43.67,29.0,3,35,156.0,32.0,40.0,77.0
2019-11-22-06,46.89,40.0,11,35,158.0,34.0,33.0,81.0
2019-11-22-07,46.78,39.0,0,33,162.0,42.0,38.0,76.0
2019-11-22-08,50.06,39.0,14,35,170.0,60.0,42.0,68.0
2019-11-22-09,52.17,40.0,7,36,182.0,74.0,46.0,68.0
2019-11-22-10,55.61,43.0,5,29,182.0,83.0,47.0,67.0
2019-11-22-11,56.11,33.0,1,36,177.0,77.0,42.0,55.0
2019-11-22-12,51.56,35.5,11,43,168.0,68.0,40.0,55.0
2019-11-22-13,43.83,36.5,12,44,175.0,61.0,44.0,46.0
2019-11-22-14,37.56,37.0,13,42,195.0,54.0,44.0,38.0
2019-11-22-15,31.62,37.5,27,35,205.0,54.0,43.0,34.0
2019-11-22-16,32.94,37.5,11,37,198.0,57.0,49.0,40.0
2019-11-22-17,32.47,38.5,5,26,197.0,54.0,56.0,35.0
2019-11-22-18,38.89,35.5,5,31,190.0,56.0,52.0,36.0
2019-11-22-19,45.59,36.5,9,33,194.0,52.0,56.0,33.0
2019-11-22-20,48.29,31.0,2,33,192.0,51.0,50.0,26.0
2019-11-22-21,50.94,34.0,11,32,203.0,47.0,47.0,24.0
2019-11-22-22,55.24,31.0,14,29,200.0,40.0,46.0,19.0
2019-11-22-23,51.39,31.0,4,17,197.0,34.0,50.0,16.0
2019-11-23-00,47.61,26.5,10,12,196.0,29.0,51.0,13.0
2019-11-23-01,43.17,24.0,0,7,191.0,29.0,48.0,11.0
2019-11-23-02,40.11,27.0,13,22,185.0,23.0,49.0,12.0
2019-11-23-03,36.83,27.5,10,20,179.0,19.0,44.0,23.0
2019-11-23-04,34.94,25.0,0,31,183.0,20.0,46.0,22.0
2019-11-23-05,31.39,26.5,4,18,169.0,21.0,44.0,19.0
2019-11-23-06,30.0,29.5,9,17,166.0,20.0,42.0,16.0
2019-11-23-07,28.06,27.5,8,19,163.0,26.0,39.0,17.0
2019-11-23-08,30.82,31.0,0,21,157.0,32.0,47.0,23.0
2019-11-23-09,31.33,33.5,0,20,156.0,35.0,52.0,27.0
2019-11-23-10,32.11,32.0,6,20,154.0,38.0,49.0,35.0
2019-11-23-11,30.56,36.5,0,17,150.0,36.0,44.0,36.0
2019-11-23-12,29.44,31.5,0,13,140.0,36.0,30.0,32.0
2019-11-23-13,24.67,33.5,9,9,137.0,41.0,24.0,31.0
2019-11-23-14,24.89,33.5,0,9,125.0,47.0,26.0,28.0
2019-11-23-15,27.06,32.5,0,7,119.0,50.0,25.0,23.0
2019-11-23-16,28.83,33.0,2,8,114.0,47.0,31.0,23.0
2019-11-23-17,32.67,29.0,0,9,119.0,46.0,43.0,20.0
2019-11-23-18,38.17,26.0,12,10,128.0,50.0,52.0,21.0
2019-11-23-19,41.39,29.5,3,14,135.0,53.0,40.0,20.0
2019-11-23-20,43.67,32.0,0,18,130.0,55.0,32.0,18.0
2019-11-23-21,42.22,35.0,8,15,126.0,55.0,29.0,19.0
2019-11-23-22,44.22,33.0,0,12,85.0,51.0,32.0,19.0
2019-11-23-23,44.71,27.5,0,13,43.0,46.0,51.0,19.0
2019-11-24-00,43.83,27.5,2,15,36.0,41.0,56.0,20.0
2019-11-24-01,41.28,27.5,0,18,19.0,37.0,36.0,19.0
2019-11-24-02,38.17,31.5,6,17,24.0,35.0,37.0,25.0
2019-11-24-03,33.33,21.5,0,19,35.0,32.0,38.0,29.0
2019-11-24-04,29.67,22.0,0,18,51.0,27.0,37.0,34.0
2019-11-24-05,27.83,19.5,0,14,54.0,19.0,36.0,40.0
2019-11-24-06,27.56,20.0,0,11,37.0,23.0,41.0,41.0
2019-11-24-07,26.5,20.5,1,10,35.0,31.0,44.0,42.0
2019-11-24-08,29.83,31.5,3,12,42.0,41.0,50.0,51.0
2019-11-24-09,30.72,32.5,0,10,54.0,46.0,49.0,60.0
2019-11-24-10,33.76,39.0,2,9,46.0,51.0,43.0,54.0
2019-11-24-11,36.59,36.5,0,5,40.0,48.0,39.0,46.0
2019-11-24-12,40.35,29.5,0,5,21.0,59.0,34.0,47.0
2019-11-24-13,42.94,41.0,0,5,25.0,67.0,30.0,50.0
2019-11-24-14,45.82,41.0,1,8,33.0,65.0,39.0,50.0
2019-11-24-15,47.24,32.5,6,6,31.0,66.0,51.0,39.0
2019-11-24-16,39.0,31.0,5,5,30.0,70.0,42.0,32.0
2019-11-24-17,11.62,32.0,10,5,28.0,84.0,44.0,28.0
2019-11-24-18,8.53,32.0,12,5,27.0,59.0,48.0,23.0
2019-11-24-19,9.94,34.5,16,5,25.0,9.0,42.0,19.0
2019-11-24-20,12.79,24.5,15,5,21.0,3.0,37.0,19.0
2019-11-24-21,13.19,33.0,20,5,19.0,2.0,34.0,20.0
2019-11-24-22,16.33,46.5,18,7,14.0,3.0,32.0,32.0
2019-11-24-23,17.0,36.0,15,7,12.0,4.0,34.0,32.0
2019-11-25-00,16.75,41.0,23,7,12.0,15.0,21.0,26.0
2019-11-25-01,14.65,45.0,11,7,12.0,30.0,15.0,19.0
2019-11-25-02,13.29,46.0,16,10,13.0,42.0,19.0,23.0
2019-11-25-03,13.07,43.5,36,13,12.0,42.0,22.0,21.0
2019-11-25-04,14.12,44.5,36,14,13.0,39.0,33.0,15.0
2019-11-25-05,16.12,42.0,23,17,13.0,35.0,43.0,15.0
2019-11-25-06,18.35,45.5,16,17,16.0,37.0,54.0,20.0
2019-11-25-07,19.71,43.5,26,17,20.0,33.0,56.0,18.0
2019-11-25-08,22.94,41.5,24,23,25.0,36.0,52.0,28.0
2019-11-25-09,24.0,41.5,23,25,27.0,44.0,40.0,64.0
2019-11-25-10,27.94,42.0,21,24,17.0,37.0,32.0,65.0
2019-11-25-11,29.29,38.5,13,21,19.0,38.0,24.0,57.0
2019-11-25-12,33.06,31.5,27,23,21.0,32.0,25.0,56.0
2019-11-25-13,32.82,33.0,2,24,-999.0,-999.0,-999.0,-999.0
2019-11-25-14,34.12,30.5,8,28,31.0,26.0,-999.0,-999.0
2019-11-25-15,34.11,29.0,23,29,29.0,27.0,26.0,71.0
2019-11-25-16,36.56,29.0,15,31,35.0,25.0,24.0,89.0
2019-11-25-17,36.0,30.0,17,32,41.0,24.0,23.0,80.0
2019-11-25-18,35.39,32.0,11,27,45.0,20.0,26.0,60.0
2019-11-25-19,35.94,30.5,23,19,50.0,16.0,25.0,55.0
2019-11-25-20,37.33,29.0,12,20,57.0,21.0,22.0,48.0
2019-11-25-21,37.76,28.0,17,24,57.0,26.0,29.0,44.0
2019-11-25-22,37.5,30.0,7,22,59.0,28.0,31.0,37.0
2019-11-25-23,38.5,31.0,0,20,62.0,28.0,27.0,31.0
2019-11-26-00,39.78,35.5,0,19,68.0,28.0,25.0,26.0
2019-11-26-01,37.11,30.0,8,19,69.0,26.0,25.0,25.0
2019-11-26-02,35.72,31.0,6,21,66.0,27.0,28.0,22.0
2019-11-26-03,33.06,32.5,11,20,64.0,26.0,27.0,21.0
2019-11-26-04,29.94,39.5,0,18,62.0,25.0,25.0,16.0
2019-11-26-05,27.47,30.5,6,19,65.0,25.0,26.0,16.0
2019-11-26-06,26.0,18.0,3,19,59.0,29.0,26.0,16.0
2019-11-26-07,24.81,16.0,3,19,61.0,30.0,27.0,20.0
2019-11-26-08,26.82,14.0,6,16,67.0,36.0,37.0,21.0
2019-11-26-09,28.47,17.0,9,18,70.0,43.0,37.0,26.0
2019-11-26-10,23.18,22.0,2,18,68.0,45.0,35.0,27.0
2019-11-26-11,16.5,21.0,5,17,68.0,40.0,31.0,27.0
2019-11-26-12,15.44,20.0,8,17,56.0,32.0,33.0,25.0
2019-11-26-13,13.53,23.0,0,14,63.0,27.0,30.0,23.0
2019-11-26-14,15.17,24.5,10,16,64.0,26.0,36.0,23.0
2019-11-26-15,17.78,27.0,7,15,67.0,27.0,37.0,25.0
2019-11-26-16,30.18,24.0,7,15,79.0,27.0,31.0,24.0
2019-11-26-17,33.22,26.0,7,15,76.0,35.0,31.0,32.0
2019-11-26-18,29.53,21.5,5,16,84.0,37.0,30.0,41.0
2019-11-26-19,29.24,20.5,1,15,95.0,27.0,28.0,39.0
2019-11-26-20,28.89,21.0,5,15,106.0,23.0,26.0,30.0
2019-11-26-21,27.47,24.5,12,15,101.0,21.0,26.0,31.0
2019-11-26-22,28.5,21.5,6,14,95.0,17.0,25.0,32.0
2019-11-26-23,29.5,21.0,1,14,75.0,17.0,25.0,28.0
2019-11-27-00,39.78,25.0,8,14,57.0,18.0,24.0,22.0
2019-11-27-01,44.22,24.0,5,13,40.0,19.0,26.0,13.0
2019-11-27-02,42.5,20.5,6,14,28.0,19.0,26.0,15.0
2019-11-27-03,35.06,29.0,8,13,23.0,21.0,23.0,15.0
2019-11-27-04,27.5,33.5,6,13,17.0,18.0,23.0,13.0
2019-11-27-05,27.22,34.5,1,11,15.0,16.0,28.0,17.0
2019-11-27-06,28.28,40.0,4,13,14.0,15.0,28.0,15.0
2019-11-27-07,29.06,30.0,10,13,15.0,17.0,24.0,18.0
2019-11-27-08,33.56,28.0,9,12,20.0,20.0,27.0,19.0
2019-11-27-09,34.0,27.0,19,13,19.0,19.0,34.0,23.0
2019-11-27-10,38.39,25.5,-999,12,21.0,19.0,32.0,25.0
2019-11-27-11,40.06,27.5,8,12,17.0,18.0,31.0,31.0
2019-11-27-12,42.39,29.5,8,11,11.0,22.0,34.0,34.0
2019-11-27-13,43.0,25.0,24,11,10.0,22.0,35.0,35.0
2019-11-27-14,44.5,24.0,27,12,9.0,26.0,42.0,33.0
2019-11-27-15,45.06,29.5,26,12,10.0,20.0,45.0,28.0
2019-11-27-16,44.41,38.0,16,11,13.0,17.0,46.0,31.0
2019-11-27-17,42.41,43.0,31,10,15.0,14.0,42.0,37.0
2019-11-27-18,46.78,42.5,21,12,19.0,17.0,43.0,42.0
2019-11-27-19,47.44,45.0,15,12,22.0,19.0,40.0,49.0
2019-11-27-20,48.35,37.5,25,12,27.0,22.0,42.0,53.0
2019-11-27-21,47.06,36.0,22,12,36.0,23.0,39.0,50.0
2019-11-27-22,46.72,34.0,26,11,37.0,30.0,40.0,46.0
2019-11-27-23,45.44,33.5,17,12,41.0,30.0,41.0,40.0
2019-11-28-00,45.56,32.5,21,9,39.0,24.0,35.0,31.0
2019-11-28-01,43.67,29.5,13,8,48.0,23.0,30.0,29.0
2019-11-28-02,43.06,32.5,31,8,60.0,23.0,31.0,32.0
2019-11-28-03,40.67,33.5,30,8,61.0,25.0,31.0,30.0
2019-11-28-04,40.28,33.0,29,9,58.0,24.0,30.0,34.0
2019-11-28-05,39.17,39.5,20,7,56.0,20.0,28.0,32.0
2019-11-28-06,39.72,47.5,15,9,57.0,23.0,23.0,33.0
2019-11-28-07,40.0,53.0,13,9,55.0,22.0,20.0,36.0
2019-11-28-08,44.0,53.0,2,11,62.0,32.0,18.0,38.0
2019-11-28-09,47.11,62.0,4,12,60.0,35.0,11.0,35.0
2019-11-28-10,51.29,68.0,9,11,60.0,36.0,13.0,34.0
2019-11-28-11,48.71,52.0,0,9,62.0,38.0,14.0,34.0
2019-11-28-12,42.35,48.0,9,9,59.0,38.0,18.0,35.0
2019-11-28-13,35.72,49.0,0,8,57.0,38.0,13.0,37.0
2019-11-28-14,29.88,45.0,3,11,59.0,39.0,17.0,31.0
2019-11-28-15,25.29,46.5,5,11,69.0,37.0,17.0,38.0
2019-11-28-16,27.25,46.0,0,12,73.0,35.0,21.0,42.0
2019-11-28-17,28.94,49.0,0,11,78.0,38.0,24.0,34.0
2019-11-28-18,28.78,46.0,0,14,86.0,37.0,26.0,34.0
2019-11-28-19,30.5,45.5,5,13,90.0,36.0,24.0,37.0
2019-11-28-20,30.72,40.5,0,13,88.0,33.0,25.0,34.0
2019-11-28-21,32.44,32.5,10,16,89.0,32.0,22.0,30.0
2019-11-28-22,37.94,33.5,3,14,91.0,34.0,18.0,25.0
2019-11-28-23,41.39,30.0,9,12,91.0,35.0,15.0,20.0
2019-11-29-00,44.28,31.0,0,10,84.0,33.0,18.0,25.0
2019-11-29-01,45.61,24.5,0,7,78.0,30.0,21.0,25.0
2019-11-29-02,48.06,25.5,0,9,75.0,30.0,21.0,26.0
2019-11-29-03,48.0,23.0,0,9,71.0,28.0,22.0,23.0
2019-11-29-04,47.61,20.0,0,10,62.0,26.0,23.0,26.0
2019-11-29-05,46.44,21.5,0,11,60.0,27.0,24.0,21.0
2019-11-29-06,48.11,23.5,0,15,57.0,29.0,23.0,20.0
2019-11-29-07,50.44,24.5,6,11,59.0,31.0,25.0,24.0
2019-11-29-08,56.11,21.0,0,13,64.0,35.0,30.0,27.0
2019-11-29-09,57.5,26.5,8,15,68.0,40.0,34.0,30.0
2019-11-29-10,54.06,20.0,3,15,70.0,39.0,34.0,31.0
2019-11-29-11,49.88,21.5,2,16,79.0,36.0,32.0,27.0
2019-11-29-12,44.78,23.5,8,16,85.0,33.0,34.0,35.0
2019-11-29-13,37.83,20.5,0,15,83.0,35.0,35.0,29.0
2019-11-29-14,36.5,19.0,7,13,109.0,36.0,38.0,38.0
2019-11-29-15,35.61,20.0,5,15,107.0,35.0,36.0,42.0
2019-11-29-16,35.28,17.0,10,13,101.0,37.0,34.0,45.0
2019-11-29-17,35.28,20.5,1,16,91.0,35.0,45.0,55.0
2019-11-29-18,37.89,31.5,5,19,95.0,33.0,46.0,57.0
2019-11-29-19,38.47,33.5,8,20,87.0,30.0,40.0,57.0
2019-11-29-20,39.44,26.5,0,18,81.0,33.0,40.0,63.0
2019-11-29-21,40.24,21.5,11,12,69.0,29.0,40.0,65.0
2019-11-29-22,43.53,18.0,20,10,63.0,28.0,41.0,51.0
2019-11-29-23,43.39,19.0,8,9,61.0,29.0,42.0,41.0
2019-11-30-00,44.72,19.0,5,10,51.0,30.0,39.0,37.0
2019-11-30-01,40.67,17.0,6,10,40.0,31.0,38.0,32.0
2019-11-30-02,39.83,15.0,11,9,37.0,33.0,36.0,28.0
2019-11-30-03,39.28,15.5,0,9,42.0,30.0,41.0,26.0
2019-11-30-04,39.22,15.5,0,8,46.0,26.0,36.0,26.0
2019-11-30-05,37.83,15.0,5,6,51.0,25.0,37.0,36.0
2019-11-30-06,37.39,19.5,0,7,55.0,27.0,41.0,52.0
2019-11-30-07,37.67,21.0,0,8,57.0,28.0,40.0,54.0
2019-11-30-08,41.11,27.5,0,8,58.0,36.0,47.0,51.0
2019-11-30-09,41.39,26.0,6,8,56.0,41.0,51.0,56.0
2019-11-30-10,45.17,32.0,0,10,58.0,40.0,49.0,45.0
2019-11-30-11,44.22,24.5,3,8,56.0,33.0,51.0,44.0
2019-11-30-12,42.89,30.0,2,8,57.0,27.0,49.0,37.0
2019-11-30-13,41.11,26.0,0,8,53.0,26.0,45.0,38.0
2019-11-30-14,42.78,23.5,0,7,34.0,28.0,45.0,26.0
2019-11-30-15,50.94,24.0,5,8,26.0,28.0,41.0,27.0
2019-11-30-16,58.78,23.5,0,10,25.0,25.0,45.0,27.0
2019-11-30-17,64.56,29.5,3,8,26.0,20.0,43.0,33.0
2019-11-30-18,68.22,40.0,3,11,28.0,17.0,44.0,42.0
2019-11-30-19,56.39,35.0,4,8,32.0,18.0,42.0,55.0
2019-11-30-20,54.11,30.5,1,10,25.0,14.0,39.0,55.0
2019-11-30-21,52.61,30.5,7,7,27.0,11.0,37.0,47.0
2019-11-30-22,52.0,37.5,13,9,24.0,8.0,37.0,42.0
2019-11-30-23,41.78,34.0,26,10,22.0,6.0,40.0,39.0
2019-12-01-00,35.89,36.0,18,8,20.0,4.0,40.0,38.0
2019-12-01-01,32.39,36.5,20,9,19.0,3.0,41.0,43.0
2019-12-01-02,30.61,35.0,12,12,18.0,3.0,45.0,56.0
2019-12-01-03,30.06,35.0,9,10,21.0,5.0,51.0,60.0
2019-12-01-04,32.83,33.0,6,10,17.0,6.0,44.0,74.0
2019-12-01-05,33.06,35.0,16,10,16.0,6.0,44.0,82.0
2019-12-01-06,36.0,32.0,4,9,19.0,8.0,40.0,78.0
2019-12-01-07,37.5,34.5,5,11,24.0,7.0,41.0,65.0
2019-12-01-08,41.44,30.5,7,10,28.0,11.0,43.0,56.0
2019-12-01-09,42.94,26.5,14,10,24.0,18.0,41.0,52.0
2019-12-01-10,47.06,21.0,10,10,28.0,20.0,52.0,58.0
2019-12-01-11,50.28,22.5,9,14,27.0,25.0,46.0,61.0
2019-12-01-12,55.17,14.5,18,11,23.0,26.0,39.0,57.0
2019-12-01-13,55.17,14.5,20,13,25.0,30.0,35.0,46.0
2019-12-01-14,56.76,16.0,23,13,32.0,34.0,36.0,47.0
2019-12-01-15,53.24,12.0,20,12,42.0,37.0,39.0,57.0
2019-12-01-16,46.17,16.0,21,15,61.0,41.0,39.0,50.0
2019-12-01-17,39.06,17.5,29,15,56.0,36.0,46.0,38.0
2019-12-01-18,39.65,21.5,28,14,57.0,36.0,44.0,32.0
2019-12-01-19,37.5,21.5,31,14,38.0,29.0,41.0,28.0
2019-12-01-20,34.73,17.5,25,15,36.0,27.0,38.0,32.0
2019-12-01-21,27.13,20.0,24,14,38.0,30.0,40.0,41.0
2019-12-01-22,26.31,19.5,35,13,28.0,30.0,39.0,55.0
2019-12-01-23,25.67,14.5,43,15,20.0,35.0,38.0,46.0
2019-12-02-00,29.22,15.0,34,12,17.0,47.0,41.0,33.0
2019-12-02-01,29.72,13.5,38,11,11.0,51.0,41.0,28.0
2019-12-02-02,32.61,17.5,26,12,8.0,57.0,37.0,27.0
2019-12-02-03,29.83,20.5,34,12,9.0,64.0,28.0,26.0
2019-12-02-04,25.83,26.0,43,9,5.0,59.0,25.0,28.0
2019-12-02-05,22.44,34.5,39,9,8.0,60.0,21.0,28.0
2019-12-02-06,22.39,36.0,26,8,9.0,66.0,14.0,29.0
2019-12-02-07,21.33,38.0,28,7,11.0,72.0,15.0,32.0
2019-12-02-08,21.0,37.5,42,10,20.0,73.0,21.0,31.0
2019-12-02-09,20.17,38.0,36,18,25.0,71.0,25.0,27.0
2019-12-02-10,22.11,31.5,31,17,30.0,62.0,23.0,27.0
2019-12-02-11,18.28,39.5,28,14,27.0,58.0,22.0,25.0
2019-12-02-12,19.65,30.5,31,13,22.0,56.0,19.0,26.0
2019-12-02-13,23.76,30.5,26,9,18.0,53.0,19.0,23.0
2019-12-02-14,30.41,35.5,33,8,21.0,47.0,18.0,23.0
2019-12-02-15,27.18,35.5,31,10,25.0,46.0,38.0,28.0
2019-12-02-16,22.18,37.5,10,9,31.0,51.0,51.0,37.0
2019-12-02-17,16.83,31.0,24,10,33.0,55.0,48.0,42.0
2019-12-02-18,14.94,24.0,23,12,35.0,58.0,43.0,55.0
2019-12-02-19,14.72,25.5,24,14,38.0,65.0,37.0,65.0
2019-12-02-20,14.56,32.5,22,13,43.0,69.0,35.0,65.0
2019-12-02-21,14.11,28.0,9,13,46.0,70.0,37.0,60.0
2019-12-02-22,15.59,25.0,21,12,52.0,77.0,36.0,56.0
2019-12-02-23,14.83,20.0,10,12,50.0,77.0,39.0,50.0
2019-12-03-00,16.44,19.5,0,15,50.0,76.0,40.0,47.0
2019-12-03-01,15.56,18.5,0,17,51.0,73.0,34.0,41.0
2019-12-03-02,16.11,19.0,0,16,50.0,70.0,33.0,34.0
2019-12-03-03,15.44,18.0,3,17,39.0,66.0,36.0,33.0
2019-12-03-04,16.39,17.0,1,18,37.0,65.0,38.0,37.0
2019-12-03-05,16.61,20.5,2,20,39.0,63.0,39.0,40.0
2019-12-03-06,17.89,21.0,2,16,40.0,63.0,42.0,39.0
2019-12-03-07,19.67,23.5,3,14,44.0,69.0,45.0,39.0
2019-12-03-08,24.78,22.0,0,14,47.0,80.0,50.0,43.0
2019-12-03-09,25.33,24.5,0,14,47.0,82.0,50.0,48.0
2019-12-03-10,29.67,28.0,6,13,41.0,78.0,54.0,60.0
2019-12-03-11,28.82,25.5,0,16,38.0,79.0,54.0,56.0
2019-12-03-12,29.22,22.5,7,13,34.0,84.0,47.0,62.0
2019-12-03-13,32.39,22.0,0,12,29.0,80.0,42.0,55.0
2019-12-03-14,38.88,25.5,0,10,29.0,80.0,50.0,58.0
2019-12-03-15,38.71,32.5,2,11,33.0,75.0,57.0,60.0
2019-12-03-16,40.06,31.0,8,10,33.0,74.0,62.0,57.0
2019-12-03-17,43.24,33.0,3,10,38.0,81.0,58.0,60.0
2019-12-03-18,42.33,33.5,16,9,43.0,94.0,56.0,69.0
2019-12-03-19,37.35,34.5,14,10,50.0,114.0,61.0,76.0
2019-12-03-20,36.44,37.5,6,9,58.0,116.0,65.0,76.0
2019-12-03-21,33.11,33.0,13,8,65.0,116.0,66.0,72.0
2019-12-03-22,32.35,33.0,13,9,-999.0,-999.0,-999.0,-999.0
2019-12-03-23,29.06,32.5,2,8,63.0,126.0,54.0,55.0
2019-12-04-00,27.06,29.0,2,8,59.0,130.0,55.0,44.0
2019-12-04-01,26.78,27.0,7,7,47.0,131.0,59.0,43.0
2019-12-04-02,27.67,27.5,1,6,40.0,129.0,62.0,41.0
2019-12-04-03,24.17,22.5,4,6,35.0,125.0,58.0,36.0
2019-12-04-04,21.11,24.0,3,6,27.0,123.0,59.0,40.0
2019-12-04-05,18.94,26.5,0,6,25.0,125.0,55.0,41.0
2019-12-04-06,22.06,30.0,3,6,24.0,130.0,58.0,39.0
2019-12-04-07,22.83,26.5,7,6,28.0,135.0,61.0,37.0
2019-12-04-08,26.39,32.5,0,5,33.0,146.0,65.0,38.0
2019-12-04-09,27.06,36.5,1,5,32.0,144.0,70.0,41.0
2019-12-04-10,26.94,30.0,0,7,26.0,130.0,55.0,60.0
2019-12-04-11,25.67,39.0,-999,5,22.0,105.0,40.0,61.0
2019-12-04-12,25.89,46.5,10,6,14.0,70.0,40.0,49.0
2019-12-04-13,26.78,40.5,11,6,13.0,59.0,43.0,44.0
2019-12-04-14,31.28,48.5,18,5,14.0,57.0,37.0,41.0
2019-12-04-15,36.82,50.5,10,5,18.0,53.0,49.0,52.0
2019-12-04-16,41.59,58.0,17,6,28.0,64.0,54.0,64.0
2019-12-04-17,38.33,59.5,25,6,29.0,74.0,70.0,82.0
2019-12-04-18,37.06,57.0,22,7,35.0,76.0,73.0,98.0
2019-12-04-19,35.5,48.0,8,6,47.0,85.0,72.0,90.0
2019-12-04-20,33.67,43.5,3,7,52.0,91.0,71.0,83.0
2019-12-04-21,34.06,27.5,7,6,50.0,95.0,70.0,76.0
2019-12-04-22,35.11,34.0,4,7,36.0,96.0,64.0,70.0
2019-12-04-23,33.22,33.5,6,7,41.0,89.0,67.0,60.0
2019-12-05-00,34.82,29.0,12,5,75.0,80.0,67.0,49.0
2019-12-05-01,31.61,26.0,2,7,80.0,75.0,65.0,46.0
2019-12-05-02,27.56,31.5,6,8,75.0,68.0,63.0,48.0
2019-12-05-03,24.44,30.0,4,9,70.0,63.0,62.0,48.0
2019-12-05-04,21.94,28.5,0,8,66.0,63.0,61.0,45.0
2019-12-05-05,18.94,27.0,11,11,68.0,63.0,58.0,43.0
2019-12-05-06,18.18,28.0,0,10,64.0,64.0,51.0,44.0
2019-12-05-07,17.76,38.0,2,7,58.0,70.0,47.0,38.0
2019-12-05-08,19.75,43.5,0,8,35.0,87.0,42.0,37.0
2019-12-05-09,18.5,40.0,4,11,23.0,106.0,38.0,38.0
2019-12-05-10,17.12,42.0,1,10,18.0,78.0,40.0,35.0
2019-12-05-11,16.35,43.0,10,9,17.0,49.0,42.0,32.0
2019-12-05-12,17.0,43.0,2,8,12.0,38.0,41.0,32.0
2019-12-05-13,18.65,35.5,10,11,10.0,34.0,37.0,31.0
2019-12-05-14,16.89,36.5,2,10,10.0,35.0,46.0,27.0
2019-12-05-15,17.59,32.0,14,9,14.0,35.0,50.0,28.0
2019-12-05-16,19.53,30.5,10,9,16.0,34.0,43.0,26.0
2019-12-05-17,20.33,26.0,15,13,23.0,49.0,44.0,24.0
2019-12-05-18,20.94,24.0,7,12,34.0,64.0,46.0,24.0
2019-12-05-19,23.12,20.5,10,13,36.0,69.0,43.0,26.0
2019-12-05-20,26.44,20.0,0,16,33.0,55.0,32.0,23.0
2019-12-05-21,28.88,21.5,0,16,28.0,41.0,33.0,21.0
2019-12-05-22,30.47,24.0,0,13,34.0,21.0,26.0,21.0
2019-12-05-23,31.53,21.0,4,14,38.0,12.0,24.0,16.0
2019-12-06-00,32.0,21.5,0,14,41.0,11.0,19.0,14.0
2019-12-06-01,31.06,18.0,0,13,45.0,9.0,14.0,13.0
2019-12-06-02,32.88,12.0,2,13,51.0,12.0,13.0,12.0
2019-12-06-03,31.47,17.5,7,15,51.0,15.0,12.0,12.0
2019-12-06-04,31.47,21.0,3,14,51.0,18.0,13.0,11.0
2019-12-06-05,31.47,18.0,3,15,52.0,22.0,9.0,11.0
2019-12-06-06,32.53,21.5,1,14,44.0,24.0,13.0,11.0
2019-12-06-07,34.65,19.0,10,14,34.0,23.0,10.0,12.0
2019-12-06-08,35.88,17.5,5,13,29.0,28.0,16.0,12.0
2019-12-06-09,35.65,21.0,13,12,38.0,30.0,19.0,12.0
2019-12-06-10,36.29,16.0,3,11,43.0,31.0,23.0,11.0
2019-12-06-11,34.76,19.0,5,9,43.0,29.0,29.0,13.0
2019-12-06-12,31.06,23.5,0,11,44.0,24.0,27.0,17.0
2019-12-06-13,25.56,23.5,0,14,54.0,23.0,28.0,17.0
2019-12-06-14,26.27,24.5,0,12,85.0,25.0,21.0,17.0
2019-12-06-15,27.41,27.5,9,11,83.0,24.0,30.0,21.0
2019-12-06-16,26.82,18.5,7,9,88.0,23.0,25.0,23.0
2019-12-06-17,27.17,21.5,0,8,90.0,23.0,20.0,25.0
2019-12-06-18,28.5,23.0,7,6,96.0,24.0,19.0,27.0
2019-12-06-19,27.94,25.0,11,5,107.0,23.0,17.0,28.0
2019-12-06-20,30.06,20.5,11,8,107.0,21.0,14.0,27.0
2019-12-06-21,31.29,21.0,8,5,101.0,23.0,16.0,28.0
2019-12-06-22,33.39,18.0,0,5,100.0,24.0,24.0,29.0
