經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
121.79593,24.500153,4.6491623e-06,0.4,0.4
121.82663,24.499794,1.052022e-05,0.45,0.45
121.8573,24.499397,2.592802e-06,0.45,0.45
121.888,24.499016,1.6391277e-06,0.41,0.41
121.9187,24.49862,2.413988e-06,0.38,0.38
121.9494,24.498207,2.1755695e-06,0.36,0.36
121.9801,24.497803,1.9073486e-06,0.35,0.35
122.0108,24.497383,1.4901161e-06,0.35,0.35
122.041504,24.496964,6.854534e-07,0.36,0.36
122.072174,24.496521,1.1920929e-07,0.37,0.37
119.27835,24.537277,0.0,1.07,1.07
119.30905,24.537422,0.0,1.05,1.05
119.33978,24.53756,0.0,1.04,1.04
119.37048,24.537712,2.3841858e-07,1.03,1.03
119.401184,24.537842,0.0,1.02,1.02
119.431885,24.537956,0.0,1.01,1.01
119.462585,24.538048,2.3841858e-07,1.0,1.0
119.49332,24.538162,1.1920929e-07,0.99,0.99
119.52402,24.538292,4.172325e-07,0.97,0.97
119.55472,24.538368,2.3841858e-07,0.96,0.96
119.58545,24.538452,2.3841858e-07,0.94,0.94
119.61615,24.538536,0.0,0.93,0.93
119.64685,24.538628,2.3841858e-07,0.91,0.91
119.67755,24.538689,4.7683716e-07,0.89,0.89
119.70825,24.538757,2.3841858e-07,0.88,0.88
119.73898,24.538818,2.3841858e-07,0.86,0.86
119.769684,24.538872,1.7881393e-07,0.84,0.84
119.800385,24.53891,7.748604e-07,0.82,0.82
119.831116,24.538948,6.556511e-07,0.81,0.81
119.86182,24.538979,4.7683716e-07,0.79,0.79
119.89252,24.539017,7.748604e-07,0.77,0.77
119.92322,24.539032,1.0728836e-06,0.75,0.75
119.95392,24.539047,7.748604e-07,0.73,0.73
119.98465,24.539047,8.34465e-07,0.71,0.71
120.01535,24.539047,1.2516975e-06,0.69,0.69
120.04605,24.539047,1.6093254e-06,0.68,0.68
120.07678,24.539032,1.6093254e-06,0.66,0.66
120.10748,24.539017,2.026558e-06,0.64,0.64
120.13818,24.538979,2.026558e-06,0.62,0.62
120.168884,24.538948,2.682209e-06,0.61,0.61
120.199585,24.53891,2.8014183e-06,0.6,0.6
120.230316,24.538872,3.9339066e-06,0.58,0.58
120.26102,24.538818,4.1127205e-06,0.57,0.57
120.29172,24.538757,4.887581e-06,0.56,0.56
120.32245,24.538689,5.841255e-06,0.56,0.56
120.35315,24.538628,6.67572e-06,0.56,0.56
120.38385,24.538536,7.8082085e-06,0.58,0.58
120.41455,24.538452,8.583069e-06,0.59,0.59
120.44525,24.538368,8.881092e-06,0.58,0.58
120.47598,24.538292,9.596348e-06,0.6,0.6
120.50668,24.538162,1.2934208e-05,0.63,0.63
120.537384,24.538048,1.7762184e-05,0.67,0.67
120.568115,24.537956,1.4364719e-05,0.7,0.7
120.598816,24.537842,2.0444393e-05,0.71,0.71
120.62952,24.537712,5.054474e-05,0.72,0.72
120.66022,24.53756,0.00029456615,0.76,0.76
120.69092,24.537422,0.001209557,0.9,0.9
120.72165,24.537277,0.0025850534,1.09,1.09
120.75235,24.537125,0.003963232,1.28,1.29
120.78305,24.536972,0.0049107075,1.56,1.57
120.81375,24.536789,0.0045027733,1.6,1.61
120.84448,24.536629,0.0032069683,0.98,0.98
120.87518,24.536446,0.0023558736,0.88,0.88
120.90588,24.53627,0.0007176995,0.73,0.73
120.936584,24.536064,0.0005373359,0.63,0.63
120.967285,24.535866,0.0003248155,0.42,0.42
120.997986,24.535652,0.00029456615,0.3,0.3
121.02872,24.535454,0.00024147332,0.25,0.25
121.05942,24.535233,0.00019995868,0.22,0.22
121.09012,24.535011,0.0001975596,0.2,0.2
121.12085,24.534775,0.00017291307,0.18,0.18
121.15155,24.534538,0.0001411587,0.16,0.16
121.18225,24.534294,0.00010949373,0.14,0.14
121.21295,24.534058,8.188188e-05,0.13,0.13
121.24365,24.53379,6.343424e-05,0.11,0.11
121.27435,24.533539,5.8226287e-05,0.11,0.11
121.30505,24.533264,6.3851476e-05,0.12,0.12
121.335754,24.532982,6.780028e-05,0.13,0.13
121.366486,24.532692,5.5156648e-05,0.12,0.12
121.39719,24.532425,4.9322844e-05,0.14,0.14
121.42789,24.532135,3.235042e-05,0.21,0.21
121.45859,24.53183,1.7493963e-05,0.23,0.23
121.48929,24.53151,1.2457371e-05,0.22,0.22
121.52002,24.531197,1.1637807e-05,0.2,0.2
121.55072,24.530891,1.6137958e-05,0.18,0.18
121.58142,24.530563,1.2308359e-05,0.17,0.17
121.61212,24.530235,7.882714e-06,0.18,0.18
121.64282,24.52987,4.246831e-06,0.21,0.21
121.67352,24.529533,5.0365925e-06,0.25,0.25
121.70422,24.529182,5.8710575e-06,0.28,0.28
121.734924,24.528824,4.5597553e-06,0.31,0.31
121.765625,24.52845,4.7385693e-06,0.33,0.33
121.796326,24.528084,7.4505806e-06,0.39,0.39
121.82703,24.527702,9.745359e-06,0.46,0.46
121.85773,24.527328,2.3245811e-06,0.46,0.46
121.88843,24.526947,1.2218952e-06,0.43,0.43
121.91916,24.526535,2.5629997e-06,0.39,0.39
121.94986,24.526138,2.2947788e-06,0.37,0.37
121.98056,24.525726,2.6226044e-06,0.35,0.35
122.01126,24.5253,2.026558e-06,0.35,0.35
122.04196,24.52488,8.6426735e-07,0.36,0.36
122.07266,24.52446,3.5762787e-07,0.39,0.39
119.2782,24.565216,0.0,1.08,1.08
119.3089,24.565353,2.3841858e-07,1.07,1.07
119.3396,24.565506,0.0,1.06,1.06
119.37033,24.565643,1.1920929e-07,1.05,1.05
119.40106,24.565758,0.0,1.04,1.04
119.43176,24.565887,1.1920929e-07,1.03,1.03
119.46246,24.565987,0.0,1.02,1.02
119.493195,24.566109,2.3841858e-07,1.0,1.0
119.523895,24.566223,0.0,0.99,0.99
119.55463,24.566322,5.9604645e-08,0.98,0.98
119.58533,24.566391,2.3841858e-07,0.96,0.96
119.61606,24.566467,1.1920929e-07,0.95,0.95
119.64676,24.566551,2.3841858e-07,0.93,0.93
119.67749,24.566628,1.7881393e-07,0.92,0.92
119.70819,24.566704,2.3841858e-07,0.9,0.9
119.73892,24.566757,4.172325e-07,0.88,0.88
119.76962,24.566795,4.172325e-07,0.86,0.86
119.800354,24.566841,3.5762787e-07,0.84,0.84
119.831055,24.56688,6.556511e-07,0.83,0.83
119.861786,24.566902,8.940697e-07,0.81,0.81
119.89249,24.566933,5.364418e-07,0.79,0.79
119.92322,24.566963,7.748604e-07,0.77,0.77
119.95392,24.566978,1.1324883e-06,0.75,0.75
119.98462,24.566978,8.34465e-07,0.73,0.73
120.01535,24.566978,1.013279e-06,0.71,0.71
120.04608,24.566978,1.4305115e-06,0.69,0.69
120.07678,24.566963,1.3709068e-06,0.68,0.68
120.10748,24.566933,1.5497208e-06,0.66,0.66
120.138214,24.566902,1.9073486e-06,0.64,0.64
120.168945,24.56688,2.682209e-06,0.63,0.63
120.199646,24.566841,2.9802322e-06,0.61,0.61
120.23035,24.566795,2.9802322e-06,0.6,0.6
120.26108,24.566757,4.053116e-06,0.58,0.58
120.29181,24.566704,4.887581e-06,0.57,0.57
120.32251,24.566628,5.1259995e-06,0.56,0.56
120.35321,24.566551,6.67572e-06,0.56,0.56
120.38394,24.566467,7.033348e-06,0.6,0.6
120.41467,24.566391,7.927418e-06,0.64,0.64
120.44537,24.566322,8.106232e-06,0.57,0.57
120.476074,24.566223,9.23872e-06,0.59,0.59
120.506805,24.566109,1.013279e-05,0.61,0.61
120.537506,24.565987,1.4483929e-05,0.64,0.64
120.56824,24.565887,1.6391277e-05,0.68,0.68
120.59894,24.565758,6.198883e-06,0.7,0.7
120.62967,24.565643,1.4364719e-05,0.71,0.71
120.66037,24.565506,5.1021576e-05,0.73,0.73
120.6911,24.565353,0.00043982267,0.81,0.81
120.7218,24.565216,0.0018596053,0.96,0.97
120.7525,24.565056,0.0036435127,1.14,1.14
120.78323,24.564896,0.0053919554,1.58,1.58
120.813965,24.564728,0.0061796904,2.0,2.0
120.844666,24.564575,0.0047137737,1.12,1.12
120.87537,24.564377,0.0031698942,0.98,0.98
120.9061,24.564194,0.00058203936,0.83,0.83
120.9368,24.564018,0.00049066544,0.71,0.71
120.96753,24.56379,0.00034153461,0.57,0.57
120.99823,24.563591,0.00038221478,0.42,0.42
121.02893,24.563393,0.0003284812,0.32,0.32
121.05966,24.563179,0.00027880073,0.27,0.27
121.09039,24.562943,0.00025740266,0.25,0.25
121.12109,24.562698,0.00022803247,0.22,0.22
121.151794,24.562485,0.00017952919,0.19,0.19
121.182526,24.562225,0.0001308471,0.16,0.16
121.21323,24.561989,0.00011110306,0.15,0.15
121.24396,24.561722,8.684397e-05,0.13,0.13
121.27466,24.561462,7.82907e-05,0.13,0.13
121.30536,24.561188,8.675456e-05,0.13,0.13
121.33609,24.560928,7.878244e-05,0.14,0.14
121.36679,24.56063,6.4373016e-05,0.13,0.13
121.39752,24.560349,5.015731e-05,0.13,0.13
121.42822,24.560066,3.8340688e-05,0.19,0.19
121.45892,24.559769,1.859665e-05,0.24,0.24
121.489624,24.55944,1.2814999e-05,0.25,0.25
121.520355,24.559135,6.9886446e-06,0.24,0.24
121.551056,24.558823,9.045005e-06,0.21,0.21
121.58179,24.558495,1.6197562e-05,0.19,0.19
121.61249,24.558159,1.129508e-05,0.21,0.21
121.64319,24.557816,3.5762787e-06,0.26,0.26
121.67389,24.557472,-1.8179417e-06,0.27,0.27
121.70462,24.557129,7.6293945e-06,0.29,0.29
121.73532,24.556747,7.688999e-06,0.31,0.31
121.76605,24.556381,3.963709e-06,0.34,0.34
121.79675,24.556023,1.7523766e-05,0.4,0.4
121.82745,24.555634,1.04904175e-05,0.43,0.43
121.858154,24.555252,-2.2053719e-06,0.55,0.55
121.888885,24.554863,1.4901161e-06,0.46,0.46
121.919586,24.554466,2.0861626e-06,0.41,0.41
121.95029,24.554062,2.2053719e-06,0.38,0.38
121.98102,24.553673,3.2484531e-06,0.36,0.36
122.01172,24.553253,2.4437904e-06,0.36,0.36
122.04242,24.552826,1.4007092e-06,0.37,0.37
122.07312,24.552399,4.7683716e-07,0.41,0.41
119.278015,24.593155,0.0,1.08,1.08
119.30875,24.593277,0.0,1.08,1.08
119.33948,24.593445,2.3841858e-07,1.07,1.07
119.37018,24.593582,-1.1920929e-07,1.06,1.06
119.40091,24.593697,2.3841858e-07,1.05,1.05
119.43164,24.593819,2.3841858e-07,1.04,1.04
119.46234,24.593925,1.1920929e-07,1.03,1.03
119.49307,24.594055,1.1920929e-07,1.02,1.02
119.5238,24.594154,4.7683716e-07,1.01,1.01
119.554504,24.594246,1.7881393e-07,1.0,1.0
119.585236,24.59433,5.9604645e-08,0.98,0.98
119.61597,24.594429,1.1920929e-07,0.97,0.97
119.64667,24.59449,4.172325e-07,0.95,0.95
119.6774,24.594559,0.0,0.94,0.94
119.70813,24.594627,2.3841858e-07,0.92,0.92
119.73886,24.594688,4.172325e-07,0.9,0.9
119.76959,24.594742,4.172325e-07,0.89,0.89
119.80029,24.594788,3.5762787e-07,0.87,0.87
119.831024,24.59481,3.5762787e-07,0.85,0.85
119.861755,24.594833,3.5762787e-07,0.83,0.83
119.892456,24.594864,4.172325e-07,0.81,0.81
119.92319,24.594894,6.556511e-07,0.79,0.79
119.95392,24.594902,1.2516975e-06,0.77,0.77
119.98462,24.594902,7.1525574e-07,0.75,0.75
120.01535,24.594902,1.0728836e-06,0.73,0.73
120.04608,24.594902,1.1324883e-06,0.71,0.71
120.07681,24.594894,1.0728836e-06,0.7,0.7
120.10751,24.594864,1.4305115e-06,0.68,0.68
120.138245,24.594833,2.0861626e-06,0.66,0.66
120.168976,24.59481,1.9073486e-06,0.64,0.64
120.19971,24.594788,2.503395e-06,0.63,0.63
120.23041,24.594742,2.5629997e-06,0.61,0.61
120.26114,24.594688,3.1590462e-06,0.6,0.6
120.29187,24.594627,4.172325e-06,0.58,0.58
120.32257,24.594559,4.708767e-06,0.57,0.57
120.3533,24.59449,5.7816505e-06,0.56,0.56
120.38403,24.594429,6.7949295e-06,0.59,0.59
120.414734,24.59433,7.748604e-06,0.65,0.65
120.445465,24.594246,7.748604e-06,0.57,0.57
120.4762,24.594154,7.867813e-06,0.59,0.59
120.50693,24.594055,8.34465e-06,0.6,0.6
120.53763,24.593925,1.0371208e-05,0.62,0.62
120.56836,24.593819,1.7106533e-05,0.65,0.65
120.59909,24.593697,1.7940998e-05,0.68,0.68
120.62982,24.593582,7.033348e-06,0.7,0.7
120.66052,24.593445,1.1265278e-05,0.72,0.72
120.69125,24.593277,0.00010573864,0.76,0.76
120.721985,24.593155,0.0008574128,0.84,0.84
120.752686,24.592987,0.0026714802,0.98,0.99
120.78342,24.592842,0.005538702,1.35,1.36
120.81415,24.592667,0.0074430704,1.99,2.0
120.84485,24.592499,0.008014798,1.34,1.35
120.87558,24.5923,0.004654765,1.12,1.12
120.90631,24.592125,0.00010365248,0.92,0.92
120.93701,24.591942,0.0002539158,0.77,0.77
120.96774,24.591743,0.00029361248,0.66,0.66
120.998474,24.59153,0.00042647123,0.54,0.55
121.029175,24.591331,0.00036922097,0.38,0.38
121.059906,24.59111,0.00030350685,0.32,0.32
121.09064,24.590881,0.00028532743,0.29,0.29
121.12134,24.59063,0.00027954578,0.28,0.28
121.15207,24.590416,0.00023506582,0.22,0.22
121.1828,24.590172,0.00015452504,0.18,0.18
121.2135,24.58992,0.00013586879,0.16,0.16
121.24423,24.589653,0.00012773275,0.16,0.16
121.27496,24.589417,0.00013417006,0.16,0.16
121.305664,24.589119,0.00011856854,0.16,0.16
121.336395,24.58886,9.000301e-05,0.14,0.14
121.367096,24.58857,7.195771e-05,0.13,0.13
121.39783,24.58828,6.315112e-05,0.13,0.13
121.42853,24.587997,4.3570995e-05,0.18,0.18
121.45926,24.587685,2.965331e-05,0.23,0.23
121.48999,24.587387,1.6778708e-05,0.26,0.26
121.52069,24.587067,8.970499e-06,0.26,0.26
121.55142,24.586746,6.571412e-06,0.25,0.25
121.58215,24.586418,1.1175871e-05,0.24,0.24
121.612854,24.58609,6.8843365e-06,0.26,0.26
121.643585,24.585747,3.1888485e-06,0.28,0.28
121.674286,24.585411,1.4603138e-06,0.29,0.29
121.70502,24.585045,3.3080578e-06,0.3,0.3
121.73572,24.584702,6.2286854e-06,0.34,0.34
121.76645,24.584335,2.4735928e-06,0.38,0.38
121.79718,24.58397,9.179115e-06,0.47,0.47
121.82788,24.58358,8.046627e-06,0.53,0.53
121.85858,24.583199,-7.0929527e-06,0.97,0.97
121.88931,24.58281,2.682209e-06,0.54,0.54
121.920044,24.582405,2.2947788e-06,0.42,0.42
121.950745,24.582008,2.8312206e-06,0.4,0.4
121.981445,24.581589,3.0994415e-06,0.36,0.36
122.01218,24.581177,2.2649765e-06,0.36,0.36
122.04291,24.580757,1.5497208e-06,0.37,0.37
122.07361,24.580338,6.2584877e-07,0.4,0.4
119.27786,24.621086,-1.1920929e-07,1.09,1.09
119.30859,24.621231,2.3841858e-07,1.08,1.08
119.339294,24.621368,0.0,1.08,1.08
119.370056,24.621506,0.0,1.07,1.07
119.40076,24.621643,1.1920929e-07,1.06,1.06
119.43152,24.62175,1.1920929e-07,1.06,1.06
119.46222,24.621872,-1.1920929e-07,1.05,1.05
119.49295,24.621979,2.3841858e-07,1.04,1.04
119.52368,24.622086,2.3841858e-07,1.03,1.03
119.55441,24.622177,0.0,1.02,1.02
119.585144,24.622261,2.3841858e-07,1.0,1.0
119.615875,24.622353,1.1920929e-07,0.99,0.99
119.64661,24.622429,5.9604645e-08,0.97,0.97
119.67734,24.622505,3.5762787e-07,0.96,0.96
119.70807,24.622559,4.172325e-07,0.94,0.94
119.7388,24.622612,2.3841858e-07,0.93,0.93
119.76953,24.622665,4.172325e-07,0.91,0.91
119.80026,24.622711,5.9604645e-08,0.89,0.89
119.83099,24.622757,2.9802322e-07,0.87,0.87
119.861694,24.62278,4.7683716e-07,0.85,0.85
119.892456,24.62281,4.7683716e-07,0.83,0.83
119.92316,24.62284,5.364418e-07,0.81,0.81
119.95392,24.622856,4.7683716e-07,0.79,0.79
119.98462,24.622856,8.34465e-07,0.77,0.77
120.01535,24.622856,4.7683716e-07,0.75,0.75
120.04608,24.622856,8.34465e-07,0.74,0.74
120.07681,24.62284,1.3113022e-06,0.72,0.72
120.107544,24.62281,1.3709068e-06,0.7,0.7
120.138275,24.62278,1.7285347e-06,0.68,0.68
120.16901,24.622757,1.66893e-06,0.66,0.66
120.19974,24.622711,2.3841858e-06,0.64,0.64
120.23047,24.622665,2.503395e-06,0.63,0.63
120.2612,24.622612,3.1590462e-06,0.61,0.61
120.29193,24.622559,3.5762787e-06,0.6,0.6
120.32266,24.622505,4.5895576e-06,0.58,0.58
120.35339,24.622429,5.1259995e-06,0.57,0.57
120.384125,24.622353,6.0796738e-06,0.57,0.57
120.414856,24.622261,6.4373016e-06,0.57,0.57
120.44556,24.622177,7.56979e-06,0.57,0.57
120.47632,24.622086,7.987022e-06,0.58,0.58
120.50702,24.621979,7.927418e-06,0.59,0.59
120.53778,24.621872,7.2717667e-06,0.61,0.61
120.56848,24.62175,9.894371e-06,0.63,0.63
120.59921,24.621643,1.7762184e-05,0.66,0.66
120.629944,24.621506,1.6570091e-05,0.68,0.68
120.660675,24.621368,-4.4107437e-06,0.71,0.71
120.69141,24.621231,-9.4771385e-06,0.75,0.75
120.72214,24.621086,0.00016868114,0.79,0.79
120.75287,24.620934,0.0013605952,0.89,0.89
120.7836,24.62078,0.0041229725,1.03,1.03
120.81433,24.62059,0.0086398125,1.18,1.19
120.84503,24.620438,0.011481881,1.42,1.43
120.87579,24.62024,0.0073691607,1.26,1.27
120.906494,24.620064,-0.0012921095,1.02,1.02
120.937225,24.619865,-0.0001809001,0.81,0.81
120.96796,24.619667,0.00015425682,0.73,0.73
120.99869,24.619461,0.00042259693,0.62,0.62
121.02942,24.619263,0.0003812909,0.44,0.44
121.06015,24.619034,0.0003026724,0.36,0.36
121.09088,24.61882,0.00031673908,0.34,0.34
121.12161,24.618576,0.00033527613,0.34,0.34
121.15234,24.618347,0.00030326843,0.28,0.28
121.183044,24.618103,0.00023131073,0.21,0.21
121.213776,24.617859,0.00018192828,0.18,0.18
121.24451,24.617592,0.00016273558,0.18,0.18
121.27524,24.617332,0.00016179681,0.18,0.18
121.30597,24.617065,0.00013171136,0.18,0.18
121.3367,24.61679,9.5292926e-05,0.15,0.15
121.36743,24.616508,8.1285834e-05,0.14,0.14
121.39813,24.616226,6.774068e-05,0.16,0.16
121.42886,24.615921,5.3182244e-05,0.19,0.19
121.459595,24.615616,3.796816e-05,0.22,0.22
121.490326,24.61531,2.5689602e-05,0.25,0.25
121.52106,24.615005,1.4662743e-05,0.27,0.27
121.55176,24.614677,1.0222197e-05,0.28,0.28
121.58249,24.614365,6.7055225e-06,0.27,0.27
121.61322,24.614029,3.33786e-06,0.28,0.28
121.64395,24.613678,-1.1920929e-07,0.27,0.27
121.67468,24.613342,1.1920929e-07,0.29,0.29
121.70538,24.612984,-3.4868717e-06,0.31,0.31
121.736115,24.612625,8.285046e-06,0.34,0.34
121.766846,24.612267,-7.987022e-06,0.42,0.42
121.79758,24.611893,9.000301e-06,0.58,0.58
121.82831,24.611519,4.9471855e-06,0.73,0.73
121.85901,24.61113,9.119511e-06,0.84,0.84
121.88974,24.610733,3.1590462e-06,0.5,0.5
121.92047,24.610336,3.8146973e-06,0.41,0.41
121.9512,24.609924,3.5464764e-06,0.38,0.38
121.98193,24.60952,3.3080578e-06,0.37,0.37
122.012634,24.609108,2.6226044e-06,0.37,0.37
122.043365,24.608688,1.847744e-06,0.37,0.37
122.0741,24.608261,8.6426735e-07,0.39,0.39
119.27768,24.649033,-1.1920929e-07,1.1,1.1
119.30841,24.649155,0.0,1.09,1.09
119.33917,24.649315,1.1920929e-07,1.09,1.09
119.3699,24.649445,0.0,1.08,1.08
119.400635,24.649574,0.0,1.08,1.08
119.431366,24.649689,1.1920929e-07,1.07,1.07
119.4621,24.649796,0.0,1.06,1.06
119.49286,24.649918,1.1920929e-07,1.05,1.05
119.52356,24.650017,1.1920929e-07,1.04,1.04
119.55432,24.650116,1.1920929e-07,1.03,1.03
119.58505,24.650185,2.3841858e-07,1.02,1.02
119.61578,24.650291,2.3841858e-07,1.01,1.01
119.646515,24.65036,1.1920929e-07,0.99,0.99
119.677246,24.650436,2.9802322e-07,0.98,0.98
119.70801,24.650505,1.1920929e-07,0.96,0.96
119.73874,24.65055,2.3841858e-07,0.95,0.95
119.76947,24.650604,2.3841858e-07,0.93,0.93
119.8002,24.650642,6.556511e-07,0.91,0.91
119.83093,24.650688,2.9802322e-07,0.89,0.89
119.861694,24.650703,3.5762787e-07,0.87,0.87
119.892426,24.650742,4.7683716e-07,0.85,0.85
119.92316,24.650772,6.556511e-07,0.83,0.83
119.95389,24.650787,6.556511e-07,0.82,0.82
119.98462,24.650787,5.364418e-07,0.8,0.8
120.01538,24.650787,1.0728836e-06,0.78,0.78
120.04608,24.650787,7.748604e-07,0.76,0.76
120.07684,24.650772,1.2516975e-06,0.74,0.74
120.107574,24.650742,1.3113022e-06,0.72,0.72
120.138306,24.650703,1.2516975e-06,0.7,0.7
120.16904,24.650688,1.9073486e-06,0.68,0.68
120.19977,24.650642,2.2649765e-06,0.66,0.66
120.23053,24.650604,2.3245811e-06,0.65,0.65
120.26126,24.65055,2.7418137e-06,0.63,0.63
120.29199,24.650505,3.4570694e-06,0.61,0.61
120.32272,24.650436,3.6358833e-06,0.6,0.6
120.353455,24.65036,4.4107437e-06,0.59,0.59
120.38422,24.650291,5.6624413e-06,0.58,0.58
120.41495,24.650185,6.1392784e-06,0.57,0.57
120.44568,24.650116,6.854534e-06,0.57,0.57
120.47641,24.650017,7.390976e-06,0.58,0.58
120.50714,24.649918,7.8082085e-06,0.59,0.59
120.5379,24.649796,8.761883e-06,0.6,0.6
120.5686,24.649689,7.6293945e-06,0.62,0.62
120.599365,24.649574,9.536743e-06,0.64,0.64
120.6301,24.649445,2.4497509e-05,0.67,0.67
120.66083,24.649315,2.8371811e-05,0.7,0.7
120.69156,24.649155,-1.1980534e-05,0.74,0.74
120.72229,24.649033,-9.2983246e-05,0.77,0.77
120.75305,24.648857,0.00021475554,0.82,0.82
120.78378,24.648705,0.0026307702,0.92,0.92
120.814514,24.648537,0.00838995,1.08,1.08
120.845245,24.648361,0.015873551,1.29,1.31
120.87598,24.648186,0.013182402,1.43,1.44
120.90671,24.647995,-0.0031809807,1.16,1.16
120.93744,24.64782,-0.0004528761,0.84,0.84
120.9682,24.647606,0.00048726797,0.78,0.78
120.99893,24.6474,0.0005758405,0.71,0.71
121.02966,24.647186,0.00043272972,0.54,0.54
121.060394,24.646988,0.00033769011,0.44,0.44
121.091125,24.646744,0.0003373325,0.41,0.41
121.12186,24.646523,0.0003299713,0.39,0.39
121.15259,24.646286,0.00032410026,0.31,0.31
121.18332,24.646034,0.0002785772,0.25,0.25
121.21405,24.64579,0.0002694279,0.22,0.22
121.24481,24.645538,0.00021697581,0.21,0.21
121.27551,24.645271,0.00018626451,0.21,0.21
121.306274,24.645004,0.00013530254,0.2,0.2
121.337006,24.64473,0.00010742247,0.19,0.19
121.36774,24.64444,8.511543e-05,0.18,0.18
121.39847,24.644157,6.631017e-05,0.19,0.19
121.4292,24.64386,5.7429075e-05,0.2,0.2
121.45993,24.643562,4.850328e-05,0.2,0.2
121.49066,24.643257,3.0055642e-05,0.22,0.22
121.52139,24.642937,1.7940998e-05,0.26,0.26
121.552124,24.642609,1.3381243e-05,0.28,0.28
121.582855,24.642296,8.285046e-06,0.29,0.29
121.61359,24.64196,4.5597553e-06,0.28,0.28
121.64432,24.64161,1.3411045e-06,0.28,0.28
121.67505,24.641281,2.0861626e-06,0.3,0.3
121.70581,24.64093,2.115965e-06,0.32,0.32
121.73651,24.640556,2.3841858e-06,0.34,0.34
121.76727,24.640198,9.268522e-06,0.42,0.42
121.79797,24.639809,1.4126301e-05,0.6,0.6
121.828735,24.639442,8.761883e-06,0.57,0.57
121.859436,24.639069,5.6624413e-06,0.46,0.46
121.8902,24.638664,3.0696392e-06,0.43,0.43
121.9209,24.638268,2.7120113e-06,0.4,0.4
121.95163,24.63787,2.7418137e-06,0.39,0.39
121.98236,24.637466,2.8908253e-06,0.38,0.38
122.01309,24.637054,2.592802e-06,0.38,0.38
122.04382,24.636627,2.0563602e-06,0.38,0.38
122.074554,24.636192,1.1622906e-06,0.39,0.39
119.27753,24.676964,0.0,1.11,1.11
119.30826,24.677094,0.0,1.1,1.1
119.33902,24.677246,0.0,1.1,1.1
119.36975,24.677383,0.0,1.09,1.09
119.40051,24.677505,0.0,1.09,1.09
119.431244,24.677635,0.0,1.08,1.08
119.461975,24.67775,-1.1920929e-07,1.08,1.08
119.49274,24.677849,1.1920929e-07,1.07,1.07
119.52347,24.677948,1.1920929e-07,1.06,1.06
119.5542,24.678047,3.5762787e-07,1.05,1.05
119.58496,24.678146,1.1920929e-07,1.04,1.04
119.61569,24.678238,1.1920929e-07,1.03,1.03
119.646454,24.678284,0.0,1.01,1.01
119.677185,24.67836,5.9604645e-08,1.0,1.0
119.70795,24.678436,0.0,0.98,0.98
119.73868,24.678482,3.5762787e-07,0.97,0.97
119.76941,24.678543,2.3841858e-07,0.95,0.95
119.80017,24.678581,4.7683716e-07,0.94,0.94
119.8309,24.67862,1.7881393e-07,0.92,0.92
119.86163,24.678665,2.3841858e-07,0.9,0.9
119.892395,24.67868,1.1920929e-07,0.88,0.88
119.92313,24.678703,3.5762787e-07,0.86,0.86
119.95389,24.678719,4.7683716e-07,0.84,0.84
119.98462,24.678719,5.364418e-07,0.82,0.82
120.01538,24.678719,8.940697e-07,0.8,0.8
120.04611,24.678719,5.9604645e-07,0.78,0.78
120.07684,24.678703,5.364418e-07,0.76,0.76
120.107605,24.67868,8.940697e-07,0.74,0.74
120.138336,24.678665,1.4901161e-06,0.72,0.72
120.16907,24.67862,1.3709068e-06,0.7,0.7
120.19983,24.678581,2.2649765e-06,0.68,0.68
120.23059,24.678543,1.9073486e-06,0.66,0.66
120.26132,24.678482,2.0861626e-06,0.65,0.65
120.29205,24.678436,2.9206276e-06,0.63,0.63
120.322815,24.67836,3.33786e-06,0.62,0.62
120.353546,24.678284,4.1127205e-06,0.6,0.6
120.38428,24.678238,5.00679e-06,0.59,0.59
120.41504,24.678146,5.90086e-06,0.58,0.58
120.44577,24.678047,6.735325e-06,0.58,0.58
120.47653,24.677948,7.2717667e-06,0.58,0.58
120.50726,24.677849,7.033348e-06,0.59,0.59
120.538025,24.67775,7.688999e-06,0.6,0.6
120.568756,24.677635,8.761883e-06,0.61,0.61
120.59949,24.677505,6.735325e-06,0.63,0.63
120.63025,24.677383,5.364418e-06,0.66,0.66
120.66098,24.677246,2.5629997e-05,0.69,0.69
120.69171,24.677094,4.464388e-05,0.73,0.73
120.72247,24.676964,-1.6570091e-05,0.76,0.76
120.753204,24.676788,-0.00023728609,0.8,0.8
120.783936,24.676651,9.256601e-05,0.85,0.85
120.8147,24.676468,0.0045547485,0.96,0.96
120.84543,24.676315,0.01910758,1.19,1.21
120.87619,24.676117,0.026480317,1.47,1.5
120.90692,24.675941,-0.004211426,1.41,1.41
120.93768,24.67575,-0.000300467,0.88,0.88
120.968414,24.675552,0.000641942,0.77,0.77
120.999146,24.675339,0.0006740689,0.71,0.71
121.02991,24.67514,0.00055652857,0.63,0.63
121.06064,24.67492,0.00041091442,0.54,0.54
121.09137,24.674683,0.00033411384,0.5,0.5
121.12213,24.674446,0.00033035874,0.45,0.45
121.15286,24.674225,0.00034114718,0.36,0.36
121.18359,24.67398,0.0003106892,0.31,0.31
121.214355,24.673721,0.00029343367,0.28,0.28
121.24509,24.673462,0.00025945902,0.25,0.25
