經度,緯度,最大小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.954895,21.94278,0.0017889738082885742,0.96,0.96
119.984955,21.94278,0.0017751306295394897,0.18,0.18
120.015015,21.94278,0.001759156584739685,0.15,0.15
120.045105,21.94278,0.0018655061721801758,0.81,0.81
120.075165,21.942757,0.0016855299472808838,0.49,0.5
120.105225,21.942734,0.0016970932483673096,0.32,0.32
120.135315,21.942719,0.0026825666427612305,1.72,1.72
120.165375,21.942673,0.0025037825107574463,0.33,0.33
120.195435,21.942635,0.002275228500366211,1.39,1.39
120.225494,21.942589,0.002711653709411621,1.32,1.32
120.255554,21.942558,0.001864612102508545,0.54,0.54
120.285645,21.94249,0.001623690128326416,0.63,0.64
120.315704,21.942436,0.001467585563659668,1.59,1.59
120.345764,21.94236,0.001087188720703125,2.69,2.69
120.375854,21.942276,0.0022932887077331543,0.65,0.65
120.405914,21.942192,0.0009827613830566406,2.4,2.4
120.435974,21.942123,0.0009615421295166016,2.91,2.91
120.466034,21.942017,0.0014289617538452148,1.57,1.57
120.49609,21.941925,0.0009412765502929688,2.84,2.84
120.526184,21.941803,0.001517176628112793,1.36,1.36
120.556244,21.941704,0.0008443593978881836,1.43,1.43
120.5863,21.941582,0.000704646110534668,0.96,0.96
120.616394,21.94146,0.0005263686180114746,0.6,0.6
120.646454,21.94133,0.0003730654716491699,0.39,0.39
120.67651,21.941193,0.00029158592224121094,2.19,2.19
120.70657,21.941048,0.0002884864807128906,2.42,2.42
120.73663,21.940887,0.0003114938735961914,1.78,1.78
120.76672,21.940735,0.00030744075775146484,1.8,1.8
120.79678,21.940582,0.00031185150146484375,1.81,1.81
120.82684,21.940392,0.0002721548080444336,1.63,1.63
120.8569,21.940247,0.00023126602172851562,1.6,1.6
120.88696,21.940048,0.0002560615539550781,1.87,1.87
120.91705,21.939857,0.00026404857635498047,1.52,1.52
120.94711,21.93966,0.0002574920654296875,1.01,1.01
120.97717,21.939468,0.00020444393157958984,0.79,0.79
121.00726,21.939262,9.328126907348633e-05,0.65,0.65
121.03729,21.939064,5.805492401123047e-05,0.26,0.26
121.06738,21.938828,4.0397047996520996e-05,0.16,0.16
121.09744,21.938606,2.288818359375e-05,1.18,1.18
121.1275,21.93837,2.3245811462402344e-05,1.3,1.3
121.15756,21.93814,0.00010176002979278564,0.16,0.16
121.18762,21.937904,2.7820467948913574e-05,0.15,0.15
121.21771,21.93763,2.2292137145996094e-05,1.52,1.52
121.24777,21.93737,2.1219253540039062e-05,0.51,0.51
121.27783,21.937126,2.2411346435546875e-05,0.49,0.49
121.30789,21.936836,2.454221248626709e-05,0.12,0.12
121.33795,21.93657,2.0503997802734375e-05,0.54,0.54
121.36804,21.936295,2.738088369369507e-05,0.1,0.1
121.3981,21.936005,1.8149614334106445e-05,0.43,0.43
121.42816,21.935715,1.704692840576172e-05,0.46,0.46
121.45822,21.93541,1.5556812286376953e-05,0.73,0.73
121.48828,21.935104,1.9505620002746582e-05,0.07,0.07
121.51834,21.934792,1.2118369340896606e-05,0.06,0.06
121.5484,21.934486,7.510185241699219e-06,0.74,0.74
121.57849,21.93415,5.662441253662109e-06,0.72,0.72
121.60855,21.933815,3.337860107421875e-06,0.6,0.6
121.63861,21.933472,2.726912498474121e-06,0.2,0.2
121.66867,21.933128,1.2427568435668945e-05,0.18,0.18
121.69873,21.932793,3.561750054359436e-05,0.05,0.05
121.72879,21.932426,5.218014121055603e-05,0.04,0.04
121.75885,21.932068,2.4862587451934814e-05,0.03,0.03
121.78891,21.931694,4.231929779052734e-06,0.31,0.31
121.81897,21.93132,5.081295967102051e-06,0.17,0.17
121.84906,21.930939,1.5527009963989258e-05,0.18,0.18
121.87909,21.930557,4.857778549194336e-06,0.32,0.32
121.90918,21.930153,3.0100345611572266e-06,0.25,0.25
121.93921,21.929756,2.7120113372802734e-06,0.22,0.22
121.9693,21.929352,3.0100345611572266e-06,0.22,0.22
121.99936,21.92894,2.5779008865356445e-06,0.23,0.23
122.02942,21.928505,1.1175870895385742e-06,0.22,0.22
119.29324,21.968933,0.0006625652313232422,0.63,0.63
119.32333,21.96907,0.0007513761520385742,0.83,0.83
119.35339,21.969208,0.000901341438293457,0.85,0.85
119.383484,21.969353,0.0010181665420532227,0.87,0.87
119.41354,21.969475,0.0010411739349365234,0.94,0.94
119.4436,21.969597,0.0010619163513183594,1.06,1.06
119.473694,21.969711,0.0011212825775146484,1.19,1.19
119.503784,21.969818,0.0011830329895019531,1.27,1.27
119.533844,21.969902,0.0012279748916625977,1.26,1.26
119.5639,21.970009,0.0012661218643188477,1.13,1.13
119.593994,21.970093,0.001463174819946289,1.41,1.41
119.624084,21.970177,0.0015225410461425781,1.22,1.22
119.654144,21.970238,0.0011256933212280273,0.88,0.88
119.684204,21.970314,0.0009520053863525391,1.7,1.7
119.714294,21.970367,0.0010166168212890625,1.64,1.64
119.744354,21.970444,0.0010592937469482422,1.52,1.52
119.774445,21.97049,0.001073598861694336,1.39,1.39
119.804504,21.970528,0.0009062290191650391,1.22,1.22
119.834595,21.970573,0.0009376108646392822,0.25,0.25
119.864655,21.970604,0.001017838716506958,0.25,0.25
119.894745,21.97062,0.0015240907669067383,0.3,0.31
119.924805,21.970642,0.0012590885162353516,0.54,0.54
119.954895,21.970657,0.002034485340118408,0.74,0.74
119.984955,21.970657,0.0013239085674285889,0.31,0.31
120.015015,21.970657,0.0017434358596801758,1.65,1.65
120.045105,21.970657,0.0015420913696289062,1.14,1.14
120.075195,21.970642,0.0014025866985321045,0.07,0.07
120.105255,21.97062,0.00203704833984375,2.22,2.22
120.135315,21.970604,0.0022096335887908936,0.5,0.5
120.165405,21.970573,0.001842152327299118,0.04,0.04
120.195496,21.970528,0.002593994140625,0.51,0.51
120.225555,21.97049,0.0034065842628479004,0.37,0.37
120.255615,21.970444,0.0038200020790100098,0.72,0.73
120.285706,21.970367,0.0030385255813598633,0.89,0.89
120.315765,21.970314,0.002201378345489502,0.7,0.7
120.345856,21.970238,0.001112222671508789,3.14,3.14
120.375916,21.970177,0.001351475715637207,0.77,0.77
120.406006,21.970093,0.0020433664321899414,0.61,0.61
120.436066,21.970009,0.0010128021240234375,3.17,3.17
120.466156,21.969902,0.0009860992431640625,3.16,3.16
120.496216,21.969818,0.0009737014770507812,2.97,2.97
120.526306,21.969711,0.0009829998016357422,2.2,2.2
120.556366,21.969597,0.0009046792984008789,1.46,1.46
120.586426,21.969475,0.000734865665435791,0.92,0.92
120.616516,21.969353,0.0005546808242797852,0.6,0.6
120.64661,21.969208,0.00040140748023986816,0.41,0.41
120.67667,21.96907,0.00032782554626464844,1.74,1.74
120.706726,21.968933,0.00030303001403808594,2.38,2.38
120.73682,21.968773,0.0003184080123901367,1.39,1.39
120.76688,21.968636,0.00032138824462890625,1.22,1.22
120.79697,21.968468,0.0003254413604736328,1.19,1.19
120.82703,21.9683,0.00032067298889160156,1.44,1.44
120.85712,21.968132,0.0002847909927368164,1.54,1.54
120.88718,21.967934,0.00025331974029541016,1.51,1.51
120.91724,21.96775,0.0002491474151611328,1.33,1.33
120.94733,21.96756,0.0002505779266357422,0.72,0.72
120.97739,21.967361,0.00017702579498291016,1.09,1.09
121.00748,21.967133,0.0001176595687866211,0.85,0.85
121.03754,21.966942,4.684925079345703e-05,0.26,0.26
121.06763,21.966728,2.3886561393737793e-05,0.23,0.23
121.09769,21.966492,2.205371856689453e-05,1.09,1.09
121.12775,21.966263,2.288818359375e-05,1.22,1.22
121.15784,21.966026,2.4199485778808594e-05,1.34,1.34
121.1879,21.96579,2.4318695068359375e-05,1.46,1.46
121.21799,21.96553,2.384185791015625e-05,1.55,1.55
121.24805,21.965263,2.3126602172851562e-05,1.57,1.57
121.27814,21.965012,2.1278858184814453e-05,0.53,0.53
121.3082,21.964737,2.2292137145996094e-05,0.53,0.53
121.33826,21.964455,2.9608607292175293e-05,0.13,0.13
121.36835,21.96418,3.6209821701049805e-05,0.12,0.12
121.39841,21.963898,2.1941959857940674e-05,0.09,0.09
121.42847,21.963608,1.850724220275879e-05,0.43,0.43
121.45856,21.963303,1.704692840576172e-05,0.72,0.72
121.48862,21.96299,1.5713274478912354e-05,0.1,0.1
121.51868,21.96267,1.8641352653503418e-05,0.08,0.08
121.54877,21.962364,1.0855495929718018e-05,0.07,0.07
121.57883,21.962036,6.318092346191406e-06,0.72,0.72
121.60889,21.961693,4.425644874572754e-06,0.19,0.19
121.63898,21.96138,3.159046173095703e-06,0.2,0.2
121.66904,21.961021,7.733702659606934e-06,0.19,0.19
121.6991,21.96067,5.1176175475120544e-06,0.01,0.01
121.72919,21.960312,4.176795482635498e-05,0.06,0.06
121.75925,21.959953,2.0932406187057495e-05,0.05,0.05
121.78931,21.959587,5.013123154640198e-05,0.04,0.04
121.8194,21.959213,1.348927617073059e-05,0.04,0.04
121.84946,21.958824,2.0265579223632812e-05,0.18,0.18
121.87952,21.958427,4.976987838745117e-06,0.31,0.31
121.90961,21.958038,3.635883331298828e-06,0.21,0.21
121.93967,21.95765,2.8014183044433594e-06,0.21,0.21
121.96973,21.957222,2.6971101760864258e-06,0.21,0.21
121.99982,21.956818,2.294778823852539e-06,0.26,0.26
122.02988,21.95639,3.0249357223510742e-06,0.06,0.06
119.29309,21.996819,0.0004457235336303711,0.76,0.76
119.32318,21.996971,0.0005245804786682129,0.8,0.8
119.35327,21.997093,0.0005917549133300781,0.88,0.88
119.38333,21.997238,0.0007138848304748535,0.92,0.92
119.41342,21.997368,0.0008414387702941895,0.96,0.96
119.44348,21.997482,0.0008996725082397461,1.0,1.0
119.47357,21.99759,0.0008832216262817383,1.16,1.16
119.50366,21.997711,0.0009368658065795898,1.33,1.33
119.53375,21.99781,0.0009415149688720703,1.36,1.36
119.56381,21.997887,0.001018524169921875,1.54,1.55
119.5939,21.99797,0.0011883974075317383,1.55,1.55
119.62396,21.99807,0.001561284065246582,1.44,1.44
119.65405,21.998138,0.0015429258346557617,1.24,1.24
119.68414,21.998207,0.0012768208980560303,0.29,0.29
119.71423,21.998268,0.0011019706726074219,1.83,1.83
119.74432,21.998337,0.001158595085144043,1.89,1.89
119.77438,21.998367,0.001137375831604004,1.98,1.98
119.804474,21.998428,0.0010085105895996094,2.12,2.12
119.83453,21.998466,0.0009593963623046875,2.0,2.0
119.864624,21.998505,0.000790715217590332,1.12,1.12
119.894714,21.998505,0.0013736486434936523,0.34,0.34
119.924805,21.998543,0.0011952966451644897,0.21,0.21
119.954865,21.998558,0.0019223690032958984,0.5,0.51
119.984955,21.998558,0.0018497109413146973,0.53,0.53
120.015045,21.998558,0.0012803077697753906,0.4,0.4
120.045105,21.998558,0.0015308037400245667,0.08,0.09
120.075195,21.998543,0.0018020570278167725,0.21,0.21
120.105286,21.998505,0.0023757219314575195,0.9,0.91
120.135376,21.998505,0.002299070358276367,0.62,0.62
120.165436,21.998466,0.0031417682766914368,0.11,0.11
120.195526,21.998428,0.002174288034439087,0.06,0.07
120.225586,21.998367,0.002811342477798462,0.23,0.23
120.25568,21.998337,0.004618585109710693,0.75,0.76
120.28577,21.998268,0.003915071487426758,1.2,1.21
120.31586,21.998207,0.004804432392120361,0.4,0.4
120.34595,21.998138,0.0026329755783081055,1.2,1.2
120.37601,21.99807,0.0012116432189941406,4.1,4.1
120.4061,21.99797,0.0013248324394226074,0.96,0.97
120.43616,21.997887,0.003016948699951172,0.97,0.97
120.46625,21.99781,0.0010597705841064453,3.48,3.48
120.49634,21.997711,0.0016663074493408203,2.19,2.19
120.52643,21.99759,0.0010199546813964844,2.41,2.41
120.55649,21.997482,0.0009464025497436523,1.44,1.44
120.58658,21.997368,0.0007697343826293945,0.92,0.93
120.61664,21.997238,0.0005813837051391602,0.6,0.6
120.64673,21.997093,0.0004195570945739746,0.43,0.43
120.67682,21.996971,0.0004010200500488281,2.49,2.49
120.70691,21.996819,0.0003066062927246094,2.35,2.35
120.73697,21.996681,0.00029861927032470703,1.15,1.15
120.76706,21.996521,0.00029462575912475586,0.94,0.94
120.79712,21.996353,0.0002873539924621582,0.81,0.81
120.82721,21.996185,0.0002758502960205078,0.74,0.74
120.8573,21.99601,0.00024443864822387695,0.7,0.7
120.88739,21.995827,0.00024509429931640625,2.2,2.2
120.91745,21.995636,0.00023508071899414062,2.22,2.22
120.94754,21.995445,0.0002446174621582031,1.87,1.87
120.9776,21.995247,0.00023126602172851562,1.01,1.01
121.00769,21.995049,0.00010710954666137695,0.48,0.48
121.03778,21.994827,3.8951635360717773e-05,0.19,0.19
121.06787,21.994614,2.6345252990722656e-05,1.97,1.97
121.09793,21.994392,2.491474151611328e-05,1.89,1.89
121.12802,21.994156,2.3603439331054688e-05,1.75,1.75
121.15808,21.993904,2.396106719970703e-05,1.25,1.25
121.18817,21.993675,2.4080276489257812e-05,1.37,1.37
121.21826,21.993416,2.4199485778808594e-05,1.49,1.49
121.24832,21.993164,2.4557113647460938e-05,1.59,1.59
121.27841,21.992905,2.276897430419922e-05,1.62,1.62
121.30847,21.992622,2.1398067474365234e-05,0.56,0.56
121.33856,21.992363,2.4497509002685547e-05,0.18,0.18
121.36865,21.992073,3.847479820251465e-05,0.14,0.14
121.39871,21.991776,3.359466791152954e-05,0.11,0.11
121.4288,21.991493,1.9043684005737305e-05,0.43,0.43
121.45886,21.991196,1.7464160919189453e-05,0.7,0.7
121.48895,21.990898,1.6570091247558594e-05,0.76,0.76
121.51904,21.990562,2.0615756511688232e-05,0.11,0.11
121.5491,21.99025,1.9021332263946533e-05,0.1,0.1
121.57919,21.989922,2.0153820514678955e-05,0.07,0.07
121.60925,21.989586,3.993511199951172e-06,0.62,0.62
121.63934,21.98925,8.568167686462402e-06,0.2,0.2
121.66943,21.988907,6.809830665588379e-06,0.2,0.2
121.69949,21.988556,6.288290023803711e-06,0.31,0.31
121.72955,21.988213,9.998679161071777e-06,0.2,0.2
121.75964,21.987846,5.447864532470703e-05,0.07,0.07
121.789734,21.987465,3.4052878618240356e-05,0.05,0.05
121.81979,21.987106,5.7220458984375e-06,0.38,0.38
121.84985,21.986725,1.545250415802002e-05,0.19,0.19
121.879944,21.98632,1.8864870071411133e-05,0.09,0.09
121.910034,21.985931,3.635883331298828e-06,0.2,0.2
121.940094,21.985542,3.591179847717285e-06,0.09,0.09
121.97015,21.98513,2.6673078536987305e-06,0.21,0.21
122.000244,21.98471,1.952052116394043e-06,0.15,0.15
122.030334,21.984291,3.907829523086548e-06,0.06,0.06
119.29294,22.024727,0.00029289722442626953,1.56,1.56
119.32303,22.024864,0.0003371238708496094,1.6,1.6
119.35312,22.025002,0.0003891289234161377,0.39,0.39
119.38318,22.025131,0.00040963292121887207,0.4,0.4
119.41327,22.02526,0.0005997121334075928,0.34,0.34
119.44336,22.025383,0.0008026063442230225,0.34,0.34
119.47345,22.025497,0.000720977783203125,1.11,1.11
119.50354,22.025597,0.0006840229034423828,1.21,1.21
119.53363,22.025696,0.0007085800170898438,1.33,1.33
119.56372,22.025795,0.0008379220962524414,1.39,1.39
119.59381,22.025879,0.0009052753448486328,1.41,1.41
119.6239,22.025948,0.0010350942611694336,1.64,1.64
119.65399,22.026031,0.0012012720108032227,1.65,1.65
119.68408,22.0261,0.0012886524200439453,1.56,1.56
119.71417,22.026176,0.0013061761856079102,0.92,0.92
119.74426,22.026237,0.0013960599899291992,0.92,0.92
119.77435,22.02626,0.0010957717895507812,1.02,1.02
119.80441,22.026314,0.0010294914245605469,2.16,2.16
119.8345,22.026344,0.0009987354278564453,2.11,2.12
119.86459,22.02639,0.0009889602661132812,2.26,2.26
119.894684,22.026398,0.0009909868240356445,1.25,1.25
119.924774,22.026428,0.0011156797409057617,1.18,1.18
119.954865,22.026436,0.0015489757061004639,0.31,0.31
119.984955,22.026436,0.0014649033546447754,0.67,0.67
120.015045,22.026436,0.0017133355140686035,0.75,0.76
120.045135,22.026436,0.003030449151992798,0.23,0.23
120.075226,22.026428,0.0013589859008789062,2.55,2.55
120.105286,22.026398,0.0017294883728027344,0.36,0.37
120.135376,22.02639,0.0026529431343078613,0.98,0.98
120.16547,22.026344,0.002771914005279541,0.27,0.27
120.19556,22.026314,0.0019015967845916748,0.37,0.37
120.22565,22.02626,0.002377152442932129,0.87,0.88
120.25574,22.026237,0.003639400005340576,0.7,0.71
120.28583,22.026176,0.004320979118347168,1.33,1.34
120.31592,22.0261,0.0032846927642822266,1.13,1.13
120.34601,22.026031,0.0021774768829345703,1.77,1.77
120.3761,22.025948,0.0016937255859375,1.08,1.08
120.40619,22.025879,0.0012407302856445312,3.48,3.48
120.43628,22.025795,0.0011205673217773438,3.85,3.85
120.46637,22.025696,0.0011196136474609375,3.81,3.81
120.49646,22.025597,0.001127004623413086,3.56,3.56
120.52655,22.025497,0.0011022090911865234,2.62,2.62
120.55661,22.025383,0.0009728670120239258,1.41,1.41
120.5867,22.02526,0.0008017420768737793,0.92,0.92
120.61679,22.025131,0.0006232261657714844,0.63,0.63
120.64688,22.025002,0.0004563331604003906,0.45,0.45
120.67697,22.024864,0.0004286766052246094,2.86,2.86
120.70706,22.024727,0.0003120899200439453,2.39,2.39
120.73715,22.024559,0.00028198957443237305,0.92,0.92
120.76721,22.024406,0.00025773048400878906,2.23,2.23
120.7973,22.024246,0.0002827644348144531,2.17,2.17
120.82739,22.02407,0.00031638145446777344,2.07,2.07
120.85748,22.023895,0.0003197193145751953,1.99,1.99
120.88757,22.023712,0.000255584716796875,1.94,1.94
120.91766,22.02353,0.0002491474151611328,2.08,2.09
120.947754,22.02333,0.0002518892288208008,1.96,1.96
120.977844,22.023132,0.00032711029052734375,1.07,1.07
121.007935,22.022934,0.00025209784507751465,0.39,0.39
121.038025,22.022728,4.369020462036133e-05,0.27,0.27
121.068085,22.022491,2.9206275939941406e-05,1.9,1.9
121.098175,22.02227,2.8967857360839844e-05,1.9,1.9
121.128265,22.022041,4.0374696254730225e-05,0.08,0.08
121.158356,22.021805,2.6106834411621094e-05,1.7,1.7
121.188446,22.021568,2.4318695068359375e-05,1.31,1.31
121.218506,22.021301,2.467632293701172e-05,1.41,1.41
121.2486,22.02105,2.47955322265625e-05,1.52,1.52
121.27869,22.02079,2.47955322265625e-05,1.62,1.62
121.30878,22.020508,2.3484230041503906e-05,1.64,1.64
121.33887,22.020248,2.1457672119140625e-05,1.51,1.51
121.36896,22.01995,3.653764724731445e-05,0.18,0.18
121.39905,22.019676,4.26173210144043e-05,0.14,0.14
121.42914,22.019371,2.0250678062438965e-05,0.13,0.13
121.4592,22.019066,1.8209218978881836e-05,0.13,0.13
121.48929,22.018776,1.7642974853515625e-05,0.76,0.76
121.51938,22.018463,1.4185905456542969e-05,0.81,0.81
121.54944,22.018143,2.0489096641540527e-05,0.13,0.13
121.57953,22.017815,4.239380359649658e-05,0.1,0.1
121.60962,22.017471,1.8201768398284912e-05,0.08,0.08
121.63971,22.017136,9.994953870773315e-06,0.06,0.06
121.6698,22.016792,6.645917892456055e-06,0.36,0.36
121.69989,22.016457,1.1447817087173462e-05,0.01,0.01
121.72995,22.01609,7.002148777246475e-06,0.01,0.01
121.76004,22.015717,5.125999450683594e-06,0.28,0.28
121.79013,22.015366,5.564093589782715e-05,0.08,0.08
121.82019,22.014992,5.632638931274414e-06,0.36,0.36
121.85028,22.01461,2.275407314300537e-05,0.2,0.2
121.88037,22.014214,5.06862998008728e-05,0.09,0.09
121.91046,22.013817,3.1441450119018555e-06,0.16,0.16
121.94055,22.013428,1.5184283256530762e-05,0.1,0.1
121.97061,22.013008,2.518296241760254e-06,0.18,0.18
122.0007,22.012589,1.4901161193847656e-06,0.27,0.27
122.03076,22.012184,4.470348358154297e-07,0.28,0.28
119.292786,22.052605,0.0002835392951965332,0.4,0.4
119.322876,22.05275,0.00033792853355407715,0.43,0.43
119.35297,22.052895,0.00037279725074768066,0.44,0.44
119.38306,22.053032,0.0004194676876068115,0.43,0.43
119.41315,22.053146,0.00063323974609375,0.34,0.34
119.44324,22.053268,0.0007749795913696289,0.35,0.35
119.47333,22.053383,0.0008146464824676514,0.35,0.36
119.50342,22.053505,0.0005866587162017822,0.36,0.36
119.53354,22.053581,0.0006638169288635254,0.54,0.54
119.56363,22.05368,0.000676274299621582,1.36,1.36
119.59372,22.053757,0.0007638931274414062,1.41,1.41
119.62381,22.05384,0.0008677244186401367,1.46,1.46
119.6539,22.053925,0.0010132789611816406,1.51,1.51
119.68399,22.054,0.0011733770370483398,1.68,1.68
119.71411,22.054062,0.0012269020080566406,1.71,1.71
119.7442,22.054123,0.0013592243194580078,1.09,1.09
119.77429,22.054161,0.0013413429260253906,1.11,1.12
119.80438,22.054214,0.0010852813720703125,2.08,2.08
119.83447,22.054245,0.0011107921600341797,2.16,2.17
119.86456,22.054276,0.0010914802551269531,2.21,2.21
119.89465,22.054283,0.0010917186737060547,2.33,2.33
119.92474,22.054321,0.001178741455078125,1.4,1.4
119.954865,22.054337,0.0013973712921142578,1.51,1.51
119.984955,22.054337,0.0016222596168518066,0.43,0.43
120.015045,22.054337,0.0016186237335205078,0.69,0.69
120.045135,22.054337,0.0057413578033447266,0.93,0.94
120.075226,22.054321,0.0016137510538101196,0.04,0.04
120.105316,22.054283,0.003478527069091797,0.51,0.52
120.13544,22.054276,0.002617061138153076,0.47,0.47
120.16553,22.054245,0.004303425550460815,0.24,0.24
120.19562,22.054214,0.0036879852414131165,0.09,0.1
120.22571,22.054161,0.0021759867668151855,0.9,0.91
120.2558,22.054123,0.002999424934387207,1.55,1.55
120.28589,22.054062,0.0045621395111083984,1.34,1.34
120.31598,22.054,0.002555862069129944,0.23,0.23
120.34607,22.053925,0.006104648113250732,0.63,0.64
120.37616,22.05384,0.002183198928833008,0.87,0.87
120.40628,22.053757,0.0012878179550170898,0.21,0.21
