經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
121.58215,24.586418,1.2934208e-05,0.72,0.72
121.612854,24.58609,6.377697e-06,0.8,0.8
121.643585,24.585747,1.2516975e-06,0.91,0.91
121.674286,24.585411,2.2053719e-06,0.99,0.99
121.70502,24.585045,4.172325e-06,1.09,1.09
121.73572,24.584702,5.9604645e-06,1.29,1.29
121.76645,24.584335,7.748604e-06,1.65,1.65
121.79718,24.58397,9.059906e-06,2.34,2.34
121.82788,24.58358,9.059906e-06,3.75,3.75
121.85858,24.583199,1.4305115e-05,8.21,8.21
121.88931,24.58281,4.529953e-06,2.78,2.78
121.920044,24.582405,5.1259995e-06,1.33,1.33
121.950745,24.582008,4.708767e-06,0.87,0.87
121.981445,24.581589,3.874302e-06,0.63,0.63
122.01218,24.581177,2.8014183e-06,0.57,0.57
122.04291,24.580757,1.2516975e-06,0.56,0.56
122.07361,24.580338,2.9802322e-07,0.61,0.61
119.27786,24.621086,0.0,1.38,1.38
119.30859,24.621231,2.3841858e-07,1.37,1.37
119.339294,24.621368,-1.1920929e-07,1.36,1.36
119.370056,24.621506,-2.3841858e-07,1.35,1.35
119.40076,24.621643,2.3841858e-07,1.34,1.34
119.43152,24.62175,0.0,1.33,1.33
119.46222,24.621872,0.0,1.32,1.32
119.49295,24.621979,-1.1920929e-07,1.31,1.31
119.52368,24.622086,1.1920929e-07,1.3,1.3
119.55441,24.622177,3.5762787e-07,1.28,1.28
119.585144,24.622261,-1.1920929e-07,1.27,1.27
119.615875,24.622353,-1.1920929e-07,1.25,1.25
119.64661,24.622429,-2.3841858e-07,1.23,1.23
119.67734,24.622505,0.0,1.21,1.21
119.70807,24.622559,0.0,1.19,1.19
119.7388,24.622612,2.3841858e-07,1.17,1.17
119.76953,24.622665,1.1920929e-07,1.15,1.15
119.80026,24.622711,0.0,1.13,1.13
119.83099,24.622757,4.7683716e-07,1.1,1.1
119.861694,24.62278,1.1920929e-07,1.07,1.07
119.892456,24.62281,1.1920929e-07,1.04,1.04
119.92316,24.62284,1.1920929e-07,1.01,1.01
119.95392,24.622856,1.1920929e-07,0.98,0.98
119.98462,24.622856,5.9604645e-07,0.95,0.95
120.01535,24.622856,5.9604645e-07,0.92,0.92
120.04608,24.622856,8.940697e-07,0.89,0.89
120.07681,24.62284,4.172325e-07,0.86,0.86
120.107544,24.62281,6.556511e-07,0.83,0.83
120.138275,24.62278,4.7683716e-07,0.81,0.81
120.16901,24.622757,1.1920929e-06,0.78,0.78
120.19974,24.622711,1.0728836e-06,0.76,0.76
120.23047,24.622665,1.2516975e-06,0.73,0.73
120.2612,24.622612,1.66893e-06,0.72,0.72
120.29193,24.622559,2.9206276e-06,0.7,0.7
120.32266,24.622505,3.695488e-06,0.69,0.69
120.35339,24.622429,4.827976e-06,0.69,0.69
120.384125,24.622353,5.2452087e-06,0.71,0.71
120.414856,24.622261,5.4836273e-06,0.75,0.75
120.44556,24.622177,6.1392784e-06,0.82,0.82
120.47632,24.622086,5.185604e-06,0.92,0.92
120.50702,24.621979,2.7418137e-06,1.05,1.05
120.53778,24.621872,3.9339066e-06,1.21,1.21
120.56848,24.62175,2.3722649e-05,1.44,1.44
120.59921,24.621643,4.8279762e-05,1.73,1.73
120.629944,24.621506,-7.6293945e-06,2.06,2.06
120.660675,24.621368,-5.00679e-05,2.43,2.43
120.69141,24.621231,0.0010213852,2.86,2.86
120.72214,24.621086,0.007860899,3.39,3.4
120.75287,24.620934,0.030884266,4.47,4.5
120.7836,24.62078,0.08211756,6.26,6.34
120.81433,24.62059,0.15767288,8.77,8.92
120.84503,24.620438,0.19636536,10.59,10.78
120.87579,24.62024,0.12783718,12.96,13.09
120.906494,24.620064,0.0118665695,8.2,8.22
120.937225,24.619865,0.015547752,6.32,6.34
120.96796,24.619667,0.013476372,4.94,4.96
120.99869,24.619461,0.011684895,3.63,3.64
121.02942,24.619263,0.005882859,1.72,1.73
121.06015,24.619034,0.0026518106,1.08,1.08
121.09088,24.61882,0.0024122,1.04,1.04
121.12161,24.618576,0.002481103,1.12,1.13
121.15234,24.618347,0.0015882254,0.72,0.72
121.183044,24.618103,0.0009573102,0.42,0.42
121.213776,24.617859,0.00078591704,0.38,0.38
121.24451,24.617592,0.000690639,0.43,0.43
121.27524,24.617332,0.0006582141,0.54,0.54
121.30597,24.617065,0.0004966259,0.46,0.46
121.3367,24.61679,0.00031259656,0.29,0.29
121.36743,24.616508,0.00024417043,0.29,0.29
121.39813,24.616226,0.00018912554,0.39,0.39
121.42886,24.615921,0.0001603365,0.5,0.5
121.459595,24.615616,0.00011622906,0.58,0.58
121.490326,24.61531,4.386902e-05,0.71,0.71
121.52106,24.615005,5.4240227e-06,0.84,0.84
121.55176,24.614677,7.3313713e-06,0.91,0.91
121.58249,24.614365,4.351139e-06,0.88,0.88
121.61322,24.614029,2.682209e-06,0.93,0.93
121.64395,24.613678,-1.9073486e-06,1.0,1.0
121.67468,24.613342,-1.0728836e-06,1.13,1.13
121.70538,24.612984,2.2649765e-06,1.31,1.31
121.736115,24.612625,3.33786e-06,1.6,1.6
121.766846,24.612267,7.6293945e-06,2.03,2.03
121.79758,24.611893,1.1444092e-05,3.16,3.16
121.82831,24.611519,1.1920929e-05,5.4,5.4
121.85901,24.61113,7.6293945e-06,4.83,4.83
121.88974,24.610733,3.0994415e-06,1.94,1.94
121.92047,24.610336,4.6491623e-06,1.1,1.1
121.9512,24.609924,5.185604e-06,0.76,0.76
121.98193,24.60952,5.00679e-06,0.61,0.61
122.012634,24.609108,3.33786e-06,0.57,0.57
122.043365,24.608688,2.1457672e-06,0.56,0.56
122.0741,24.608261,8.940697e-07,0.59,0.59
119.27768,24.649033,0.0,1.4,1.4
119.30841,24.649155,-2.3841858e-07,1.38,1.38
119.33917,24.649315,3.5762787e-07,1.38,1.38
119.3699,24.649445,2.3841858e-07,1.37,1.37
119.400635,24.649574,-1.1920929e-07,1.37,1.37
119.431366,24.649689,0.0,1.36,1.36
119.4621,24.649796,1.1920929e-07,1.35,1.35
119.49286,24.649918,-1.1920929e-07,1.34,1.34
119.52356,24.650017,-1.1920929e-07,1.33,1.33
119.55432,24.650116,-1.1920929e-07,1.32,1.32
119.58505,24.650185,0.0,1.3,1.3
119.61578,24.650291,1.1920929e-07,1.29,1.29
119.646515,24.65036,-1.1920929e-07,1.27,1.27
119.677246,24.650436,0.0,1.25,1.25
119.70801,24.650505,0.0,1.23,1.23
119.73874,24.65055,3.5762787e-07,1.2,1.2
119.76947,24.650604,2.3841858e-07,1.18,1.18
119.8002,24.650642,1.1920929e-07,1.16,1.16
119.83093,24.650688,0.0,1.14,1.14
119.861694,24.650703,0.0,1.11,1.11
119.892426,24.650742,1.1920929e-07,1.08,1.08
119.92316,24.650772,3.5762787e-07,1.05,1.05
119.95389,24.650787,3.5762787e-07,1.02,1.02
119.98462,24.650787,0.0,0.99,0.99
120.01538,24.650787,2.3841858e-07,0.95,0.95
120.04608,24.650787,4.172325e-07,0.92,0.92
120.07684,24.650772,1.7881393e-07,0.89,0.89
120.107574,24.650742,7.1525574e-07,0.86,0.86
120.138306,24.650703,3.5762787e-07,0.84,0.84
120.16904,24.650688,4.7683716e-07,0.81,0.81
120.19977,24.650642,1.0728836e-06,0.79,0.79
120.23053,24.650604,1.4901161e-06,0.76,0.76
120.26126,24.65055,1.7285347e-06,0.74,0.74
120.29199,24.650505,2.8014183e-06,0.73,0.73
120.32272,24.650436,3.2782555e-06,0.71,0.71
120.353455,24.65036,4.351139e-06,0.71,0.71
120.38422,24.650291,5.00679e-06,0.71,0.71
120.41495,24.650185,5.066395e-06,0.73,0.73
120.44568,24.650116,5.6624413e-06,0.78,0.78
120.47641,24.650017,6.3180923e-06,0.86,0.86
120.50714,24.649918,3.2186508e-06,0.97,0.97
120.5379,24.649796,-8.34465e-07,1.11,1.11
120.5686,24.649689,2.7418137e-06,1.3,1.3
120.599365,24.649574,5.4001808e-05,1.55,1.55
120.6301,24.649445,0.00014543533,1.87,1.87
120.66083,24.649315,8.010864e-05,2.22,2.22
120.69156,24.649155,-0.00020360947,2.61,2.61
120.72229,24.649033,0.00057578087,3.05,3.05
120.75305,24.648857,0.010386467,3.59,3.6
120.78378,24.648705,0.05310297,4.77,4.82
120.814514,24.648537,0.15267706,7.32,7.47
120.845245,24.648361,0.26089478,10.35,10.61
120.87598,24.648186,0.22240639,12.14,12.37
120.90671,24.647995,-0.003353119,9.42,9.41
120.93744,24.64782,0.0140218735,7.78,7.79
120.9682,24.647606,0.01244545,6.18,6.2
120.99893,24.6474,0.01220417,4.32,4.33
121.02966,24.647186,0.0073308945,2.63,2.64
121.060394,24.646988,0.004004121,1.66,1.67
121.091125,24.646744,0.003273487,1.58,1.59
121.12186,24.646523,0.0032025576,1.55,1.55
121.15259,24.646286,0.0022457838,0.97,0.97
121.18332,24.646034,0.0014417171,0.63,0.63
121.21405,24.64579,0.0011764765,0.58,0.58
121.24481,24.645538,0.0008928776,0.56,0.56
121.27551,24.645271,0.00081294775,0.59,0.6
121.306274,24.645004,0.0005905032,0.56,0.56
121.337006,24.64473,0.00038164854,0.5,0.5
121.36774,24.64444,0.00026202202,0.48,0.48
121.39847,24.644157,0.00019961596,0.53,0.53
121.4292,24.64386,0.0001732707,0.52,0.52
121.45993,24.643562,0.00014865398,0.53,0.53
121.49066,24.643257,9.2327595e-05,0.63,0.63
121.52139,24.642937,2.0623207e-05,0.78,0.78
121.552124,24.642609,8.165836e-06,0.92,0.92
121.582855,24.642296,3.695488e-06,1.05,1.05
121.61359,24.64196,1.5497208e-06,1.08,1.08
121.64432,24.64161,-5.2452087e-06,1.12,1.12
121.67505,24.641281,-7.6293945e-06,1.28,1.28
121.70581,24.64093,-3.5762787e-07,1.66,1.66
121.73651,24.640556,4.7683716e-07,2.07,2.07
121.76727,24.640198,9.536743e-06,2.69,2.69
121.79797,24.639809,1.04904175e-05,3.28,3.28
121.828735,24.639442,9.059906e-06,5.18,5.18
121.859436,24.639069,4.2915344e-06,2.77,2.77
121.8902,24.638664,3.695488e-06,1.62,1.62
121.9209,24.638268,4.7683716e-06,1.02,1.02
121.95163,24.63787,5.185604e-06,0.73,0.73
121.98236,24.637466,4.7683716e-06,0.61,0.61
122.01309,24.637054,4.2915344e-06,0.57,0.57
122.04382,24.636627,2.682209e-06,0.57,0.57
122.074554,24.636192,1.1920929e-06,0.6,0.6
119.27753,24.676964,2.3841858e-07,1.41,1.41
119.30826,24.677094,0.0,1.4,1.4
119.33902,24.677246,-1.1920929e-07,1.39,1.39
119.36975,24.677383,-1.1920929e-07,1.39,1.39
119.40051,24.677505,0.0,1.39,1.39
119.431244,24.677635,2.3841858e-07,1.38,1.38
119.461975,24.67775,0.0,1.37,1.37
119.49274,24.677849,4.7683716e-07,1.37,1.37
119.52347,24.677948,0.0,1.36,1.36
119.5542,24.678047,-2.3841858e-07,1.35,1.35
119.58496,24.678146,-2.3841858e-07,1.33,1.33
119.61569,24.678238,0.0,1.32,1.32
119.646454,24.678284,0.0,1.3,1.3
119.677185,24.67836,-2.3841858e-07,1.28,1.28
119.70795,24.678436,2.3841858e-07,1.26,1.26
119.73868,24.678482,1.1920929e-07,1.24,1.24
119.76941,24.678543,0.0,1.22,1.22
119.80017,24.678581,3.5762787e-07,1.2,1.2
119.8309,24.67862,2.3841858e-07,1.17,1.17
119.86163,24.678665,2.3841858e-07,1.15,1.15
119.892395,24.67868,-1.1920929e-07,1.12,1.12
119.92313,24.678703,2.3841858e-07,1.09,1.09
119.95389,24.678719,-1.1920929e-07,1.06,1.06
119.98462,24.678719,2.3841858e-07,1.03,1.03
120.01538,24.678719,-5.9604645e-08,0.99,0.99
120.04611,24.678719,4.172325e-07,0.96,0.96
120.07684,24.678703,1.7881393e-07,0.93,0.93
120.107605,24.67868,3.5762787e-07,0.9,0.9
120.138336,24.678665,5.9604645e-07,0.87,0.87
120.16907,24.67862,6.556511e-07,0.84,0.84
120.19983,24.678581,5.364418e-07,0.82,0.82
120.23059,24.678543,1.0728836e-06,0.79,0.79
120.26132,24.678482,8.940697e-07,0.77,0.77
120.29205,24.678436,1.9669533e-06,0.75,0.75
120.322815,24.67836,2.9206276e-06,0.73,0.73
120.353546,24.678284,3.874302e-06,0.72,0.72
120.38428,24.678238,4.9471855e-06,0.72,0.72
120.41504,24.678146,5.364418e-06,0.72,0.72
120.44577,24.678047,5.1259995e-06,0.75,0.75
120.47653,24.677948,5.066395e-06,0.81,0.81
120.50726,24.677849,6.735325e-06,0.9,0.9
120.538025,24.67775,4.529953e-06,1.02,1.02
120.568756,24.677635,-5.841255e-06,1.18,1.18
120.59949,24.677505,-2.1219254e-05,1.39,1.39
120.63025,24.677383,1.347065e-05,1.67,1.67
120.66098,24.677246,0.0001885891,2.01,2.01
120.69171,24.677094,0.00025486946,2.39,2.39
120.72247,24.676964,-0.00015759468,2.8,2.8
120.753204,24.676788,-0.0003452301,3.25,3.25
120.783936,24.676651,0.012780428,3.8,3.81
120.8147,24.676468,0.08748484,5.13,5.21
120.84543,24.676315,0.3393345,8.83,9.17
120.87619,24.676117,0.5116911,11.07,11.58
120.90692,24.675941,-0.013811111,11.56,11.54
120.93768,24.67575,0.01678276,9.98,9.99
120.968414,24.675552,0.013597965,7.39,7.41
120.999146,24.675339,0.0134215355,5.38,5.39
121.02991,24.67514,0.009119511,3.95,3.96
121.06064,24.67492,0.005818367,2.89,2.9
121.09137,24.674683,0.0045571327,2.54,2.55
121.12213,24.674446,0.003891468,1.99,2.0
121.15286,24.674225,0.0028480291,1.28,1.28
121.18359,24.67398,0.0021151304,1.02,1.02
121.214355,24.673721,0.001644969,0.85,0.86
121.24509,24.673462,0.0012613535,0.68,0.68
121.27582,24.67321,0.0010560155,0.61,0.61
121.30658,24.672935,0.000715971,0.56,0.56
121.33731,24.672668,0.0005928874,0.65,0.65
121.36804,24.672386,0.00048202276,0.73,0.73
121.3988,24.672089,0.00037944317,0.64,0.64
121.429535,24.671791,0.00022512674,0.46,0.46
121.460266,24.671494,0.00018945336,0.44,0.44
121.491,24.671196,0.0001360774,0.55,0.55
121.52173,24.670883,5.4955482e-05,0.74,0.74
121.55249,24.670555,1.8954277e-05,0.86,0.86
121.58322,24.67022,8.46386e-06,1.03,1.03
121.61395,24.669884,6.198883e-06,1.23,1.23
121.644714,24.669548,-2.3841858e-06,1.47,1.47
121.675446,24.669205,-7.6293945e-06,1.71,1.71
121.70618,24.668861,-2.6226044e-06,2.04,2.04
121.73694,24.668495,3.8146973e-06,2.43,2.43
121.76767,24.668137,8.821487e-06,3.58,3.58
121.7984,24.667755,8.821487e-06,2.99,2.99
121.82913,24.667397,8.821487e-06,2.65,2.65
121.85986,24.667,6.914139e-06,1.46,1.46
121.890625,24.666618,7.033348e-06,1.1,1.1
121.92136,24.666222,7.3313713e-06,0.86,0.86
121.95209,24.66581,6.1392784e-06,0.7,0.7
121.98282,24.665398,5.1259995e-06,0.61,0.61
122.01355,24.66497,4.23193e-06,0.58,0.58
122.04431,24.664543,3.0398369e-06,0.57,0.57
122.07504,24.664124,1.66893e-06,0.6,0.6
119.27734,24.704872,0.0,1.43,1.43
119.308105,24.70504,-2.3841858e-07,1.42,1.42
119.33887,24.705154,-1.1920929e-07,1.41,1.41
119.3696,24.7053,3.5762787e-07,1.41,1.41
119.40036,24.70543,0.0,1.41,1.41
119.43109,24.705544,1.1920929e-07,1.41,1.41
119.46185,24.705673,0.0,1.4,1.4
119.492615,24.705788,-2.3841858e-07,1.4,1.4
119.52338,24.70588,-1.1920929e-07,1.39,1.39
119.55411,24.70597,-1.1920929e-07,1.38,1.38
119.58487,24.70607,0.0,1.37,1.37
119.6156,24.706154,-1.1920929e-07,1.35,1.35
119.64636,24.706238,1.1920929e-07,1.34,1.34
119.677124,24.706314,1.1920929e-07,1.32,1.32
119.707855,24.706367,2.3841858e-07,1.3,1.3
119.73862,24.706413,0.0,1.28,1.28
119.76935,24.706467,0.0,1.26,1.26
119.80011,24.70652,0.0,1.24,1.24
119.83087,24.706573,1.1920929e-07,1.22,1.22
119.86163,24.706589,0.0,1.19,1.19
119.892365,24.70662,1.1920929e-07,1.16,1.16
119.92313,24.706642,-1.1920929e-07,1.13,1.13
119.95386,24.70665,2.3841858e-07,1.1,1.1
119.98462,24.706657,1.1920929e-07,1.07,1.07
120.01538,24.706657,7.1525574e-07,1.04,1.04
120.04611,24.70665,4.7683716e-07,1.0,1.0
120.07687,24.706642,2.9802322e-07,0.97,0.97
120.107605,24.70662,4.7683716e-07,0.93,0.93
120.13837,24.706589,4.7683716e-07,0.9,0.9
120.16913,24.706573,7.1525574e-07,0.88,0.88
120.19989,24.70652,8.940697e-07,0.85,0.85
120.23062,24.706467,7.1525574e-07,0.82,0.82
120.26138,24.706413,8.940697e-07,0.8,0.8
120.292114,24.706367,1.847744e-06,0.77,0.77
120.322876,24.706314,2.2649765e-06,0.76,0.76
120.35364,24.706238,3.5762787e-06,0.74,0.74
120.38437,24.706154,4.6491623e-06,0.73,0.73
120.41513,24.70607,5.00679e-06,0.73,0.73
120.44586,24.70597,4.5895576e-06,0.74,0.74
120.47662,24.70588,3.8146973e-06,0.77,0.77
120.507385,24.705788,3.7550926e-06,0.84,0.84
120.53815,24.705673,7.927418e-06,0.95,0.95
120.56888,24.705544,1.0728836e-05,1.08,1.08
120.59964,24.70543,5.2452087e-06,1.25,1.25
120.63037,24.7053,-2.8848648e-05,1.49,1.49
120.66113,24.705154,-3.9100647e-05,1.8,1.8
120.691895,24.70504,0.00014233589,2.16,2.16
120.722626,24.704872,0.0004658699,2.56,2.56
120.75339,24.704742,0.00019598007,3.0,3.0
120.78412,24.704567,-0.00034356117,3.49,3.49
120.81488,24.704407,0.025827408,4.13,4.16
120.84564,24.704224,0.31145763,6.04,6.36
120.87637,24.70404,1.0007553,9.71,10.71
120.907135,24.703865,0.01604271,12.04,12.06
120.93787,24.70366,0.023976326,11.95,11.97
120.96863,24.703484,0.014835358,8.75,8.77
120.99939,24.703262,0.013568878,6.64,6.66
121.03012,24.703056,0.008439541,5.26,5.27
121.06088,24.70285,0.005586624,4.24,4.25
121.09161,24.702606,0.0048000813,3.48,3.48
121.122375,24.702393,0.0043022633,2.77,2.78
121.15314,24.702133,0.0033767223,2.18,2.18
121.18387,24.701912,0.0027548075,1.69,1.69
121.21463,24.701645,0.0022015572,1.14,1.14
121.24536,24.701385,0.0016375184,0.77,0.77
121.27612,24.701126,0.00126791,0.63,0.63
121.306854,24.70086,0.0007853508,0.56,0.56
121.337616,24.700584,0.000690639,0.65,0.65
121.36835,24.700302,0.00063836575,0.65,0.65
121.39911,24.700012,0.00046432018,0.57,0.57
121.42987,24.69973,0.0002734363,0.48,0.48
121.4606,24.699417,0.00018060207,0.51,0.51
121.49133,24.699112,0.00012630224,0.64,0.64
121.522095,24.6988,8.5413456e-05,0.71,0.71
121.55286,24.698494,3.85046e-05,0.82,0.82
121.58359,24.698174,2.0086765e-05,0.95,0.95
121.61432,24.697823,1.4066696e-05,1.11,1.11
121.64508,24.697472,3.9339066e-06,1.32,1.32
121.67584,24.697128,-5.4836273e-06,1.61,1.61
121.70657,24.69677,0.0,1.92,1.92
121.737305,24.696419,5.00679e-06,2.26,2.26
121.76807,24.69606,8.821487e-06,2.6,2.6
121.79883,24.695686,1.1205673e-05,2.34,2.34
121.82956,24.695305,8.821487e-06,1.94,1.94
121.86029,24.694923,7.748604e-06,1.15,1.15
121.89105,24.694519,7.6293945e-06,0.94,0.94
121.92178,24.69413,7.033348e-06,0.8,0.8
121.952545,24.693718,7.033348e-06,0.69,0.69
121.98328,24.693314,7.3313713e-06,0.62,0.62
122.01404,24.692894,5.7816505e-06,0.59,0.59
122.04477,24.692482,3.6358833e-06,0.58,0.58
122.0755,24.692062,2.2053719e-06,0.61,0.61
119.27719,24.732834,1.1920929e-07,1.44,1.44
119.30795,24.732971,2.3841858e-07,1.43,1.43
119.338715,24.733109,0.0,1.43,1.43
119.369446,24.73323,2.3841858e-07,1.43,1.43
119.40021,24.733368,-1.1920929e-07,1.43,1.43
119.43097,24.73349,-2.3841858e-07,1.43,1.43
119.46173,24.733612,0.0,1.43,1.43
119.49249,24.733711,1.1920929e-07,1.42,1.42
119.523254,24.73381,-3.5762787e-07,1.42,1.42
119.554016,24.73391,0.0,1.41,1.41
119.58478,24.734001,-1.1920929e-07,1.4,1.4
119.61554,24.734085,0.0,1.39,1.39
119.64627,24.734161,-3.5762787e-07,1.38,1.38
119.67703,24.734238,1.1920929e-07,1.36,1.36
119.707794,24.734299,-1.1920929e-07,1.34,1.34
119.738556,24.73436,-1.1920929e-07,1.32,1.32
119.76932,24.734406,1.1920929e-07,1.3,1.3
119.80008,24.734451,0.0,1.28,1.28
119.83081,24.734497,-2.3841858e-07,1.26,1.26
119.86157,24.734528,2.3841858e-07,1.23,1.23
119.892334,24.734558,2.3841858e-07,1.2,1.2
119.923096,24.734566,-2.3841858e-07,1.18,1.18
119.95386,24.734581,-2.3841858e-07,1.15,1.15
119.98462,24.734604,0.0,1.12,1.12
120.01538,24.734604,1.1920929e-07,1.08,1.08
120.04614,24.734581,-1.1920929e-07,1.04,1.04
120.076904,24.734566,2.3841858e-07,1.01,1.01
120.107666,24.734558,3.5762787e-07,0.97,0.97
120.1384,24.734528,5.9604645e-07,0.94,0.94
120.16916,24.734497,5.9604645e-07,0.91,0.91
120.19992,24.734451,1.0728836e-06,0.88,0.88
120.23068,24.734406,4.7683716e-07,0.86,0.86
120.261444,24.73436,1.5497208e-06,0.83,0.83
120.292206,24.734299,1.5497208e-06,0.8,0.8
120.32294,24.734238,2.3245811e-06,0.78,0.78
120.3537,24.734161,3.0994415e-06,0.77,0.77
120.38446,24.734085,4.351139e-06,0.75,0.75
120.41522,24.734001,5.066395e-06,0.74,0.74
120.445984,24.73391,5.00679e-06,0.74,0.74
120.476746,24.73381,4.4703484e-06,0.75,0.75
120.50751,24.733711,3.7550926e-06,0.8,0.8
120.53827,24.733612,1.013279e-06,0.88,0.88
120.56903,24.73349,2.4437904e-06,0.99,0.99
120.59976,24.733368,7.390976e-06,1.13,1.13
120.63052,24.73323,1.9192696e-05,1.32,1.32
120.661285,24.733109,-9.775162e-06,1.59,1.59
120.69205,24.732971,-3.2901764e-05,1.93,1.93
120.72281,24.732834,9.036064e-05,2.32,2.32
120.75354,24.732666,0.0010428429,2.75,2.75
120.7843,24.732498,0.0019769669,3.24,3.24
120.81506,24.732353,0.0038888454,3.79,3.79
120.845825,24.732155,0.0108885765,4.54,4.55
120.87659,24.731995,0.07837486,6.1,6.18
120.90735,24.731796,0.028918266,8.82,8.85
120.93811,24.731613,0.013970375,11.07,11.08
120.96884,24.731415,0.0120687485,11.23,11.25
120.9996,24.731216,0.009858131,8.85,8.86
121.030365,24.73098,0.008062363,6.65,6.66
121.06113,24.730774,0.0051255226,5.88,5.89
121.09186,24.730545,0.0049414635,5.38,5.38
121.12262,24.730324,0.004788637,3.91,3.92
121.15338,24.73008,0.004068136,3.24,3.24
121.18414,24.729828,0.0030815601,2.35,2.35
121.214905,24.729591,0.002457738,1.45,1.45
121.24567,24.729332,0.0019680262,1.0,1.0
121.27643,24.729073,0.0014262795,0.75,0.75
121.30716,24.728798,0.00086319447,0.66,0.66
121.33792,24.72853,0.0007633567,0.76,0.76
121.36868,24.728233,0.00071668625,0.66,0.66
121.399414,24.727943,0.00047934055,0.5,0.5
121.430176,24.727661,0.00028714538,0.5,0.5
121.46094,24.727356,0.00014191866,0.66,0.66
121.4917,24.727058,0.000104248524,0.74,0.74
121.52246,24.72673,9.024143e-05,0.76,0.76
121.55319,24.726402,6.1035156e-05,0.84,0.84
121.583954,24.726082,4.2378902e-05,0.93,0.93
121.614716,24.725754,3.170967e-05,1.01,1.01
121.64545,24.725418,1.8954277e-05,1.16,1.16
121.67621,24.725067,4.053116e-06,1.47,1.47
121.70697,24.724716,2.503395e-06,1.97,1.97
121.73773,24.724373,7.390976e-06,2.2,2.2
121.76846,24.723991,1.3113022e-05,2.63,2.63
121.799225,24.72361,1.1444092e-05,2.15,2.15
121.82999,24.723236,1.21593475e-05,1.65,1.65
121.86072,24.722855,8.225441e-06,1.03,1.03
121.89148,24.72245,7.4505806e-06,0.87,0.87
121.92224,24.722084,6.67572e-06,0.77,0.77
121.95297,24.721664,7.56979e-06,0.69,0.69
121.983734,24.72126,7.56979e-06,0.63,0.63
122.014496,24.720833,6.6161156e-06,0.6,0.6
122.04523,24.720406,4.9471855e-06,0.59,0.59
122.07599,24.719986,2.6226044e-06,0.61,0.61
119.27704,24.760757,1.1920929e-07,1.46,1.46
119.3078,24.76091,0.0,1.45,1.45
119.33856,24.76104,0.0,1.45,1.45
119.36932,24.761177,1.1920929e-07,1.45,1.45
119.400085,24.7613,-1.1920929e-07,1.45,1.45
119.43085,24.761421,0.0,1.45,1.45
119.46161,24.76155,0.0,1.45,1.45
119.49237,24.761658,-1.1920929e-07,1.45,1.45
119.52313,24.761742,3.5762787e-07,1.45,1.45
119.553894,24.76184,-2.3841858e-07,1.44,1.44
119.584656,24.76194,0.0,1.43,1.43
119.61542,24.762032,-2.3841858e-07,1.42,1.42
119.64621,24.762093,-3.5762787e-07,1.41,1.41
119.67697,24.762169,-3.5762787e-07,1.4,1.4
119.70773,24.762238,1.1920929e-07,1.38,1.38
119.738495,24.762299,0.0,1.36,1.36
119.76926,24.76236,0.0,1.34,1.34
119.80002,24.762398,0.0,1.31,1.31
119.83078,24.762444,1.1920929e-07,1.3,1.3
119.86154,24.762459,1.1920929e-07,1.27,1.27
119.892334,24.762474,-1.1920929e-07,1.25,1.25
119.923096,24.762497,1.1920929e-07,1.22,1.22
119.95386,24.762512,0.0,1.19,1.19
119.98462,24.762527,1.1920929e-07,1.16,1.16
120.01538,24.762527,-2.3841858e-07,1.12,1.12
120.04614,24.762512,3.5762787e-07,1.09,1.09
120.076904,24.762497,4.7683716e-07,1.05,1.05
120.107666,24.762474,3.5762787e-07,1.01,1.01
120.13843,24.762459,7.748604e-07,0.97,0.97
120.16919,24.762444,5.9604645e-07,0.94,0.94
120.19995,24.762398,4.172325e-07,0.92,0.92
120.23074,24.76236,7.1525574e-07,0.89,0.89
120.261505,24.762299,1.0728836e-06,0.86,0.86
120.29227,24.762238,1.4305115e-06,0.83,0.83
120.32303,24.762169,2.026558e-06,0.81,0.81
120.35379,24.762093,2.682209e-06,0.79,0.79
120.38455,24.762032,3.6358833e-06,0.78,0.78
120.41531,24.76194,4.4703484e-06,0.76,0.76
120.446075,24.76184,3.9339066e-06,0.75,0.75
120.47687,24.761742,4.529953e-06,0.75,0.75
120.50763,24.761658,4.887581e-06,0.77,0.77
120.53839,24.76155,4.529953e-06,0.82,0.82
120.56915,24.761421,3.2186508e-06,0.91,0.91
120.599915,24.7613,2.2649765e-06,1.03,1.03
120.63068,24.761177,2.7418137e-06,1.19,1.19
120.66144,24.76104,1.2278557e-05,1.4,1.4
120.6922,24.76091,3.6120415e-05,1.7,1.7
120.72296,24.760757,-5.9843063e-05,2.08,2.08
120.75372,24.760597,0.000446558,2.5,2.5
120.784485,24.760445,0.002001524,2.96,2.96
120.81525,24.760277,0.007436514,3.5,3.51
120.84601,24.760101,0.010219574,4.16,4.17
120.87677,24.759918,0.025530815,5.25,5.27
120.90753,24.759735,0.017531395,7.39,7.41
120.93829,24.759537,0.0117788315,9.93,9.94
120.969086,24.759354,0.0109882355,10.62,10.64
120.99985,24.759148,0.008705139,12.36,12.37
121.03061,24.758934,0.008741379,8.79,8.8
121.06137,24.758705,0.0070858,8.09,8.1
121.09213,24.758484,0.0068240166,5.34,5.35
121.122894,24.758255,0.005899906,4.38,4.39
121.153656,24.758018,0.0049004555,3.84,3.84
