,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-03-18-20,9.94,46.5,26,39,49.88,31.56,28.5,34.61
2019-03-18-21,5.06,51.0,19,36,36.14,24.43,20.36,26.47
2019-03-18-22,3.56,52.0,17,36,22.4,23.41,18.32,24.94
2019-03-18-23,2.67,41.5,15,36,15.78,21.38,16.29,20.87
2019-03-19-00,2.61,31.0,23,36,16.8,20.87,16.8,26.47
2019-03-19-01,2.72,32.5,28,35,11.71,17.82,21.89,34.61
2019-03-19-02,2.56,32.5,23,35,14.25,7.64,26.98,41.23
2019-03-19-03,2.67,36.0,21,35,12.22,5.09,31.05,38.17
2019-03-19-04,2.61,40.5,27,36,13.74,4.07,37.16,35.12
2019-03-19-05,2.61,39.5,23,37,11.2,5.09,34.61,36.65
2019-03-19-06,2.56,39.5,18,35,11.2,5.09,31.05,28.5
2019-03-19-07,2.94,27.5,17,33,6.62,5.09,29.52,19.34
2019-03-19-08,4.0,32.5,17,31,6.11,9.67,28.0,19.34
2019-03-19-09,6.41,58.0,16,27,7.64,25.45,24.43,28.0
2019-03-19-10,9.82,63.0,22,25,14.25,41.23,23.92,39.19
2019-03-19-11,14.59,67.5,38,27,21.89,47.85,28.5,52.43
2019-03-19-12,20.44,67.5,22,28,32.07,55.48,32.07,66.17
2019-03-19-13,31.62,67.0,26,30,40.21,62.61,39.7,74.31
2019-03-19-14,39.76,68.5,54,29,56.5,63.12,44.79,68.21
2019-03-19-15,43.76,67.5,51,32,75.84,62.1,46.32,65.15
2019-03-19-16,43.76,66.5,47,34,81.95,62.61,44.79,61.08
2019-03-19-17,39.29,64.5,44,-999,73.81,60.06,44.79,58.54
2019-03-19-18,29.65,61.5,40,-999,69.73,49.88,40.72,54.97
2019-03-19-19,22.69,49.0,39,-999,59.04,44.79,43.26,51.92
2019-03-19-20,23.94,38.5,38,-999,52.43,43.26,43.77,48.36
2019-03-19-21,20.59,33.0,41,-999,48.36,43.26,37.67,45.81
2019-03-19-22,8.82,38.5,41,-999,49.88,45.81,31.05,43.77
2019-03-19-23,6.59,37.5,33,-999,44.79,46.83,25.96,35.63
2019-03-20-00,6.29,38.0,31,-999,39.7,49.88,21.89,34.1
2019-03-20-01,4.35,47.5,31,-999,36.14,54.46,19.85,30.03
2019-03-20-02,3.88,46.5,35,-999,32.58,53.44,18.32,24.94
2019-03-20-03,3.82,47.5,39,-999,31.05,54.46,18.83,22.9
2019-03-20-04,3.82,43.0,35,-999,24.94,55.48,21.38,19.34
2019-03-20-05,3.59,40.0,33,-999,23.41,55.99,19.34,11.2
2019-03-20-06,3.41,31.5,28,-999,19.34,53.95,18.32,4.58
2019-03-20-07,5.24,18.5,32,-999,16.8,50.39,13.74,8.65
2019-03-20-08,7.24,20.0,37,-999,12.22,44.79,14.25,7.64
2019-03-20-09,10.24,36.0,37,-999,16.8,40.72,19.85,13.74
2019-03-20-10,12.06,60.0,39,-999,26.98,39.19,28.5,17.82
2019-03-20-11,13.76,68.5,40,-999,37.16,43.77,33.59,32.58
2019-03-20-12,16.94,68.5,40,-999,42.76,50.39,40.21,41.74
2019-03-20-13,13.76,57.5,41,-999,45.81,57.52,47.85,50.9
2019-03-20-14,33.53,59.5,41,-999,46.83,63.62,55.99,54.46
2019-03-20-15,40.0,62.5,42,-999,50.39,67.7,56.5,28.0
2019-03-20-16,29.12,58.5,43,-999,41.23,66.68,49.88,38.68
2019-03-20-17,18.28,63.5,43,-999,35.12,58.03,49.37,40.21
2019-03-20-18,13.17,63.0,41,-999,31.05,43.26,46.32,37.16
2019-03-20-19,14.33,61.5,37,-999,32.58,20.87,41.74,35.12
2019-03-20-20,23.72,61.0,36,-999,26.98,13.23,35.63,31.05
2019-03-20-21,31.56,60.5,38,-999,26.98,11.2,31.56,24.43
2019-03-20-22,37.11,60.5,38,-999,28.0,12.72,21.38,19.85
2019-03-20-23,37.39,62.0,36,-999,30.54,10.69,17.82,19.85
2019-03-21-00,37.06,65.0,36,-999,32.07,11.71,17.31,15.27
2019-03-21-01,34.89,63.0,35,-999,30.54,16.8,11.71,2.54
2019-03-21-02,29.72,61.0,33,-999,30.03,23.41,11.2,1.53
2019-03-21-03,35.39,56.0,34,-999,31.56,28.0,10.69,3.05
2019-03-21-04,38.22,50.0,33,-999,32.58,28.0,10.18,8.65
2019-03-21-05,32.17,50.0,35,-999,35.12,28.5,11.2,8.14
2019-03-21-06,23.94,50.0,33,-999,37.16,26.98,9.67,3.56
2019-03-21-07,13.5,48.0,30,-999,37.67,18.32,8.65,1.53
2019-03-21-08,8.56,44.5,27,-999,36.65,16.8,9.67,2.04
2019-03-21-09,13.18,45.5,22,-999,-999.0,-999.0,-999.0,-999.0
2019-03-21-10,28.06,44.0,24,-999,37.67,29.01,23.41,15.78
2019-03-21-11,40.38,48.0,33,-999,38.17,37.67,35.12,30.54
2019-03-21-12,51.29,54.5,35,-999,38.68,38.68,45.3,47.34
2019-03-21-13,49.12,55.0,36,-999,40.21,37.16,57.52,51.41
2019-03-21-14,39.88,57.0,40,-999,41.23,32.58,75.33,47.85
2019-03-21-15,36.76,62.0,46,-999,40.72,42.25,80.42,48.36
2019-03-21-16,36.65,65.0,50,-999,41.23,42.25,77.37,47.34
2019-03-21-17,38.94,61.5,48,-999,41.74,45.3,69.73,46.83
2019-03-21-18,37.65,52.0,44,-999,40.72,47.85,57.52,38.68
2019-03-21-19,36.18,45.0,31,-999,38.17,48.86,50.9,33.08
2019-03-21-20,34.06,43.0,12,-999,35.63,50.39,45.3,27.49
2019-03-21-21,33.82,42.0,10,-999,33.08,51.92,44.28,17.82
2019-03-21-22,33.71,46.0,2,-999,31.05,47.85,45.3,14.76
2019-03-21-23,33.0,49.5,4,-999,27.49,41.74,48.86,10.18
2019-03-22-00,33.12,51.5,3,-999,22.9,41.23,50.9,4.58
2019-03-22-01,33.12,53.5,-999,-999,22.4,41.74,53.95,4.58
2019-03-22-02,33.12,53.5,2,-999,19.34,41.74,54.46,14.76
2019-03-22-03,32.24,52.5,1,-999,18.83,42.25,52.94,37.16
2019-03-22-04,32.0,51.0,1,-999,13.74,44.28,50.9,38.68
2019-03-22-05,28.94,48.5,4,-999,11.2,43.77,48.36,42.25
2019-03-22-06,23.47,47.5,12,-999,9.67,42.25,47.34,40.72
2019-03-22-07,21.76,41.0,19,-999,11.71,40.21,49.37,38.17
2019-03-22-08,26.71,41.5,19,-999,18.32,37.16,54.46,34.61
2019-03-22-09,30.35,44.5,31,-999,29.52,36.14,52.94,35.12
2019-03-22-10,33.27,48.5,49,-999,36.14,36.14,49.37,32.58
2019-03-22-11,36.73,50.5,63,-999,39.19,39.19,42.76,36.14
2019-03-22-12,39.88,53.0,65,-999,40.21,42.25,41.74,36.14
2019-03-22-13,41.94,55.0,65,-999,41.74,46.83,41.74,38.17
2019-03-22-14,42.56,54.5,65,-999,43.26,47.85,41.74,40.21
2019-03-22-15,44.24,54.5,64,-999,44.28,48.36,38.17,38.68
2019-03-22-16,43.82,52.5,62,-999,43.77,47.85,37.16,38.17
2019-03-22-17,40.82,50.5,60,-999,42.76,46.83,36.14,35.63
2019-03-22-18,35.72,46.5,58,-999,40.21,45.81,35.63,26.98
2019-03-22-19,32.78,46.0,53,-999,37.16,44.79,34.61,22.9
2019-03-22-20,33.0,44.0,50,-999,36.65,44.79,35.12,25.45
2019-03-22-21,34.72,47.5,54,-999,36.65,45.81,38.17,33.59
2019-03-22-22,32.33,49.5,54,-999,36.14,44.28,38.17,37.67
2019-03-22-23,32.56,51.0,48,-999,37.16,43.77,38.17,40.21
2019-03-23-00,31.33,52.0,51,-999,37.16,45.81,37.67,40.72
2019-03-23-01,30.06,51.5,52,-999,38.68,42.76,37.67,38.68
2019-03-23-02,28.39,50.0,52,-999,39.19,39.19,37.16,39.19
2019-03-23-03,22.89,50.0,50,-999,38.17,39.19,36.65,34.61
2019-03-23-04,18.44,50.0,49,-999,37.16,40.72,37.67,35.12
2019-03-23-05,11.83,47.0,45,-999,36.65,40.21,38.68,36.14
2019-03-23-06,5.06,45.5,43,-999,34.61,36.14,39.19,36.65
2019-03-23-07,6.11,44.5,41,-999,30.03,29.52,38.68,34.61
2019-03-23-08,14.56,49.5,40,-999,30.03,29.52,35.63,32.58
2019-03-23-09,23.67,53.5,37,-999,34.61,31.56,36.65,30.03
2019-03-23-10,27.94,57.5,32,64,36.65,33.08,37.16,27.49
2019-03-23-11,35.67,59.5,27,69,37.16,36.14,38.17,30.54
2019-03-23-12,33.22,62.0,30,71,38.68,40.72,37.67,36.65
2019-03-23-13,32.44,62.0,33,76,40.21,46.83,37.67,43.77
2019-03-23-14,39.33,60.0,32,68,40.72,54.46,38.17,46.83
2019-03-23-15,40.72,58.0,32,57,42.25,58.54,37.67,43.77
2019-03-23-16,39.44,59.5,33,54,42.76,61.59,37.67,36.65
2019-03-23-17,39.33,59.0,33,51,45.3,57.52,37.67,32.07
2019-03-23-18,39.06,55.0,35,49,41.74,47.34,38.68,30.54
2019-03-23-19,36.89,51.5,34,44,38.68,43.77,41.23,29.52
2019-03-23-20,33.78,50.5,37,45,35.12,40.72,48.36,32.07
2019-03-23-21,31.39,49.0,36,50,33.08,43.77,47.85,37.67
2019-03-23-22,28.5,50.0,34,50,29.52,45.3,51.92,38.68
2019-03-23-23,26.17,52.5,32,53,26.47,47.85,50.39,40.21
2019-03-24-00,28.67,52.5,23,55,21.89,48.86,51.92,46.32
2019-03-24-01,29.06,52.5,15,56,18.32,47.85,47.34,47.34
2019-03-24-02,27.44,52.0,26,52,15.27,42.76,45.81,46.83
2019-03-24-03,24.94,52.5,32,51,12.22,40.72,44.28,48.36
2019-03-24-04,21.33,52.5,34,48,9.16,38.68,46.32,49.88
2019-03-24-05,15.67,42.5,42,48,7.13,36.65,46.83,50.39
2019-03-24-06,11.28,34.0,42,48,7.13,31.56,44.79,49.88
2019-03-24-07,13.28,32.0,41,48,6.11,25.96,43.26,46.32
2019-03-24-08,22.11,46.0,40,47,7.13,32.07,40.72,38.17
2019-03-24-09,30.94,51.0,40,46,9.67,39.7,40.21,35.12
2019-03-24-10,36.0,53.5,41,50,13.74,43.77,45.81,34.1
2019-03-24-11,39.39,56.0,42,52,18.32,50.9,47.85,39.19
2019-03-24-12,43.33,57.5,41,52,25.96,58.54,46.83,48.36
2019-03-24-13,46.39,58.5,44,57,32.07,61.59,49.37,50.9
2019-03-24-14,46.72,59.5,42,61,37.67,65.15,50.39,51.41
2019-03-24-15,47.17,59.5,42,61,43.77,65.66,52.43,52.43
2019-03-24-16,46.72,57.0,43,60,46.32,63.62,51.41,47.34
2019-03-24-17,45.72,56.5,43,58,46.32,64.64,52.43,42.25
2019-03-24-18,42.89,55.0,43,56,44.28,62.61,52.94,41.23
2019-03-24-19,39.78,54.5,41,55,39.7,56.5,48.36,37.16
2019-03-24-20,38.67,46.5,40,54,32.07,53.95,42.76,35.63
2019-03-24-21,34.56,43.0,39,55,25.45,51.92,33.08,39.7
2019-03-24-22,33.22,43.5,37,55,20.87,50.9,34.61,33.59
2019-03-24-23,34.56,49.0,35,53,11.71,51.41,24.94,28.5
2019-03-25-00,33.5,48.0,35,51,10.18,54.46,28.5,23.92
2019-03-25-01,32.78,52.0,36,49,10.18,55.48,25.96,18.32
2019-03-25-02,31.44,54.0,33,52,8.65,53.95,21.38,16.8
2019-03-25-03,30.72,56.5,36,52,6.11,51.41,25.96,23.92
2019-03-25-04,30.39,56.5,36,50,7.13,49.88,34.61,16.29
2019-03-25-05,27.72,53.0,36,48,5.6,45.81,35.12,21.38
2019-03-25-06,21.89,39.0,31,46,4.58,39.19,31.05,19.85
2019-03-25-07,16.0,23.5,26,43,5.09,30.54,28.0,15.78
2019-03-25-08,17.28,10.5,29,45,5.6,25.45,24.43,8.65
2019-03-25-09,21.72,35.5,37,47,13.74,20.36,22.9,3.05
2019-03-25-10,24.61,51.0,-999,47,30.54,23.41,22.4,7.13
2019-03-25-11,28.11,48.5,-999,47,40.21,33.08,29.01,12.72
2019-03-25-12,38.28,51.5,-999,45,45.3,45.81,36.65,12.22
2019-03-25-13,49.17,49.5,-999,46,47.34,47.85,40.21,20.87
2019-03-25-14,52.33,50.0,-999,44,47.85,50.9,37.67,24.43
2019-03-25-15,54.28,45.5,44,44,48.86,47.34,40.72,23.92
2019-03-25-16,55.94,48.0,37,43,50.39,43.26,41.23,26.47
2019-03-25-17,54.67,46.0,35,42,50.39,44.28,38.68,29.52
2019-03-25-18,49.72,44.5,39,41,48.36,40.21,37.67,31.05
2019-03-25-19,42.0,42.0,45,42,41.74,28.0,37.67,31.05
2019-03-25-20,36.33,43.5,43,42,29.01,16.8,35.63,29.01
2019-03-25-21,32.61,42.0,41,44,25.45,12.72,26.98,23.92
2019-03-25-22,25.17,45.0,39,44,26.47,9.67,22.9,20.36
2019-03-25-23,23.0,52.0,33,44,24.94,11.71,21.38,23.41
2019-03-26-00,29.72,56.0,27,43,19.34,11.71,23.41,24.43
2019-03-26-01,33.94,63.0,31,44,12.72,12.72,22.9,30.03
2019-03-26-02,36.56,73.5,27,44,12.22,13.74,24.43,24.43
2019-03-26-03,39.44,74.0,22,44,11.71,12.22,20.36,20.87
2019-03-26-04,38.89,73.0,19,44,12.22,8.14,21.38,16.29
2019-03-26-05,33.06,73.0,22,44,15.78,6.11,22.9,9.67
2019-03-26-06,23.67,64.5,18,45,15.78,4.58,23.41,8.14
2019-03-26-07,16.28,54.0,16,45,14.76,4.07,22.4,18.83
2019-03-26-08,20.94,53.5,16,43,18.32,6.11,21.89,19.34
2019-03-26-09,30.22,59.0,17,43,24.43,10.69,23.92,22.9
2019-03-26-10,33.78,64.0,22,44,26.98,18.32,26.98,28.0
2019-03-26-11,40.76,69.0,31,44,30.03,29.01,31.56,25.96
2019-03-26-12,49.71,76.0,23,44,33.59,37.16,39.19,30.54
2019-03-26-13,51.0,79.0,16,45,37.16,48.36,47.85,34.61
2019-03-26-14,50.11,81.5,45,42,41.23,59.55,57.52,50.9
2019-03-26-15,48.28,82.0,45,42,46.32,68.72,60.06,69.22
2019-03-26-16,46.18,76.5,46,41,48.86,73.3,59.55,64.13
2019-03-26-17,38.82,68.0,45,40,47.85,65.66,58.54,62.1
2019-03-26-18,30.61,54.5,40,41,46.83,52.94,55.48,59.04
2019-03-26-19,19.78,39.0,31,41,40.72,48.36,48.86,55.48
2019-03-26-20,8.78,57.5,29,41,34.61,54.46,41.23,44.28
2019-03-26-21,4.67,70.5,24,41,30.54,42.25,34.1,46.32
2019-03-26-22,3.94,71.5,23,40,30.03,35.63,26.47,42.25
2019-03-26-23,5.61,78.0,21,42,27.49,40.21,19.85,39.7
2019-03-27-00,13.83,73.0,19,42,22.9,44.28,12.72,37.16
2019-03-27-01,32.72,74.0,20,-999,16.8,45.81,11.71,38.17
2019-03-27-02,44.33,68.0,9,43,10.69,46.32,15.27,38.17
2019-03-27-03,53.11,61.5,1,42,5.6,46.83,11.2,36.14
2019-03-27-04,52.56,54.5,3,42,4.07,46.83,11.71,34.1
2019-03-27-05,45.89,39.0,1,41,6.11,47.85,15.27,27.49
2019-03-27-06,37.94,28.0,1,42,2.54,47.85,16.8,18.32
2019-03-27-07,30.67,24.0,2,42,4.07,42.25,15.27,7.13
2019-03-27-08,31.83,39.0,3,37,3.56,36.65,17.31,7.13
2019-03-27-09,37.29,64.5,6,38,7.64,37.67,19.34,8.65
2019-03-27-10,43.71,65.5,15,36,13.74,39.19,28.5,25.96
2019-03-27-11,53.5,65.5,20,36,23.92,43.26,37.16,42.25
2019-03-27-12,63.65,81.0,41,35,37.67,46.32,46.32,54.46
2019-03-27-13,69.56,78.0,44,33,43.26,53.95,52.94,64.13
2019-03-27-14,72.22,86.0,45,31,45.81,58.54,55.99,68.21
2019-03-27-15,71.44,61.0,45,28,45.81,47.85,60.57,68.72
2019-03-27-16,66.11,64.0,41,27,43.77,32.58,63.62,53.44
2019-03-27-17,61.44,75.5,40,23,40.72,21.89,61.08,57.52
2019-03-27-18,57.44,66.0,39,24,28.0,13.23,52.43,47.34
2019-03-27-19,52.56,69.0,39,25,34.1,5.6,35.12,42.25
2019-03-27-20,49.28,72.0,41,22,35.63,6.11,26.47,34.61
2019-03-27-21,46.56,65.5,41,22,35.63,5.6,16.8,35.63
2019-03-27-22,43.5,61.5,41,20,33.59,9.16,11.2,37.16
2019-03-27-23,39.5,64.0,40,21,31.56,13.74,13.74,40.21
2019-03-28-00,35.33,69.5,36,21,30.54,14.25,9.16,38.17
2019-03-28-01,31.06,67.5,-999,21,30.03,12.22,8.65,19.34
2019-03-28-02,30.94,70.5,37,22,29.01,7.13,7.13,10.69
2019-03-28-03,37.39,73.5,38,22,28.0,3.05,8.14,8.14
2019-03-28-04,39.06,73.0,37,27,29.52,2.54,8.14,9.16
2019-03-28-05,33.89,73.0,36,28,30.03,2.54,8.65,6.11
2019-03-28-06,23.39,69.0,34,28,26.98,2.54,10.18,7.64
2019-03-28-07,18.22,46.0,33,23,20.87,3.05,11.2,3.05
2019-03-28-08,23.67,53.5,27,21,21.38,4.07,10.69,2.54
2019-03-28-09,29.11,69.5,29,27,22.9,7.64,16.29,9.16
2019-03-28-10,31.67,71.0,31,28,-999.0,-999.0,-999.0,-999.0
2019-03-28-11,35.78,72.5,28,33,28.5,32.58,28.0,25.45
2019-03-28-12,43.17,76.5,36,36,30.03,34.1,38.17,38.17
2019-03-28-13,44.47,78.5,38,36,30.03,42.76,57.01,50.9
2019-03-28-14,49.29,79.5,21,35,30.54,42.25,69.73,54.46
2019-03-28-15,48.56,81.5,30,32,31.05,37.67,71.77,49.37
2019-03-28-16,41.41,78.5,36,27,32.07,34.1,74.82,43.77
2019-03-28-17,36.0,79.0,42,28,33.08,35.63,63.12,40.72
2019-03-28-18,30.94,79.0,41,26,32.07,32.07,49.88,35.63
2019-03-28-19,28.17,74.0,41,35,28.0,24.43,40.72,33.59
2019-03-28-20,23.67,76.0,40,40,25.45,21.89,34.1,35.12
2019-03-28-21,16.94,67.5,40,40,22.9,23.92,26.47,34.61
2019-03-28-22,16.0,66.0,39,41,21.38,27.49,26.47,28.5
2019-03-28-23,25.83,65.5,38,40,19.34,30.03,33.59,23.92
2019-03-29-00,32.06,61.5,38,42,16.8,23.41,38.68,20.87
2019-03-29-01,38.17,56.5,36,42,16.8,21.89,42.76,19.34
2019-03-29-02,39.72,49.0,34,42,15.78,34.1,44.28,14.76
2019-03-29-03,40.56,48.0,34,42,15.78,38.17,43.77,12.72
2019-03-29-04,41.11,46.0,35,42,16.29,37.67,45.3,10.69
2019-03-29-05,39.83,44.5,35,41,12.22,34.61,44.79,9.67
2019-03-29-06,33.22,35.0,34,40,4.58,30.54,42.76,8.65
2019-03-29-07,27.56,38.0,34,41,2.54,24.94,39.19,10.18
2019-03-29-08,29.33,35.5,33,41,3.05,21.89,34.61,13.74
2019-03-29-09,31.5,47.0,32,45,6.62,28.5,32.07,22.4
2019-03-29-10,33.17,57.0,30,46,12.22,35.12,29.01,29.01
2019-03-29-11,39.06,53.0,30,47,18.83,45.81,28.5,32.58
2019-03-29-12,44.17,60.0,30,48,24.94,54.46,31.05,42.25
2019-03-29-13,47.28,68.5,29,49,31.56,56.5,33.08,50.39
2019-03-29-14,50.94,65.0,31,46,34.61,58.03,34.1,54.46
2019-03-29-15,48.67,65.5,31,47,37.67,55.99,34.1,53.95
2019-03-29-16,41.39,64.5,32,48,39.19,55.48,30.54,51.41
2019-03-29-17,38.44,57.5,31,47,39.19,48.86,34.1,49.37
2019-03-29-18,31.28,50.0,30,47,39.19,46.32,34.61,45.3
2019-03-29-19,27.06,44.5,27,46,38.17,40.21,34.61,39.7
2019-03-29-20,27.22,48.0,24,45,37.16,34.61,33.59,32.58
2019-03-29-21,27.17,46.5,23,46,37.16,28.5,34.1,29.52
2019-03-29-22,30.06,48.0,25,45,38.68,27.49,40.72,32.07
2019-03-29-23,34.78,50.0,29,44,39.19,26.47,37.16,28.0
2019-03-30-00,42.67,58.5,26,48,38.68,25.96,30.03,24.43
2019-03-30-01,44.33,72.0,27,46,36.65,28.5,31.56,26.47
2019-03-30-02,43.11,66.5,23,46,35.12,23.92,28.0,25.45
2019-03-30-03,44.72,48.5,23,46,34.61,24.43,26.47,22.4
2019-03-30-04,43.22,56.0,21,46,32.58,20.87,21.89,21.89
2019-03-30-05,38.39,57.0,24,46,33.59,15.27,24.43,19.85
2019-03-30-06,30.89,57.0,21,42,33.08,14.25,19.85,14.76
2019-03-30-07,27.89,56.0,15,40,32.07,11.2,14.76,9.67
2019-03-30-08,26.83,57.0,18,38,33.08,13.23,16.29,11.71
2019-03-30-09,27.33,60.5,19,42,35.63,20.87,15.27,15.78
2019-03-30-10,31.89,58.5,23,41,37.16,31.05,20.36,23.41
2019-03-30-11,36.89,63.5,27,41,37.67,44.28,30.54,37.67
2019-03-30-12,37.22,62.5,-999,42,38.68,42.25,42.76,52.94
2019-03-30-13,40.39,63.0,28,43,40.21,34.1,52.94,60.57
2019-03-30-14,40.83,62.5,31,44,40.72,39.7,59.04,72.28
2019-03-30-15,39.0,59.5,33,46,41.23,47.34,60.06,78.9
2019-03-30-16,38.44,56.0,32,46,41.23,59.04,68.21,71.26
2019-03-30-17,38.67,57.5,32,46,40.72,62.1,65.66,62.1
2019-03-30-18,38.72,55.0,30,48,39.19,55.99,58.54,56.5
2019-03-30-19,37.56,56.0,25,47,37.16,46.83,54.97,51.92
2019-03-30-20,37.83,55.0,26,45,35.12,41.74,50.39,48.86
2019-03-30-21,38.44,53.0,24,43,33.08,41.74,50.9,43.77
2019-03-30-22,37.17,51.0,29,43,28.0,43.26,49.88,40.21
2019-03-30-23,34.17,52.0,28,40,23.92,43.26,49.88,44.79
2019-03-31-00,33.33,52.0,31,41,20.36,45.81,54.97,42.76
2019-03-31-01,33.39,52.0,30,41,15.27,47.85,57.52,43.77
2019-03-31-02,32.67,52.0,29,43,9.67,48.86,58.03,45.3
2019-03-31-03,32.61,50.5,28,42,7.64,47.85,60.06,47.85
2019-03-31-04,32.72,50.0,17,42,5.6,46.32,62.61,49.88
2019-03-31-05,32.78,48.5,15,38,13.23,44.28,66.68,53.44
2019-03-31-06,32.61,48.0,13,34,11.71,41.23,63.62,53.95
2019-03-31-07,32.17,46.0,17,29,8.14,38.68,57.52,53.44
2019-03-31-08,33.89,46.5,14,33,13.23,41.23,55.48,56.5
2019-03-31-09,35.11,47.5,12,30,25.45,42.25,54.46,57.01
2019-03-31-10,36.28,49.5,13,36,35.12,42.25,57.01,60.57
2019-03-31-11,37.33,51.0,16,39,39.19,43.77,57.52,58.54
2019-03-31-12,38.72,52.5,16,41,41.74,47.85,58.03,58.54
2019-03-31-13,38.67,53.5,16,41,43.26,51.92,58.54,63.12
2019-03-31-14,42.44,54.5,19,39,43.26,55.48,57.01,64.13
2019-03-31-15,46.11,55.5,18,34,43.26,57.52,57.01,62.61
2019-03-31-16,44.94,56.0,20,29,42.76,58.03,57.01,61.59
2019-03-31-17,42.56,55.0,20,17,42.25,56.5,56.5,58.03
2019-03-31-18,40.56,54.0,18,15,40.72,50.39,57.01,51.92
2019-03-31-19,36.78,52.0,18,22,37.16,47.85,56.5,47.34
2019-03-31-20,35.5,53.0,16,26,34.61,46.83,51.92,45.3
2019-03-31-21,34.89,52.0,12,24,32.58,41.74,50.39,43.26
2019-03-31-22,31.94,52.5,14,25,22.9,39.19,50.39,42.25
2019-03-31-23,31.28,53.5,16,27,30.03,38.17,48.36,42.76
2019-04-01-00,30.61,54.0,14,21,24.94,33.59,49.37,43.77
2019-04-01-01,31.33,54.5,40,49,21.38,32.07,46.32,43.26
2019-04-01-02,30.33,55.0,38,49,19.34,32.07,47.34,39.7
2019-04-01-03,29.72,54.5,39,50,17.31,32.58,45.3,40.21
2019-04-01-04,27.11,54.0,38,49,17.82,32.07,44.79,40.72
2019-04-01-05,18.94,52.5,35,49,13.74,30.54,43.77,40.21
2019-04-01-06,11.72,49.5,35,52,9.16,28.0,44.28,41.23
2019-04-01-07,14.22,44.5,36,51,9.67,23.92,42.25,38.17
2019-04-01-08,21.28,46.0,36,52,15.27,29.52,42.76,34.61
2019-04-01-09,30.39,49.0,38,51,22.9,37.67,40.72,32.58
2019-04-01-10,38.78,52.5,41,49,29.01,43.26,43.26,33.08
2019-04-01-11,42.89,56.0,44,51,35.63,51.41,45.3,37.16
2019-04-01-12,44.67,59.5,50,51,40.21,60.06,47.34,42.76
2019-04-01-13,45.24,58.0,45,50,39.7,64.64,54.97,45.3
2019-04-01-14,44.94,60.5,34,48,42.25,68.21,55.99,42.76
2019-04-01-15,44.0,61.0,37,48,44.79,69.73,57.01,50.39
2019-04-01-16,43.65,63.0,36,49,49.88,72.79,58.03,51.92
2019-04-01-17,43.18,64.5,36,50,53.95,74.31,56.5,51.41
2019-04-01-18,39.17,63.0,31,52,44.79,70.24,55.99,47.85
2019-04-01-19,35.22,60.5,29,50,42.76,59.55,58.54,44.28
2019-04-01-20,32.61,61.5,40,51,37.67,55.48,58.54,40.72
2019-04-01-21,30.17,59.5,42,50,31.56,42.76,59.55,39.19
2019-04-01-22,29.33,58.0,39,47,25.96,41.74,60.57,40.72
2019-04-01-23,26.33,64.5,39,48,19.85,43.77,60.57,45.3
2019-04-02-00,22.5,69.5,39,49,19.34,46.83,59.55,45.3
2019-04-02-01,22.61,68.0,41,49,19.85,51.41,59.04,44.28
2019-04-02-02,18.89,63.5,40,49,16.29,52.94,52.94,48.36
2019-04-02-03,15.17,62.5,37,51,11.2,52.94,48.86,49.37
2019-04-02-04,11.61,61.5,32,52,8.14,50.39,46.83,49.37
2019-04-02-05,7.78,57.5,31,53,4.58,46.83,45.3,47.85
2019-04-02-06,4.0,53.0,33,53,3.56,43.77,45.3,39.19
2019-04-02-07,6.72,46.5,35,51,3.56,38.17,43.77,32.58
2019-04-02-08,13.72,48.5,36,48,7.64,40.21,38.68,34.61
2019-04-02-09,22.78,53.5,43,51,14.25,46.83,37.67,38.68
2019-04-02-10,31.83,55.0,42,54,22.9,54.97,42.76,39.7
2019-04-02-11,38.06,58.0,42,55,29.52,61.59,45.3,46.32
2019-04-02-12,46.78,58.5,44,56,37.16,64.64,51.92,47.34
2019-04-02-13,51.28,58.0,44,58,43.77,66.68,53.95,49.37
2019-04-02-14,51.17,60.0,28,57,46.83,66.17,55.48,50.39
2019-04-02-15,48.59,58.0,35,57,47.85,64.64,49.37,49.88
2019-04-02-16,46.22,57.5,38,58,48.36,64.13,48.86,47.34
2019-04-02-17,44.44,57.5,40,58,48.86,60.57,44.28,43.26
2019-04-02-18,41.33,54.5,39,59,47.34,55.99,40.21,42.25
2019-04-02-19,37.06,53.0,43,57,39.19,43.26,39.7,41.74
2019-04-02-20,34.5,45.0,43,57,31.56,36.65,38.68,41.74
2019-04-02-21,30.72,42.0,41,59,29.52,28.5,33.59,33.59
2019-04-02-22,32.61,46.5,42,59,20.87,23.41,28.0,36.14
2019-04-02-23,32.56,48.5,40,59,23.41,21.89,21.89,32.58
2019-04-03-00,27.78,40.5,39,60,26.47,24.43,20.36,33.59
2019-04-03-01,29.83,41.0,-999,60,20.36,21.89,21.89,33.08
2019-04-03-02,33.56,41.0,37,61,17.82,17.31,20.36,29.52
2019-04-03-03,32.39,42.5,36,62,16.8,15.78,12.22,26.98
2019-04-03-04,23.33,43.0,38,60,12.72,10.69,16.29,22.9
2019-04-03-05,10.72,39.5,38,61,10.69,6.62,14.76,18.32
2019-04-03-06,3.78,24.5,36,62,7.64,4.58,20.36,16.8
2019-04-03-07,5.56,17.0,34,60,5.09,4.58,12.22,14.76
2019-04-03-08,11.22,44.5,36,60,9.16,6.11,7.13,14.76
2019-04-03-09,16.83,53.5,40,64,16.29,8.14,8.65,20.87
